Root,No of derevatives found,derevatives found,Root Length,Has Vowel,Full Text
وشق,8, الوَشيقُ بوَشيقةٍ وَشَقْتُ وَشْقاً واتشقته واتشق وواشق واشق,3,vowel," *وشق* الوَشيقُ والوَشيقَةُ اللحم يُغلى إغلاءة ثم يقدد ويحمل في الاسفار وهي أبقى قديدٍ يكون قال أبو عبيد وزعم بعضهم أنَّه بمنزلة القديد لا تمسُّه النار وفي الحديث أنَّه أُتِيَ بوَشيقةٍ يابسةٍ من لحم صيدٍ فقال "" إنى محرم "" أي محرم تقول منه وَشَقْتُ اللحم أَشِقُهُ وَشْقاً [واتشقته] مثله قال الشاعر   إذا عَرَضَتْ منها كَهاةٌ سمينةٌ فلا تُهْدِ منها [واتشق] وتجبجب [وواشق] اسم كلب واسم رجل ومنه بروع  بنت [واشق]"
وعق,53," الوَعيقُ وَعَقَ يَعِقُ وعيقا ووعاقا 'وعق', الوَعيقُ وَعَقَ يَعِقُ وعيقا ووعاقا'] 'وعق', الوَعيقُ وَعَقَ يَعِقُ وعيقا ووعاقا'] 'وعق', الوَعيقُ وَعَقَ يَعِقُ وعيقا ووعاقا'] 'وعق', الوَعيقُ وَعَقَ يَعِقُ وعيقا ووعاقا'] 'وعق', الوَعيقُ وَعَقَ يَعِقُ وعيقا ووعاقا'] 'وعق', الوَعيقُ وَعَقَ يَعِقُ وعيقا ووعاقا'] 'وعق', الوَعيقُ وَعَقَ يَعِقُ وعيقا ووعاقا'] 'وعق', الوَعيقُ وَعَقَ يَعِقُ وعيقا ووعاقا']",3,vowel, *وعق* الوَعيقُ والوعاقُ صوتٌ يُسمع من بطن الدابَّة إذا مشت بمنزلة الخَقيقِ من قُنْبِ الذكر تقول منه وَعَقَ الفرسُ  يَعِقُ [[[[[[[[[وعيقا]]]]]]]]] [ووعاقا] _________  بروع صحابية كما في القاموس  هو خمام بن زيد مناة اليربوعي كما في اللسان جبب وانظر مقاييس اللغة         قوله وعق الفرس بابه وعد وقوله رجل وعق بكسر العين أي ككتف ويقال كعدل وقوله وبه وعقة أي كصخرة كما يؤخذ من القاموس ورجلٌ وعِقٌ بكسر العين أي عسر وبه عقة وهي الشراسة وشدة الخلق ومنه قول رؤبة مخافة الله وأن يوعقا على امرئ ضلَّ الهدى وأوبقا أي يقال إنك لوعقٌ
وفق,14," 'وفق', 'وفق', 'وفق', 'وفق', 'وفق', 'وفق', 'وفق', 'وفق', 'وفق', 'وفق', 'وفق', 'وفق', 'وفق', 'وفق',",3,vowel, *وفق* الوِفاقُ المُوافقَةُ والتَوافُقُ الاتِّفاقُ والتظاهرُ ووافَقْتُهُ أي صادفته ووَفَّقه الله من التوفيق واسْتَوْفَقْتُ الله أي سألته التوفيق ويقال وَفِقْتَ أمرَك تَفِقُ بالكسر فيهما أي صادفتَه مُوافِقاً وهو من التوفيق كما يقال رشَدْتَ أمرَك والوَفقُ من المُوافقةِ بين الشيئين؛ كالالتحام يقال حَلُوبَتُهُ وَفْقُ عِياله أي لها لبنٌ قَدْرُ كفايتهم لا فضلَ فيه قال الشاعر   أمَّا الفقيرُ الذي كانت حَلُوبَتُهُ وَفْقَ العِيالِ فلم يُتْرَكْ له سَبَدُ ويقال أتيتك لوَفْقِ الأمرِ وتَوفاقِ الأمرِ وتِيفاقِهِ قال الأحمر يقال كان ذلك لميفاقِ الهلالِ وتِيفاقِهِ وتَوفاقِهِ أي حين أُهلَّ الهلالُ _________  الراعي ويقال أَوْفَقْتُ السهمَ وأَوْفَقْتُ بالسهم إذا وضعت الفُوقَ في الوتر لترمى كأنه قلب أفوقت ولا يقال أفوقت
وقق,3, الوقوقة الوقواق فوق,3,vowel, *وقق* [الوقوقة] نباح الكلب عند الفَرَقِ والوَقواقُ مثل الوَكْواكِ وهو الجبان والوَقْواقُ شجرٌ تُتَّخَذُ منه الدوى وبلاد [الوقواق] [فوق] بلاد الصين
ولعق,5," 'ولعق', 'ولعق', 'ولعق', 'ولعق', 'ولعق',",4,vowel," *ولعق* الولق الاسراع عن أبى عمرو يقال جاءت الإبلُ تَلِقُ أي تسرع وأنشد   أن الحصين  زلق وزملق جاءت به عنس من الشأم تلق والولق أخف الطعن وقد ولقه يلقه ولقا ويقال ولقه بالسيف وَلَقاتٍ أي ضَرَباتٍ والوَلْقُ أيضاً الاستمرار في السير وفي الكذب وقرأت عائشة رضى الله عنها إذ تلقونه بألسنكم  والناقة تعدو الولقى وهو عدْوٌ فيه نَزْوٌ وناقةٌ وَلَقى سربعة _________  في نسخة زيادة "" للقلاخ بن حزن ""  صوابه "" الجليد "" راجع مادة زلق منه والوليقة طعام يتخذ من دقيق وسمن والأوْلَقُ شبهُ الجنون ومنه قول الشاعر لَعَمْرُكَ بي من حُبِّ أسماءَ أَوْلَقُ   وقال الأعشى يصف ناقته وتُصبِح عن السرى وكأنما ألم بها من طائِفِ الجِنِّ أَوْلَقُ وهو أفعل   لانهم قالوا ألق الرجل فهو مأْلوقٌ على مفعول ويقال أيضا مؤولق مثال معولق فإن جعلته من هذا فهو عل"
ومق,3, ومقه يَمِقُهُ وامق,3,vowel, *ومق* المقة المحبة والهاء عوض من الواو وقد [ومقه] يَمِقُهُ بالكسر فيهما أي أحبَّه فهو [وامق]
وهق,14," الوَهَقُ المواهقة 'وهق', الوَهَقُ المواهقة 'وهق', الوَهَقُ المواهقة 'وهق', الوَهَقُ المواهقة 'وهق', الوَهَقُ المواهقة",3,vowel, *وهق* الوَهَقُ بالتحريك حبلٌ كالطِوَلِ وقد يسكَّن مثل نَهْرٍ ونَهَرٍ قال أبو عمرو [[[[[المواهقة]]]]] مثل المواغدة والمواضخة _________  قال ابن برى قوله أفعل سهو منه وصوابه وهو فوعل لان همزته أصلية بدليل ألق ومألوق وإنما يكون أولق أفعل فيمن جعله من ولق يلق إذا أسرع فأما إذا كان من ألق إذا جن فهو فوعل لا غير ومواهقة الإبل مدُّ أعناقِها في السير يقال تواهَقَتِ الركابُ أي تسايَرتْ وهذه الناقةُ تُواهِقُ هذه كأنَّها تباريها في السير قال ابن أحمر وتواهقت أخفافها طبقا والظِلُّ لم يَفْضُلْ ولم يُكْرِ فصل الهاء
هبق,3," 'هبق', 'هبق', 'هبق',",3,no vowel, *هبق* الهبنيق   الوصيف قال لبيد والهَبانيقُ قِيامٌ مَعَهُم كُلُّ مَلْثومٍ إذا صب همل والهبنقة لقب رجل يقال له ذو الودعات   واسمه يزيد بن ثروان أحد بنى قيس بن ثعلبة وكان يضرب به المثل في الحمق قال الشاعر عش بجد وكن هبنقة القيسي أو مثل شيبة بن الوليد _________  قوله الهبينق كقنديل ويفتح وكقنفذ وزنبور وكسميدع وعلابط اه‍ من القاموس  قوله ذو الودعات لقب به لانه جعل في عنقه قلادة من ودع وعظام وخرف مع طول لحيته فسئل فقال لئلا أطل فسرقها أخوه في ليلة وتقلدها فأصبح هبنقة ورآها في عنقه فقال أخى أنت أنا فمن أنا اه‍ من القاموس
هبرق,3," الهبرقى 'هبرق', الهبرقى",4,no vowel, *هبرق* [[الهبرقى]] بالكسر الحداد والصائغ قال النابغة يصف ثورا كالهبرقى تنحى ينفخ الفحما    يقول أكب في كناسه يحفر أصل الشجرة كالصائغ إذا تحرف ينفخ الفحم
هرق,29," المهرق المهارق 'هرق', المهرق المهارق 'هرق', المهرق المهارق 'هرق', المهرق المهارق 'هرق', المهرق المهارق 'هرق', المهرق المهارق 'هرق', المهرق المهارق 'هرق', المهرق المهارق 'هرق', المهرق المهارق 'هرق', المهرق المهارق",3,no vowel," *هرق* قال الاصمعي [[[[[[[[[[المهرق]]]]]]]]]] الصحيفة فارسي معرب والجمع [[[[[[[[[[المهارق]]]]]]]]]] قال الشاعر   لآل أسماء مثل [[[[[[[[[المهرق]]]]]]]]] البالى    وهراق الماء يهرقه بفتح الهاء هراقة أي صبه وأصله أراق يرق إراقة وأصل أراق أريق وأصل يريق يريق وأصل يريق يؤريق وإنما قالوا أنا أهريقة وهم لا يقولون أنا أأريقه لاستثقالهم الهمزتين وقد زال ذلك بعد الابدال وفيه لغةٌ أخرى أَهْرَقَ الماءَ يهرقه إهراقا _________  قبله مولى الريح روقيه وجبهته  هو حسان  صدره كم للمنازل من شهر وأحوال   قال ابن برى والذى في شعره كما تقادم عهد [[المهرق]] البالى    - صحاح -  على وزن أفعل يفعل قال سيبويه وقد أبدلوا من الهمزة الهاء ثم ألزمت فصارت كأنها من نفس الحرف ثم أدخلت الالف بعد على الهاء وتركت الهاء عوضا من حذفهم حركة العين لان أصل أهرق أريق وفيه لغة ثالثة أَهْراقُ يُهْريقُ إهْراقاً فهو مُهْريقٌ والشئ مهراق ومهراق أيضا بالتحريك وهذا شاذ ونظيره أسطاع يسطيع اسطياعا بفتح الالف في الماضي وضم الياء في المستقبل لغة في أطاع يطيع فجعلوا السين عوضا من ذهاب حركة عين الفعل على ما ذكرناه عن الاخفش في باب العين فكذلك حكم الهاء عندي وفى الحديث "" أهريق دمه "" وتقدير يهريق بفتح الهاء يهفعل وتقدير مهراق بالتحريك مهفعل أما تقدير يهريق بالتسكين فلا يمكن أن ينطق به لان الهاء والفاء جميعا ساكنان وكذلك تقدير مهراق وحكى بعضهم مطر مهرورق"
هزق,8," والمِهْزاقُ والهَزِقُ 'هزق', والمِهْزاقُ والهَزِقُ 'هزق', والمِهْزاقُ والهَزِقُ",3,no vowel, *هزق* أهْزَقَ الرجلُ في الضحك أي أكثر منه والمِهْزاقُ المرأة الكثيرة الضحك والهَزِقُ   الرعدُ الشديد _________  قوله والهزق ككتف وكذلك الهمق كما قاله المجد
هقق,5," الهقهقة هقهق 'هقق', الهقهقة هقهق",3,no vowel, *هقق* قال الاصمعي [[الهقهقة]] مثل الحَقْحَقَةِ وهي السيرُ الشديدُ وقد [[هقهق]] الرجل مثل حقحق وأنشد لرؤبة أقب قهقاه إذا ما هقهقا 
همق,3," الهَمَقُ 'همق', الهَمَقُ",3,no vowel, *همق* الهَمَقُ من الكلأ الهَشُّ قال الراجز لبابة من همق هيشور    ومَشى الهَمَقى إذا مشى على جانبٍ مرَّةً وعلى جانبٍ مرَّةً
هيق,3," الهَيقُ 'هيق', الهَيقُ",3,vowel, *هيق* الهَيقُ الظليمُ وكذلك الهَيْقَمُ والميم زائدة فصل الياء
برق,5," 'برق', 'برق', 'برق', 'برق', 'برق',",3,no vowel," *برق* اليرقان مثل الارقان وهو آفة تصيب _________  قبله جد ولا يحمدنه إن يلحقا   ويروى "" هقهاق "" و "" قهقاه ""  في اللسان باتت تعشى الحمض بالقصيم لبابة من همق عيشوم ويروى "" هيشوم "" الزرع وداءُ يصيب الناس يقال زرعٌ مأروق وميروق واليارق   الجبارة  وهو الدستبند العريض معرب"
يقق,2, يَقَقٌ يَقِقٌ,3,vowel, *يقق* الكسائي يقال أبيض يَقَقٌ أي شديد البياض ناصِعهُ وحكى يعقوب أبيضُ يَقِقٌ أيضاً بكسر القاف الاولى
يلق,4," 'يلق', 'يلق', 'يلق', 'يلق',",3,vowel," *يلق* اليَلَقُ الأبيضُ من كل شئ ومنه قول الشاعر _________  قوله واليارق يعنى كهاجر كما قاله المجد  في اللسان "" واليارق الجبارة وهو الدستينج العريض "" وفى القاموس "" والدستينج اليارق "" فهذا دليل على أن كلمة الدستبند خطأ وهو فارسي معرب وأصله ياره وهو السوار وأترك القِرْنَ في الغبارِ وفي حِضْنَيْهِ زرقاه متنها يلق واليلقة المنز البيضاء"
يلمق,11," يلمق 'يلمق', يلمق 'يلمق', يلمق 'يلمق', يلمق 'يلمق', يلمق 'يلمق', يلمق",4,vowel," *[[[[[[يلمق]]]]]]* اليَلْمَقُ القَباءُ فارسيٌّ معرَّب قال ذوالرمة يصف الثور الوحشى تجلو البوارق عن مجز نمز لهق   كأنه متقبى [[[[[[يلمق]]]]]] عزب والجمع اليلامق __________  في اللسان "" عن مجر نم لهق "" باب الكاف فصل الالف"
أرك,59," أراكة وأركت تأرك وتأرك أُروكاً الأَراكَ أركت أَرَكَتْ الأَراكِ أركة أوراك وأرك وأرَكَ أروكا 'أرك', أراكة وأركت تأرك وتأرك أُروكاً الأَراكَ أركت أَرَكَتْ الأَراكِ أركة أوراك وأرك وأرَكَ أروكا 'أرك', أراكة وأركت تأرك وتأرك أُروكاً الأَراكَ أركت أَرَكَتْ الأَراكِ أركة أوراك وأرك وأرَكَ أروكا 'أرك', أراكة وأركت تأرك وتأرك أُروكاً الأَراكَ أركت أَرَكَتْ الأَراكِ أركة أوراك وأرك وأرَكَ أروكا",3,vowel," *أرك* الاراك شجر من الحمض الواحدة [[[[أراكة]]]] [[[[وأركت]]]] الابل [[[[تأرك]]]] [[[[وتأرك]]]] أُروكاً إذا رَعَتِ الأَراكَ قال الأصمعي [[[[أركت]]]] الإبل بمكان كذا إذا لزِمَتْه فلم تَبرح حكاه عنه ابن السكيت قال وقال غيره إنّما يقال أَرَكَتْ إذا أقامت في الأَراكِ وهو الحَمض فهى [[[[أركة]]]] قال كثير وإن الذى ينوى من المال أهلها [[[[أوراك]]]] لما تأتلف وعوادى يقول إن أهل عزة ينوون أن لا يجتمع هو وهى ويكونان كالاوارك من الابل والعوادي في ترك الاجتماع في مكان   [[[[وأرك]]]] الرجل بالمكان أي أقام به وأرَكَ الجرح [[[[أروكا]]]] سكن ورمه وتمائل _________  في اللسان "" وقيل العوادى الميقمات في العضاه لا تفارقها "" ويقال ظهرت أَريكَةُ الجُرح إذا ذهبت غثيثته وظهر لحمه صحيحا أحمر ولم يَعْلُهُ الجلدُ وليس بعد ذلك إلاَّ عُلوُّ الجلد والجوف وأَرِكَتِ الإبل بالكسر تأْرَكُ أَرِكاً أي اشتكت بطونَها عن أكل الاراك فهى [أركة] وأراكى مثل طلحة وطلاحى ورمثة ورماثى والاريكة سريرٌ منجَّد مزيَّنٌ في قبةٍ أوبيت فإذا لم يكن فيه سرير فهو حَجَلٌة والجمع الارائك والاريك اسم واد [وأرك] بالضم مكان"
أسك,2, الإسْكَتانِ والمَأْسوكَةُ,3,vowel, *أسك* الإسْكَتانِ بكسر الهمزة جانِبا الفَرْجِ وهما قُذَّتاهُ والمَأْسوكَةُ التي أخطأتْ خافِضَتُها فأصابت غيرَ موضع الخفض
أفك,13," الإفْكُ الأَفيكَةُ الأَفائِكُ أَفّاكٌ والأَفْكُ أفكه 'أفك', الإفْكُ الأَفيكَةُ الأَفائِكُ أَفّاكٌ والأَفْكُ أفكه']",3,vowel, *أفك* الإفْكُ الكذبُ وكذلك الأَفيكَةُ والجمع الأَفائِكُ ورجلٌ أَفّاكٌ أي كذّابٌ والأَفْكُ بالفتح مصدر قولك [أفكه] يأفكه أفكا أي قلبه وصرفه عن الشئ ومنه قوله تعالى {قالوا أجِئْتَنا لِتَأْفِكَنا}  قال عُروة بن أُذَيْنَة إنْ تَكُ عن أحسن الصَنيعَةِ مَأْ فوكاً ففي آخَرينَ قد أُفِكوا يقول إن لم توفَّقْ للإَحسان فأنت في قومٍ قد صُرِفوا عن ذلك أيضاً وائْتَفَكَتِ البلدة بأهلها أي انقلبت والمؤتفكات المدن التى قلبها الله تعالى على قوم لوط عليه السلام والمؤتفكات الرياح تختلف مهابُّها تقول العرب إذا كثرت المُؤْتَفِكاتُ زَكَتِ الأرضُ قال أبو زيد المَأْفوكُ المأفونُ وهو الضَعيف العقل والرأي وقوله تعالى يُؤْفَكُ عنهُ مَنْ أُفِكَ قال مجاهد يُؤْفَنُ عنه من أُفِنَ وأرضٌ مأْفوكَةٌ أي لم يُصِبْها مطر وليس بها نباتٌ ورجلٌ مَأْفوكٌ لا يصيب خيرا عن أبى عبيد
أكك,7," الأَكَّةُ الأَكَّةَ ائْتَكَّ 'أكك', الأَكَّةُ الأَكَّةَ ائْتَكَّ",3,vowel, *أكك* قال الأصمعي الأَكَّةُ شِدَّة الحرّ مثل الأجّة إلاَّ أنّ الأَكَّةَ الحرُّ المحتدمُ الذي لا ريحَ فيه والأجّةُ التوَهُّجُ وقد ائْتَكَّ يومُنا وهو افتعل منه فهو يوم أك وأكيك قال الراجز إذا الشريب أخذته أكه فخله حتى يبك بكه والاكة أيضاً الشديدةُ من شدائد الدنيا
ألك,5, الألوكُ بألوك المَأْلُكُ والمَأْلَكَةُ مألكة,3,vowel, *ألك* الألوكُ الرسالةُ قال لَبيد وغلام أرسلته أمه [بألوك] فبدلنا ما سَأَلْ وكذلك المَأْلُكُ والمَأْلَكَةُ بضم اللام فيهما قال الشاعر أبلغ أبا دختنوس [مألكة] غير الذي قد يقال مِلْكَذَبِ 
أنك,3, الآنك الآنك آنك,3,vowel," *أنك* [[الآنك]] الا سرب وفى الحديث "" من استمع إلى قينة يصب في أذنيه [[الآنك]] "" وأفعل من أبنية الجمع ولم يجئ عليه الواحد إلا [آنك] وأشد"
أيك,11," الأَيْكُ 'أيك', الأَيْكُ 'أيك', الأَيْكُ 'أيك', الأَيْكُ 'أيك', الأَيْكُ 'أيك', الأَيْكُ",3,vowel, *أيك* الأَيْكُ الشجرُ الكثير الملتفُّ الواحدة _________  في اللسان عن الذى قد يقال ملكذب   أبو دختنوس هو لقيط بن زرارة سماها باسم بنت كسرى وقال فيها ياليت شعرى عنك دختنوس إذا أتاك الخبر المرموس أيكة ومن قرأ أصحاب الايكة فهى الغيضة ومن قرأ ليكة فهى اسم القرية ويقال هما مثل بكة ومكة فصل الباء
بتك,19," البَتْكُ بَتَكَهُ يَبْتِكُهُ ويَبْتُكُهُ باتِكٌ والبَتْكُ فَيَنْبَتِكَ بِتْكَةٌ بِتَكٌ 'بتك', البَتْكُ بَتَكَهُ يَبْتِكُهُ ويَبْتُكُهُ باتِكٌ والبَتْكُ فَيَنْبَتِكَ بِتْكَةٌ بِتَكٌ",3,no vowel, *بتك* البَتْكُ القطعُ وقد بَتَكَهُ يَبْتِكُهُ ويَبْتُكُهُ أي قَطَعه وسيفٌ باتِكٌ أي صارمٌ والبَتْكُ أيضاً أن تقبض على الشئ فتجذبه فَيَنْبَتِكَ وكلُّ طائفةٍ منه بِتْكَةٌ  بالكسر والجمع بِتَكٌ ومنه قول الشاعر   طارتْ وفي كَفِّهِ من ريشها بِتَكٌ    والبِتْكَةُ أيضاً جَهْمةٌ من الليل وبَتَّكَ آذانَ الأنْعامِ أي قطعها شدد للكثرة
برك,89," بَرَكَ يَبْرُكُ بُروكاً فَبَرَكَ 'برك', بَرَكَ يَبْرُكُ بُروكاً فَبَرَكَ 'برك', بَرَكَ يَبْرُكُ بُروكاً فَبَرَكَ 'برك', بَرَكَ يَبْرُكُ بُروكاً فَبَرَكَ 'برك', بَرَكَ يَبْرُكُ بُروكاً فَبَرَكَ 'برك', بَرَكَ يَبْرُكُ بُروكاً فَبَرَكَ 'برك', بَرَكَ يَبْرُكُ بُروكاً فَبَرَكَ 'برك', بَرَكَ يَبْرُكُ بُروكاً فَبَرَكَ 'برك', بَرَكَ يَبْرُكُ بُروكاً فَبَرَكَ 'برك', بَرَكَ يَبْرُكُ بُروكاً فَبَرَكَ 'برك', بَرَكَ يَبْرُكُ بُروكاً فَبَرَكَ 'برك', بَرَكَ يَبْرُكُ بُروكاً فَبَرَكَ 'برك', بَرَكَ يَبْرُكُ بُروكاً فَبَرَكَ 'برك', بَرَكَ يَبْرُكُ بُروكاً فَبَرَكَ 'برك', بَرَكَ يَبْرُكُ بُروكاً فَبَرَكَ 'برك', بَرَكَ يَبْرُكُ بُروكاً فَبَرَكَ 'برك', بَرَكَ يَبْرُكُ بُروكاً فَبَرَكَ 'برك', بَرَكَ يَبْرُكُ بُروكاً فَبَرَكَ",3,no vowel," *برك* بَرَكَ البعيرُ يَبْرُكُ بُروكاً أي اسْتَناخَ وأَبْرَكْتُهُ أنا فَبَرَكَ وهو قليلٌ والأكثر أَنَخْتُهُ فاستناخ _________  بتكة وبتكة  الشعر لزهير  صدره   حتى إذا ما هوت كف الغلام بها ويقال فلان ليس له مَبْرَكُ جمل وكل شئ ثبت وأقام فقد بَرَكَ والبَرْكُ الإبلُ الكثيرةُ ومنه قول الشاعر   حنينا فأبكى شجوها البرك أجمعا    والجمعُ البُروكُ والبَرْكُ أيضاً الصدر   فإذا أدخلت عليه الهاء كسَرت وقلت بركة قال الجعدى في مِرفقيه تقارُبٌ وله بِرْكة زور كجبأة الخزم وقولهم ما أحسن بِرْكَةَ هذه الناقة وهو اسمٌ للبروك مثل الركبة والجلسة والبركة أيضا كالحوض والجمع البرك ويقال سميت بذلك لاقامة الماء فيها وابترك الرجل أي ألقى بَرْكَهُ وابْتَرَكْتُهُ إذا صرعتَه وجعلته تحت بِرْكِكَ وابْتَرَكَ أي أسرعَ في العَدْوِ وجد ومنه قول الشاعر   حتى إذا مسها بالسوط تبترك    _________  الشعر لمتمم بن نويرة  صدره إذا شح ارف منهن قامت ورجعت  هو زهير  صدره = والبراكاء الثبات في الحرب والجِدُّ وأصله من البُروكِ قال بشر ولا يُنْجي من الغَمَراتِ إلاَّ بَراكاءُ القتالِ أو الفِرارُ ويقال في الحرب بَراكِ بَراكِ أي ابر كوا والبركة النماء والزيادة والتَبْريكُ الدعاءُ بالبَرَكَةِ وطعامٌ بَريكٌ كأنه مبارَكٌ ويقال بارَكَ الله لك وفيك وعليك وبارَككَ وقال تعالى أن بورِكَ مَنْ في النارِ  وتَبارَكَ الله أي بارَكَ مثل قاتَلَ وتَقاتَلَ إلاَّ أن فاعَلَ يتعدّى وتفاعل لا يتعدّى وتَبَرَّكْتُ به أي تَيَمَّنْتُ به والبُرْكَةُ بالضم طائرٌ من طير الماء أبيضُ والجمع بُرَكٌ قال زهير يصف قطاة فرت من صقرٍ إلى ماءٍ ظاهرٍ على وجه الأرض حتَّى استغاثتْ بماءٍِ لا رِشاَء له من الأَباطِحِ في حافاتِهِ البُرَكُ والبُراكِيَّةُ ضربٌ من السفن _________ =   مرا كفاتا ما الماء أسهلها   في ديوانه واللسان "" حتى إذا ضربت "" والبرنكان على وزن الزعفران ضرب من الأكسية والبَروكُ من النساء التي تتزوَّج ولها ابنٌ بالِغٌ كبيرٌ وبرك مثال قرد اسم موضع بناحية اليمن وتبراك بكسر التاء موضع قال مرار ابن منقذ أعرفت الدار أم أنكرتها بين تبراك فشسبى عبقر "
بشك,8, بَشَكى بَشَكَتْ تَبْشُكُ بَشْكاً وبَشَكْتُ وبَشَكَ يَبْشُكُ والبشاك,3,no vowel, *بشك* ناقةٌ [بَشَكى] خفيفةُ المَشْي والروح وقد بَشَكَتْ أي أسرعتْ تَبْشُكُ بَشْكاً وبَشَكْتُ الثوب إذا خِطْتَهُ خياطةً متباعدةً وبَشَكَ أي كَذَبَ يقال هو يَبْشُكُ الكذبَ أي يخلقه [والبشاك] الكذاب
بكك,23," بكَّ يَبُكُّ بَكَّةً يبك بكه 'بكك', بكَّ يَبُكُّ بَكَّةً يبك بكه'] 'بكك', بكَّ يَبُكُّ بَكَّةً يبك بكه'] 'بكك', بكَّ يَبُكُّ بَكَّةً يبك بكه']",3,no vowel, *بكك* بكَّ فلان يَبُكُّ بَكَّةً أي زحم ومنه قول الراجز إذا الشريب أخذته أكه فخله حتى [[[[يبك]]]] [بكه] _________  راجع مادة ع ب ق ر منه يقول إذا ضجر الذي يورد إبله مع إلك لشدة الحر انتظار فخله حتى يزاحمك وتبارك القوم أي ازدحموا وبَكَّ عنقَه أي دَقَّها وبكة اسم بطن مكة سميت بذلك لازدحام الناس ويقال سميت لا - ها كانت تبك أعناق الجبابرة والابك موضع قال الراجز جربة كحمر الابك لا ضرغ فيها  ولا مذكى وبعلبك بلد وهما كلمتان جعلتا واحدة وقد ذكرنا إعرابه في حضر موت من باب الراء والنسبة إليه بعلى وإن شئت بكى على ما ذكرنا في عبد شمس
بعكك,1, بعكوكة,4,no vowel, *بعكك*   [بعكوكة]  الناس مجتمعهم
بنعك,5," 'بنعك', 'بنعك', 'بنعك', 'بنعك', 'بنعك',",4,no vowel," *بنعك* البلعك من النوق المسترخية المسنة _________  قوله "" لا ضرع فيها "" رواه في مادة جرب "" فينا "" وعبارته والجربة بالفتح وتشديد الباء العانة من الحمير وربما سموا الاقوياء من الناس إذا كانوا جماعة متساوين جربة قال الراجز وساق البيت وقال يقول نحن جماعة متساوون وليس فينا صغير ولا مسن اه‍  قوله بعكك المناسب تقديمة على بكك  بضم الباء وحكى اللحيانى الفتح والبلعك لغة في البلعق وهو ضرب من التمر"
بنك,5, البُنْكُ بنك والتبنك وتبنكوا البنك,3,no vowel, *[بنك]* البُنْكُ الأصلُ وهو معرّب ويقال هؤلاء قوم من [بنك] الارض [والتبنك] كالتناية   [وتبنكوا] في موضع كذا أي أقاموا به قال ابن دريد [البنك] من هذا الطيب عربي
بندك,2, البَنادِكُ بَنادِكُها,4,no vowel, *بندك* البَنادِكُ البَنائِقُ ذكره أبو عبيد وأنشد لابن الرقاع   كأَنَّ زُرورَ القُبْطُرِيَّةِ عُلِّقَتْ [بَنادِكُها] منه بجذع مقوم
بوك,53," باك يبوكها بوكا تبوك يبوكون تبوك تبوكونها بوكا 'بوك', باك يبوكها بوكا تبوك يبوكون تبوك تبوكونها بوكا 'بوك', باك يبوكها بوكا تبوك يبوكون تبوك تبوكونها بوكا 'بوك', باك يبوكها بوكا تبوك يبوكون تبوك تبوكونها بوكا 'بوك', باك يبوكها بوكا تبوك يبوكون تبوك تبوكونها بوكا 'بوك', باك يبوكها بوكا تبوك يبوكون تبوك تبوكونها بوكا",3,vowel," *بوك* [[[[[[باك]]]]]] الحمار الانان [[[[[[يبوكها]]]]]] [[[[[[[[[[[[بوكا]]]]]]]]]]]] نزا عليها وغزوة [[[[[[[[[[[[تبوك]]]]]]]]]]]] لان النبي صلى الله عليه وسلم رأى قوما من أصحابه [[[[[[يبوكون]]]]]] حسى [[[[[[[[[[[[تبوك]]]]]]]]]]]] أي يدخلون فيه القدح ويحركونه ليخرج الماء فقال "" ما زلتم [[[[[[تبوكونها]]]]]] [[[[[[[[[[[[بوكا]]]]]]]]]]]] "" فسميت تلك الغزوة _________  قال ابن برى صوابه كالتناءة والتناء  قوله وأنشد لابن الرقاع هو في الحماسة منسوب إلى ملحة الجرمى غزوة [[[[تبوك]]]] وهو تفعل من البوك قال أبو زيد يقال لقيته أول بوك أي أول شئ قال الكسائي باكت الناقة [[[[تبوك]]]] [[[[بوكا]]]] سمنت وحكى ابن السكيت ناقة بائك إذا كانت فتية حسنة والجمع البوائك ومن كلامهم "" أنه لمنحار بوائكها "" فصل التاء"
