Root,No of derevatives found,derevatives found,Root Length,Has Vowel,Full Text
ضعع,13," اتَّضَعَتْ 'ضعع', اتَّضَعَتْ 'ضعع', اتَّضَعَتْ 'ضعع', اتَّضَعَتْ 'ضعع', اتَّضَعَتْ 'ضعع', اتَّضَعَتْ 'ضعع', اتَّضَعَتْ",3,no vowel," *ضعع* ضعضعه أي هدمه حتى الأرض وتَضَعْضَعَتْ أركانه أي اتَّضَعَتْ وضعضعه الدهر فتضعضع أي خضع وذلَّ ومنه قول أبي ذؤيب أَنِّي لرَيْبِ الدَهْرِ لا أَتَضَعْضَعُ   وفى الحديث "" ما تضعضع امرؤ لآخر يريد به عرض الدنيا إلا ذهب ثلثا دينه "" والضعضاع الضعيف من كل شئ يقال رجلٌ ضَعْضاعٌ أي لا رأي له وكذلك الضَعْضَعُ وهو ومقصور منه قال ابن الاعرابي الضع رياضة البعير وقال ثعلب هو أن تقول له ضَعْ ليتأدَّب _________  قال ابن برى صوابه تضارع بكسر الراء  المزن سحاب الواحدة مزنة وتضارع وشامة موضعان والبرك الابل أي الباركة فشبه ثقال المزن بالبرك ولبيج ملبوج به أي ضرب هذا السحاب بنفسه فلا يبرح  صدره وتجلدى للشامتين أريهم"
ضفدع,6, الضِفْدِعُ الضفادِعِ ضِفْدِعَةٌ ضفدع مضفدعات الضفادع,4,no vowel, *[ضفدع]* الضِفْدِعُ مثال الخِنْصِرِ واحد الضفادِعِ والأنثى ضِفْدِعَةٌ وناس يقولون [ضفدع] بفتح الدال قال الخليل ليس في الكلام فعلل إلا أربعة أحرف درهم وهجرع وهبلع وقلعم وهو اسم وقول لبيد يممن أعدادا بلبنى أو أجا  [مضفدعات] كلها مطحلبه  يريد مياها كثيرة [الضفادع]
ضكع,1, ضَوْكَعَةٌ,3,no vowel, *ضكع* رجلٌ ضَوْكَعَةٌ أي كثير اللحم ثقيل أحمق حكاه أبو عبيد
ضلع,83," الضلع الضلوع والاضلاع ضِلَعٌ والضِلَعُ الضلع 'ضلع', الضلع الضلوع والاضلاع ضِلَعٌ والضِلَعُ الضلع'] 'ضلع', الضلع الضلوع والاضلاع ضِلَعٌ والضِلَعُ الضلع'] 'ضلع', الضلع الضلوع والاضلاع ضِلَعٌ والضِلَعُ الضلع'] 'ضلع', الضلع الضلوع والاضلاع ضِلَعٌ والضِلَعُ الضلع'] 'ضلع', الضلع الضلوع والاضلاع ضِلَعٌ والضِلَعُ الضلع'] 'ضلع', الضلع الضلوع والاضلاع ضِلَعٌ والضِلَعُ الضلع'] 'ضلع', الضلع الضلوع والاضلاع ضِلَعٌ والضِلَعُ الضلع'] 'ضلع', الضلع الضلوع والاضلاع ضِلَعٌ والضِلَعُ الضلع'] 'ضلع', الضلع الضلوع والاضلاع ضِلَعٌ والضِلَعُ الضلع'] 'ضلع', الضلع الضلوع والاضلاع ضِلَعٌ والضِلَعُ الضلع'] 'ضلع', الضلع الضلوع والاضلاع ضِلَعٌ والضِلَعُ الضلع']",3,no vowel," *ضلع* [[[[[[[[[[[[[الضلع]]]]]]]]]]]]] بكسر الضاد وفتح اللام واحدة [[[[[[[[[[[[الضلوع]]]]]]]]]]]] [[[[[[[[[[[[والاضلاع]]]]]]]]]]]]   ويقال أيضاً هم عليَّ ضِلَعٌ جائرةٌ وتسكين اللام فيهما جائزٌ والضِلَعُ أيضاً الجُبَيْلُ المنفرد وقال أبو نصر الجبلُ الذليلُ المستدِقُ يقال انزل بتلك [[[[[[[[[[[[[الضلع]]]]]]]]]]]]] _________  مفاد مختار الصحاح أن [[[[[[[[[[الضلوع]]]]]]]]]] ما يلى الظهر [[[[[[[[[[والاضلاع]]]]]]]]]] ما يلى الصدر وتسمى الجوانح والضلع مشترك بينهما وهذا الفرق غير معروف لاحد من أئمة اللغة اهـ‍ محشى ولكن نسخة المختار التى معى ليس فيها ذلك فلعله في مختصر الصحاح غير المختار قاله نصر وضلع بالفتح يَضْلَعُ ضَلْعاً بالتسكين أي مال وجَنَفَ والضالِعُ الجائرُ يقال ضَلْعُكَ مع فلان أي مَيْلُكَ معه وهواك وفي المثل لا تَنْقُشِ الشَوْكةَ بالشَوكة فإنَّ ضَلْعَها معها "" يُضْرَبُ للرجل يخاصم آخر فيقول اجعلْ بيني وبينك فلاناً لرجل يهوَى هواه ويقال خاصمتُ فلاناً فكان ضَلْعُكَ عليَّ أي مَيْلُكَ والضَلَعُ بالتحريك الاعوجاج خِلْقَةَ وقال   وقد يَحْمِلُ السيفَ المُجَرَّبَ رَبُّهُ  على ضَلَعٍ في مَتْنِهِ وهو قاطِعُ  تقول منه ضَلِعَ بالكسر يَضْلَعُ ضَلَعاً وهو ضَلِعٌ والضَلَعُ أيضاً في قول سُوَيْدِ بن أبي كاهل سَعَةَ الأخلاقِ فينا والضَلَع   القُوَّةُ واحْتِمالُ الثَقيلِ قاله الاصمعي والضَلاعَةُ القوّةُ وشدةُ الأضلاع تقول منه ضَلُعَ الرجل بالضم فهو ضَليعٌ   قال ابن السكيت الفرسُ الضليع التام _________  محمد بن عبد الله الازدي  أوله جعل الرحمن والحمد له  وجمعه ضلع بالضم كما في القاموس الخلق المجفر الغليظ الألواحِ الكثير العصب وتَضَلّعَ الرجل أي امتلأ شِبَعاً ورِيًّا والإضْلاعُ الإمالةُ تقول منه حِمْلٌ مُضْلِعٌ أي مُثْقِلٌ ومنه قول الأعشى وحَمْلٌ لِمُضْلِع الأثْقال   قال ويقال فلان مضطلع بهذا الامر أي قويٌّ عليه وهو مُفْتَعِلٌ من الضلاعةِ قال ولا تقل مَطَّلِعٌ بالإدغام وقال أبو نصر أحمد بن حاتم يقال هو مُضْطَلِعٌ بهذا الأمر ومُطَّلِعٌ له فالاضْطِلاعُ من الضَلاعَةِ وهي القوة والاطِّلاعُ من العُلُوِّ من قولهم اطَّلَعْتَ الثنية أي عَلَوْتُها أي هو عالٍ لذلك الأمر مالِكٌ له وتَضْليعُ الثوبِ جَعْلُ وَشْيِهِ على هيئة الاضلاع"
ضوع,39," ضاعَهُ يَضوعُهُ ضَوْعاً 'ضوع', ضاعَهُ يَضوعُهُ ضَوْعاً 'ضوع', ضاعَهُ يَضوعُهُ ضَوْعاً 'ضوع', ضاعَهُ يَضوعُهُ ضَوْعاً 'ضوع', ضاعَهُ يَضوعُهُ ضَوْعاً 'ضوع', ضاعَهُ يَضوعُهُ ضَوْعاً 'ضوع', ضاعَهُ يَضوعُهُ ضَوْعاً 'ضوع', ضاعَهُ يَضوعُهُ ضَوْعاً 'ضوع', ضاعَهُ يَضوعُهُ ضَوْعاً 'ضوع', ضاعَهُ يَضوعُهُ ضَوْعاً",3,vowel," *ضوع* ضاعَهُ يَضوعُهُ ضَوْعاً أي حرَّكه وأقلقه وأفزَعه ومنه قول الشاعر   يَضُوعُ فُؤادَها منه بُغامُ   وانضاعَ الفرخُ أي تَضَوَّرَ قال الهذلى  _________  صدره عنده البر والتقى وأسى الشق  هو بشر بن أبى خازم  صدره وصاحبها غضيض الطرف أحوى  أبو ذؤيب فريخان ينضاعان في الفجر كلَّما  أَحَسَّا دَوِيَّ الريحِ أو صوتَ ناعِبِ  والضُوَعُ طائرٌ من طير الليل من جنس الهامِ وقال المفضَّل هو ذَكَرُ البوم وجمعه أضْواعٌ وضيعانٌ والضواعُ صوته وضاعَ المِسْكُ وتَضَوَّعَ وتَضَيَّعَ أي تحرَّك وانتشرت رائحته قال النُميري   تَضَوَّعَ مِسْكاً بَطْنُ نَعْمانَ أنْ مَشَتْ  به زَيْنَبٌ في نِسْوَةٍ عطرات  ويروى "" خفرات """
ضيع,53," ضاع يضيع ضيعة وضَياعاً مضيعة ضيعت مضياع مضيع 'ضيع', ضاع يضيع ضيعة وضَياعاً مضيعة ضيعت مضياع مضيع'] 'ضيع', ضاع يضيع ضيعة وضَياعاً مضيعة ضيعت مضياع مضيع'] 'ضيع', ضاع يضيع ضيعة وضَياعاً مضيعة ضيعت مضياع مضيع'] 'ضيع', ضاع يضيع ضيعة وضَياعاً مضيعة ضيعت مضياع مضيع'] 'ضيع', ضاع يضيع ضيعة وضَياعاً مضيعة ضيعت مضياع مضيع']",3,vowel," *ضيع* [[[[[[ضاع]]]]]] الشئ [[[[[[يضيع]]]]]] [[[[[[ضيعة]]]]]] وضَياعاً بالفتح   أي هلك ومنه قولهم فلان بدار [[[[[[مضيعة]]]]]] مثال معيشة قال يعقوب قولهم في المثل "" الصيف [[[[[[ضيعت]]]]]] اللبن "" مكسورة التاء إذا خوطب به المذكر والمؤنث أو الاثنان أو الجمع لان المثل في الاصل خوطبت به امرأة كانت تحت رجل موسر فكرهته لكبره فطلقها فتزوجها رجل مملق فبعثت إلى زوجها الاول تستميحه فقال لها هذا والصيف منصوب على الظرف ورجل [[[[[[مضياع]]]]]] للمال أي [مضيع] _________  في اللسان "" عبد الله بن نمير الثقفى ""  وضياعا بالكسر والاضاعة والتَضْييعُ بمعنًى والضَيْعَةُ العقارُ   والجمع ضياع وضيع أيضا مثل بدرة وبدر وأضاع الرجل إذا فشتْ ضِياعُهُ وكثرتْ فهو مُضيعٌ وتصغير الضَيْعَةِ ضُيَيْعَةٌ ولا تقل ضُوَيْعَةٌ وقولهم فلان يأكل في مِعًى ضائِعٍ أي جائعٍ وقيل لابنة الخس ما أحد شئ قالت ناب جائع يلقى في معى ضائع وتَضَيَّعَ المسكَ لغةٌ في تَضَوّع أي فاح فصل الطاء"
طبع,62," الطَبْعُ والطَبيعَةُ الطِباعُ والطَبْعُ والطابَعُ والطابع 'طبع', الطَبْعُ والطَبيعَةُ الطِباعُ والطَبْعُ والطابَعُ والطابع 'طبع', الطَبْعُ والطَبيعَةُ الطِباعُ والطَبْعُ والطابَعُ والطابع 'طبع', الطَبْعُ والطَبيعَةُ الطِباعُ والطَبْعُ والطابَعُ والطابع 'طبع', الطَبْعُ والطَبيعَةُ الطِباعُ والطَبْعُ والطابَعُ والطابع 'طبع', الطَبْعُ والطَبيعَةُ الطِباعُ والطَبْعُ والطابَعُ والطابع 'طبع', الطَبْعُ والطَبيعَةُ الطِباعُ والطَبْعُ والطابَعُ والطابع 'طبع', الطَبْعُ والطَبيعَةُ الطِباعُ والطَبْعُ والطابَعُ والطابع 'طبع', الطَبْعُ والطَبيعَةُ الطِباعُ والطَبْعُ والطابَعُ والطابع",3,no vowel," *طبع* الطَبْعُ السجيّهُ التي جُبِلَ عليها الإنسان وهو في الأصل مصدرٌ والطَبيعَةُ مثله وكذلك الطِباعُ والطَبْعُ الخَتْمُ وهو التأثير في الطين ونحوه والطابَعُ بالفتح الخاتَمُ [[[[[[[[[والطابع]]]]]]]]] بالكسر لغة فيه _________  قلت قال الازهرى الضيعة عند الحاضرة النخل والكرم والارض والعرب لا تعرف الضيعة إلا الحرفة والصناعة اهـ‍ مختار وطبعت على الكتاب أي ختمتُ وطَبَعْتُ الدرهم والسيف أي عَمَلْتُ وطَبَعْتُ من الطين جَرَّةً   والطَبَّاع الذي يعملها والطِبْعُ بالكسر النهرُ والجمع أَطْباعٌ عن الاصمعي ويقال هو اسم نهرٍ بعينه قال لبيد فتَوَلَّوْا فاتِراً مَشْيهُمُ  كرَوايا الطِبْعِ هَمَّتْ بالوَحَلْ  والطَبَعُ بالتحريك الدنَسُ يقال منه طَبِعَ الرجلُ بالكسر وطَبِعَ أيضاً بمعنى كَسِلَ وطَبِعَ السيفُ أي علاه الصدأ وقال الراجز  _________  وباب الكل قطع وطبع بمعنى دنس وكسل وصدئ من باب طرب وطبع على الجهل جبل  الرجز إنا إذا قلت طخارير القزع  وصدر الشارب منها عن جرع  نفحلها البيض القليلات الطبع  من كُلِّ عَرَّاصٍ إذا هُزَّ اهتزع  مثل قدامى النسر ما مس بضع  يؤولها ترعية غير ورع  ليس بفان كبرا ولا ضرع  ترى برجليه شقوقا في كلع  من بارئ حيص ودام منسلع  إنا إذا قلت طخارير القزع   نفحلها البيض القليلات الطبع  وطبعت السقاء وغيره تَطْبيعاً ملأته فَتَطَبَعَ أي امتلأ وناقةٌ مُطَبَّعَةٌ أي مُثَقَّلَةٌ بالحمل قال الراجز وأين وسق الناقة المطبعه   ويروى "" الجلنفعه """
طلع,191," طَلَعَتِ طُلوعاً ومَطْلِعاً ومطلعاً والمَطْلَعُ والمَطْلِعُ طلوعها طَلَعْتُ طَلَعتُ وطَلِعْتُ الطالِعُ واطَّلعتُ وطالعه وطالعت اطلعت 'طلع', طَلَعَتِ طُلوعاً ومَطْلِعاً ومطلعاً والمَطْلَعُ والمَطْلِعُ طلوعها طَلَعْتُ طَلَعتُ وطَلِعْتُ الطالِعُ واطَّلعتُ وطالعه وطالعت اطلعت 'طلع', طَلَعَتِ طُلوعاً ومَطْلِعاً ومطلعاً والمَطْلَعُ والمَطْلِعُ طلوعها طَلَعْتُ طَلَعتُ وطَلِعْتُ الطالِعُ واطَّلعتُ وطالعه وطالعت اطلعت 'طلع', طَلَعَتِ طُلوعاً ومَطْلِعاً ومطلعاً والمَطْلَعُ والمَطْلِعُ طلوعها طَلَعْتُ طَلَعتُ وطَلِعْتُ الطالِعُ واطَّلعتُ وطالعه وطالعت اطلعت 'طلع', طَلَعَتِ طُلوعاً ومَطْلِعاً ومطلعاً والمَطْلَعُ والمَطْلِعُ طلوعها طَلَعْتُ طَلَعتُ وطَلِعْتُ الطالِعُ واطَّلعتُ وطالعه وطالعت اطلعت 'طلع', طَلَعَتِ طُلوعاً ومَطْلِعاً ومطلعاً والمَطْلَعُ والمَطْلِعُ طلوعها طَلَعْتُ طَلَعتُ وطَلِعْتُ الطالِعُ واطَّلعتُ وطالعه وطالعت اطلعت 'طلع', طَلَعَتِ طُلوعاً ومَطْلِعاً ومطلعاً والمَطْلَعُ والمَطْلِعُ طلوعها طَلَعْتُ طَلَعتُ وطَلِعْتُ الطالِعُ واطَّلعتُ وطالعه وطالعت اطلعت 'طلع', طَلَعَتِ طُلوعاً ومَطْلِعاً ومطلعاً والمَطْلَعُ والمَطْلِعُ طلوعها طَلَعْتُ طَلَعتُ وطَلِعْتُ الطالِعُ واطَّلعتُ وطالعه وطالعت اطلعت 'طلع', طَلَعَتِ طُلوعاً ومَطْلِعاً ومطلعاً والمَطْلَعُ والمَطْلِعُ طلوعها طَلَعْتُ طَلَعتُ وطَلِعْتُ الطالِعُ واطَّلعتُ وطالعه وطالعت اطلعت 'طلع', طَلَعَتِ طُلوعاً ومَطْلِعاً ومطلعاً والمَطْلَعُ والمَطْلِعُ طلوعها طَلَعْتُ طَلَعتُ وطَلِعْتُ الطالِعُ واطَّلعتُ وطالعه وطالعت اطلعت 'طلع', طَلَعَتِ طُلوعاً ومَطْلِعاً ومطلعاً والمَطْلَعُ والمَطْلِعُ طلوعها طَلَعْتُ طَلَعتُ وطَلِعْتُ الطالِعُ واطَّلعتُ وطالعه وطالعت اطلعت 'طلع', طَلَعَتِ طُلوعاً ومَطْلِعاً ومطلعاً والمَطْلَعُ والمَطْلِعُ طلوعها طَلَعْتُ طَلَعتُ وطَلِعْتُ الطالِعُ واطَّلعتُ وطالعه وطالعت اطلعت",3,no vowel," *طلع* طَلَعَتِ  الشمسُ والكوكبُ طُلوعاً ومَطْلِعاً ومطلعاً والمَطْلَعُ والمَطْلِعُ أيضاً موضعُ [[[[[[[[[[[[طلوعها]]]]]]]]]]]] قال ابن السكيت طَلَعْتُ على القوم إذا أتيتهم وقد طَلَعتُ عنهم إذا غبتَ عنهم وطَلِعْتُ الجبل بالكسر أي علوته وفى الحديث "" لا يهيدنكم الطالِعُ "" يعني الفجر الكاذب   واطَّلعتُ على باطن أمره وهو افْتَعَلْتُ [[[[[[[[[[[[وطالعه]]]]]]]]]]]] بكتبه [[[[[[[[[[[[وطالعت]]]]]]]]]]]] الشئ أي [[[[[[[[[[[[اطلعت]]]]]]]]]]]] عليه _________  قبله أين الشظاظان وأين المربعه  طلعت الشمس والكوكب من باب دخل وطلع الجبل يطلع طلوعا علاه  قلت أي لا تكترثوا له فتمنعوا عن الاكل والشرب اهـ‍ مختار  صحاح -  وتطلعت إلى ورود كتابك والطَلْعَةُ الرؤية   والطَلْعُ طَلْعُ النخلة واطلعَ النخلُ إذا خرج طلعُهُ وأطْلَعْتُكَ على سِرِّي ونخلةٌ مُطْلِعَةٌ أيضاً إذا طالَتِ النخيلَ أي كانت أطولَ من سائرها وأَطلَعَ الرامي أي جاز سهمُه من فوق الغَرَض وأَطْلَعَ أي قاء والطلعاء مثال الغلواء القئ واستطلعت رأى فلان والطِلْعُ بالكسر الاسم من الإطِّلاع تقول منه اطَّلِعْ طِلْعَ العدوِّ ويقال أيضاً كُنْ بطِلْعِ الوادي وطلع الوادي بالفتح والكسر كلاهما صواب والمطلع المأتى يقال أين مُطَّلَعُ هذا الأمر أي مأتاه وهو موضع الإطِّلاعِ من إشرافٍ إلى انحدارٍ وفي الحديث "" مِنْ هَوْلِ المُطَّلع "" شبَّه ما أشرف عليه من أمر الآخرة بذلك وطَليعَةُ الجيش من يُبْعَثُ ليَطَّلِعَ طِلْعَ العدوِّ وطِلاعُ الشئ ملؤه قال الشاعر  يصف قوسا _________  قلت ومنه قولهم أنا مشتاق إلى طلعتك هـ‍ مختار  هو أوس بن حجر كتوم طِلاعُ الكَفِّ لا دونَ مِلْئِها  ولا عَجْسُها  عن موضع الكَفِّ أفضلا  وقال الحسن لان أعلم أنى برئ من النفاق أحبُّ إليَّ من طِلاعِ الأرض ذهبا قال الاصمعي طلاع الارض ملؤها ونفس طلعة مثال همزة أي تكثر التطلع للشئ وكذلك امرأة طلعة قال الزبرقان بن بدر "" إنَّ أَبْغَضَ كنائني إلى الطلعة الخبأة "" وطويلع ماء لبنى تميم بالشاجنة ناحية الصمان وقال   وأى فتى ودعت يوم طويلع  عشية سلمنا عليه وسلما "
طمع,48," طَمِعَ طَمَعاً وطَماعَة وطَمَاعِيَةً طَمِعٌ وطَمُعٌ 'طمع', طَمِعَ طَمَعاً وطَماعَة وطَمَاعِيَةً طَمِعٌ وطَمُعٌ 'طمع', طَمِعَ طَمَعاً وطَماعَة وطَمَاعِيَةً طَمِعٌ وطَمُعٌ 'طمع', طَمِعَ طَمَعاً وطَماعَة وطَمَاعِيَةً طَمِعٌ وطَمُعٌ 'طمع', طَمِعَ طَمَعاً وطَماعَة وطَمَاعِيَةً طَمِعٌ وطَمُعٌ 'طمع', طَمِعَ طَمَعاً وطَماعَة وطَمَاعِيَةً طَمِعٌ وطَمُعٌ 'طمع', طَمِعَ طَمَعاً وطَماعَة وطَمَاعِيَةً طَمِعٌ وطَمُعٌ",3,no vowel, *طمع* طَمِعَ فيه  طَمَعاً [[[[[[[وطَماعَة]]]]]]] وطَمَاعِيَةً مخفّف فهو طَمِعٌ وطَمُعٌ وأطمعه فيه غيره _________  العجس مقبض القوس  ضمرة بن ضمرة  وبعده رمى بصدور العيس منحرف الفلا  فلم يدر خلق بعدها أين يمما  فيا جازى الفتيان بالنعم اجزه  بنعماه نعمى واعف إن كان مجرما  طمع فيه من باب طرب وسلم وطمع به قال = ويقال في التعجب طَمُعَ الرجلُ فلانٌ بضم الميم أي صار كثير الطَمَعِ وخرجت المرأة فلانة إذا صارت كثيرة الخروج وقضو القاضى فلان وكذلك التعجب في كل شئ إلا ما قالوا في نعم وبئس رواية تروى عنهم غير لازمة لقياس التعجب لان صور التعجب ثلاث ما أحسن زيدا وأسمع به وكبرت كلمة وقد شذ عنها نعم وبئس والطَمَعُ رِزقُ الجند يقال أمر لهم الأمير بأطماعِهِمْ أي بأرزاقهم وامرأةٌ مِطْماعٌ تُطْمِعُ ولا تُمَكِّنُ
طوع,23," طَوْعُ طَوْعُ والاستِطاعة 'طوع', طَوْعُ طَوْعُ والاستِطاعة 'طوع', طَوْعُ طَوْعُ والاستِطاعة 'طوع', طَوْعُ طَوْعُ والاستِطاعة 'طوع', طَوْعُ طَوْعُ والاستِطاعة 'طوع', طَوْعُ طَوْعُ والاستِطاعة",3,vowel, *طوع* فلانٌ طَوْعُ يديك أي منقادٌ لك وفرسٌ طَوْعُ العنان إذا كانَ سلساً [[[[[[والاستِطاعة]]]]]] الإطاقَة وربَّما قالوا اسْطاعَ يَسْطيعُ يحذفون التاء استثقالاً لها مع الطاء ويكرهون إدغام التاء فيها فتحرك السين وهى لا تحرك أبدا وقرأ حمزة {فما اسطاعوا أن أن يظهروه} بالادغام وجمع بين ساكنين وذكر الاخفش أن بعض العرب يقول استاع يستيع فيحذف الطاء استثقالا وهو _________ = فصددت عنهم والاحبة فيهم  طمعا لهم بعقاب يوم سرمد  وطمع ككرم صار كثير الطمع يريد استطاع يستطيع قال وبعض يقول أسطاع يسطيع بقطع الالف وهو يريد أن يقول أطاع يطيع ويجعل السين عوضا من ذهاب حركة عين الفعل ويقال تطاوَعْ لهذا الأمر حتَّى تَسْتَطيعَهُ وتَطَوَّعَ أي تكلَّف اسْتِطاعتَهُ والتطوع بالشئ التبرع به وقوله تعالى {فَطَوَّعَتْ له نفسُهُ قتلَ أخيهِ} قال الأخفش هو مثل طَوَّقَتْ له ومعناه رخَّصت وسهَّلت والمُطَّوِّعَةُ الذين يَتَطَوَّعونَ بالجهاد ومنه قوله تعالى {الذين يلْمِزونَ المَطَّوِّعينَ}  وأصله المُتَطَوِّعينَ فأدغم والمُطاوعةُ الموافقَةُ والنحويون ربَّما سمَّوا الفعل اللازم مُطاوِعاً ورجلٌ مِطْواعٌ أي مُطيعٌ وفلان حسن الطواعية لك مثال الثمانية أي حسن الطاعةِ لك وطاعَ له يطوعُ إذا انقاد ولسانُه لا يَطوعُ بكذا أي لا يتابعه ويقال جاء فلان طائِعاً غير مُكْرَهٍ والجمع طُوَّعٌ قال أبو يوسف يقال قد أطاع النخل والشجرُ إذا أدرك ثمرُه وأمكن أن يُجْتَنى وقد أطاعَ له المرتعُ أي اتَّسعَ له وأمكنه من الرعى قال أوس بن حجر كأن جيادنا في رعن زم  جراد قد أطاع له الوراق   وقد يقال في هذا المعنى طاعَ له المرتعُ ويقال أمَرَه فأطاعه بالألف لا غير وانطاعَ له أي انقاد عن أبى عبيد ورجل طيع   أي طائع فصل الظاء
ظلع,54," ظلَعَ يَظْلَعُ ظَلْعاً يَظْلَعُ ظالِعٌ ظالِعَةٌ والظالِعُ ظالِعُ ظَلعَتِ ظَلْعِكَ 'ظلع', ظلَعَ يَظْلَعُ ظَلْعاً يَظْلَعُ ظالِعٌ ظالِعَةٌ والظالِعُ ظالِعُ ظَلعَتِ ظَلْعِكَ 'ظلع', ظلَعَ يَظْلَعُ ظَلْعاً يَظْلَعُ ظالِعٌ ظالِعَةٌ والظالِعُ ظالِعُ ظَلعَتِ ظَلْعِكَ 'ظلع', ظلَعَ يَظْلَعُ ظَلْعاً يَظْلَعُ ظالِعٌ ظالِعَةٌ والظالِعُ ظالِعُ ظَلعَتِ ظَلْعِكَ 'ظلع', ظلَعَ يَظْلَعُ ظَلْعاً يَظْلَعُ ظالِعٌ ظالِعَةٌ والظالِعُ ظالِعُ ظَلعَتِ ظَلْعِكَ",3,no vowel," *ظلع* ظلَعَ البعيرُ يَظْلَعُ ظَلْعاً أي غمزَ في مَشيه قال أبو ذؤيب يذكر فرساً يَعْدو به نَهِشُ المُشاشِ كأنه  صَدَعٌ سَليمٌ رَجْعُهُ لا يَظْلَعُ  فهو ظالِعٌ والأنثى ظالِعَةٌ والظالِعُ أيضاً المُتَّهَمُ قال النابغة أتوعِدُ عَبْداً لم يَخُنْكَ أمانَةً  وتَتْرُكَ عَبْداً ظالِماً وهو ظالِعُ  قال أبو عبيدٍ ظَلعَتِ الأرضُ بأهلها أي ضاقتْ بهم من كثرتهم ويقال ارْقَ على ظَلْعِكَ أي ارْبَعْ على نَفْسك ولا تحملْ عليها أكثر مما تطيق _________  في اللسان "" كأن جيادهن "" أنشده أبو عبيد وقال الوراق خضرة الارض من الحشيش والنبات وليس من الورق  بوزن سيد فصل الفاء"
فجع,5, الفجيعَةُ فَجَعَتْهُ التَفْجيعُ فاجعة وتفجعت,3,no vowel, *فجع* الفجيعَةُ   الرزيّةُ وقد فَجَعَتْهُ المصيبةُ أي أوجعتْه وكذلك التَفْجيعُ ونزلت بفلان [فاجعة] [وتفجعت] له أي توجعت
فدع,2, الفَدَعِ الفدعة,3,no vowel, *فدع* رجلٌ أفْدَعٌ بيِّن الفَدَعِ وهو المعوجُّ الرسغ من اليد أو الرجل فيكون منقلبَ الكف أو القدم إلى إِنْسِيِّهِما وكذلك الموضع هو [الفدعة]
