Root,No of derevatives found,derevatives found,Root Length,Has Vowel,Full Text
رهط,7, الرَّهْطُ الرَّهْطُ الرَّهْطُ الرَّهْطُ الرَّهْطُ الرَّهْطُ وَرَهْطُ,3,no vowel, *رهط*	 الرَّهْطُ مَا دُونَ عَشْرَةٍ مِنْ الرِّجَالِ لَيْسَ فِيهِمْ امْرَأَةٌ وَسُكُونُ الْهَاءِ أَفْصَحُ مِنْ فَتْحِهَا وَهُوَ جَمْعٌ لَا وَاحِدَ لَهُ مِنْ لَفْظِهِ وَقِيلَ الرَّهْطُ مِنْ سَبْعَةٍ إلَى عَشَرَةٍ وَمَا دُونَ السَّبْعَةِ إلَى الثَّلَاثَةِ نَفَرٌ وَقَالَ أَبُو زَيْدٍ الرَّهْطُ وَالنَّفَرُ مَا دُونَ الْعَشَرَةِ مِنْ الرِّجَالِ وَقَالَ ثَعْلَبٌ أَيْضًا الرَّهْطُ وَالنَّفَرُ وَالْقَوْمُ وَالْمَعْشَرُ وَالْعَشِيرَةُ مَعْنَاهُمْ الْجَمْعُ لَا وَاحِدَ لَهُمْ مِنْ لَفْظِهِمْ وَهُوَ لِلرِّجَالِ دُونَ النِّسَاءِ وَقَالَ ابْنُ السِّكِّيتِ الرَّهْطُ وَالْعَشِيرَةُ بِمَعْنًى وَيُقَالُ الرَّهْطُ مَا فَوْقَ الْعَشَرَةِ إلَى الْأَرْبَعِينَ قَالَهُ الْأَصْمَعِيُّ فِي كِتَابِ الضَّادِ وَالظَّاءِ وَنَقَلَهُ ابْنُ فَارِسٍ أَيْضًا وَرَهْطُ الرَّجُلِ قَوْمُهُ وَقَبِيلَتُهُ الْأَقْرَبُونَ
رهق,10, رَهِقْتُ رَهَقًا رَهِقْتُهُ رَهِقْتُهُ وَرَهِقَهُ وَرَهِقَتْنَا رُهُوقًا وَرَاهَقَ مُرَاهَقَةً وَالرَّهَقُ,3,no vowel, *رهق*	 رَهِقْتُ الشَّيْءَ [رَهَقًا] مِنْ بَابِ تَعِبَ قَرُبْتُ مِنْهُ قَالَ أَبُو زَيْدٍ طَلَبْتُ الشَّيْءَ حَتَّى [رَهِقْتُ]هُ وَكِدْتُ آخُذُهُ أَوْ أَخَذْتُهُ وَقَالَ الْفَارَابِيُّ [رَهِقْتُ]هُ أَدْرَكْتُهُ وَرَهِقَهُ الدَّيْنُ غَشِيَهُ [وَرَهِقَتْنَا] الصَّلَاةُ [رُهُوقًا] دَخَلَ وَقْتهَا وَأَرْهَقْتُ الرَّجُلَ بِالْأَلِفِ أَمْرًا يَتَعَدَّى إلَى مَفْعُولَيْنِ أَعْجَلْتُهُ وَكَلَّفْتُهُ حَمْلَهُ وَأَرْهَقْتُهُ بِمَعْنَى أَعْسَرْتُهُ وَأَرْهَقْتُهُ دَانَيْتُهُ وَأَرْهَقْتُ الصَّلَاةَ أَخَّرْتُهَا حَتَّى قَرُبَ وَقْتُ الْأُخْرَى وَرَاهَقَ الْغُلَامُ مُرَاهَقَةً قَارَبَ الِاحْتِلَامَ وَلَمْ يَحْتَلِمْ بَعْدُ وَأَرْهَقَ إرْهَاقًا لُغَةٌ وَالرَّهَقُ بِفَتْحَتَيْنِ غِشْيَانُ الْمَحَارِمِ
رهن,23, رَهَنَ يَرْهَنُ رُهُونًا رَاهِنٌ وَرَهَنْتُهُ رَهْنًا مَرْهُونٌ مَرْهُونٌ لِيَرْهَنَهُ وَرَهَنْتُ رَهْنًا وَرَهَنْتُهُ ارْتَهَنْتُ الرَّهْنُ الْمَرْهُونِ رُهُونٌ وَرِهَانٌ وَالرُّهُنُ رِهَانٍ وَرَاهَنْتُ رِهَانًا وَتَرَاهَنَ رَهْنًا,3,no vowel, *رهن*	 رَهَنَ الشَّيْءُ يَرْهَنُ [رُهُونًا] ثَبَتَ وَدَامَ فَهُوَ رَاهِنٌ وَيَتَعَدَّى بِالْأَلِفِ فَيُقَالُ أَرَهَنْتُهُ إذَا جَعَلْتَهُ ثَابِتًا وَإِذَا وَجَدْتَهُ كَذَلِكَ أَيْضًا [وَرَهَنْتُ]هُ الْمَتَاعَ بِالدَّيْنِ [[[رَهْنًا]]] حَبَسْتُهُ بِهِ فَهُوَ مَرْهُونٌ وَالْأَصْلُ مَرْهُونٌ بِالدَّيْنِ فَحُذِفَ لِلْعِلْمِ بِهِ وَأَرْهَنْتُهُ بِالدَّيْنِ بِالْأَلِفِ لُغَةٌ قَلِيلَةٌ وَمَنَعَهَا الْأَكْثَرُ وَقَالُوا وَجْهُ الْكَلَامِ أَرَهَنْتُ زَيْدًا الثَّوْبَ إذَا دَفَعْتَهُ إلَيْهِ لِيَرْهَنَهُ عِنْدَ أَحَدٍ وَرَهَنْتُ الرَّجُلَ كَذَا [[[رَهْنًا]]] [وَرَهَنْتُ]هُ عِنْدَهُ إذَا وَضَعْتَهُ عِنْدَهُ فَإِنْ أَخَذْتَهُ مِنْهُ قُلْتَ ارْتَهَنْتُ مِنْهُ ثُمَّ أُطْلِقَ الرَّهْنُ عَلَى الْمَرْهُونِ وَجَمْعُهُ رُهُونٌ مِثْلُ  فَلْسٍ وَفُلُوسٍ وَرِهَانٌ مِثْلُ  سَهْمٍ وَسِهَامٍ وَالرُّهُنُ بِضَمَّتَيْنِ جَمْعُ رِهَانٍ مِثْلُ  كُتُبٍ جَمْعِ كِتَابٍ وَرَاهَنْتُ فُلَانًا عَلَى كَذَا [رِهَانًا] مِنْ بَابِ قَاتَلَ وَتَرَاهَنَ الْقَوْمُ أَخْرَجَ كُلُّ وَاحِدٍ [[[رَهْنًا]]] لِيَفُوزَ السَّابِقُ بِالْجَمِيعِ إذَا غَلَبَ
روب,5, رَابَ يَرُوبُ رَوْبًا وَالرُّوبَةُ لِيَرُوبَ,3,vowel, *روب*	 رَابَ اللَّبَنُ يَرُوبُ [رَوْبًا] فَهُوَ رَائِبٌ إذَا خَثَرَ وَالرُّوبَةُ بِالضَّمِّ مَعَ الْوَاوِ خَمِيرَةٌ تُلْقَى فِي اللَّبَنِ لِيَرُوبَ وَالرُّؤْبَةُ بِالْهَمْزَةِ قِطْعَةٌ يُشْعَبُ بِهَا الْإِنَاءُ وَبِهَا سُمِّيَ
روث,4, رَاثَ رَوْثًا رَوْثٌ وَالرَّوْثَةُ,3,vowel, *روث*	 رَاثَ الْفَرَسُ وَنَحْوُهُ [رَوْثًا] مِنْ بَابِ قَالَ وَالْخَارِجُ رَوْثٌ تَسْمِيَةً بِالْمَصْدَرِ وَالرَّوْثَةُ الْوَاحِدَةُ مِنْهُ
روج,13, رَاجَ يَرُوجُ رَوْجًا الرَّوَاجُ وَرَاجَتْ رَوَاجًا وَرَوَّجْتُهَا تَرْوِيجًا وَرَوَّجَ رَوَّجَتْ رَاجَ رَوْجًا وَرَوَاجًا,3,vowel, *روج*	 رَاجَ الْمَتَاعُ يَرُوجُ [[رَوْجًا]] مِنْ بَابِ قَالَ وَالِاسْمُ الرَّوَاجُ نَفَقَ وَكَثُرَ طُلَّابُهُ وَ[رَاجَ]تْ الدَّرَاهِمُ [رَوَاجًا] تَعَامَلَ النَّاسُ بِهَا [وَرَوَّجْتُهَا] [تَرْوِيجًا] جَوَّزْتُهَا وَرَوَّجَ فُلَانٌ كَلَامَهُ زَيَّنَهُ وَأَبْهَمَهُ فَلَا تَعْلَمُ حَقِيقَتَهُ مِنْ قَوْلِهِمْ رَوَّجَتْ الرِّيحُ إذَا اخْتَلَطَتْ فَلَا يَسْتَمِرُّ مَجِيئُهَا مِنْ جِهَةٍ وَاحِدَةٍ وَقَالَ ابْنُ الْقُوطِيَّةِ رَاجَ الْأَمْرُ [[رَوْجًا]] وَ[رَوَاجًا] جَاءَ فِي سُرْعَةٍ
روح,99, رَاحَ يَرُوحُ رَوَاحًا وَتَرَوَّحَ وَرَوَاحُهَا الرَّوَاحَ الرَّوَاحُ رَاحَ رَاحَتْ وَرَاحَتْ الرَّوَاحُ رَوَاحُ وَالْمُرَاحُ الْمَرَاحُ رَاحَتْ وَالْمَرَاحُ يَرُوحُ وَالرَّيْحَانُ الرِّيحِ رَيْوَحَانٍ رُوَيْحِينٍ رَيَاحِينَ وَرَاحَ رَوَاحًا وَرَوَّحْتُ تَرْوِيحًا رِيحُهُ فَتَرَوَّحَ وَرَاحَ تَرَوَّحَ تَرَوَّحَ رِيحَ الرِّيحِ وَتَرَوَّحْتُ بِالْمِرْوَحَةِ الرِّيحَ وَالرَّاحَةُ رَاحٌ وَرَاحَاتٌ وَالرَّاحَةُ فَاسْتَرَاحَ رَاحَةً وَاسْتَرَحْنَا التَّرَاوِيحِ التَّرْوِيحَةَ يَسْتَرِيحُ وَرَوَّحْتُ تَرْوِيحًا التَّرَاوِيحَ وَاسْتَرْوَحَ وَاسْتَرْوَحَ وَالرِّيحُ رُوَيْحَةٍ وَرِيَاحٌ رِيَاحٌ رِيَاحٌ وَالرِّيحُ بَارِحٌ الرِّيحُ وَالرِّيحُ الرِّيحُ الرِّيحُ الرِّيحُ الرِّيحُ وَرَاحَ يَرُوحُ رَوْحًا رِيحُهُ رَاحٍ رَيِّحٌ الرِّيحِ رَيِّحَةٌ الرِّيحِ رَاحٍ وَرَيِّحٌ الرِّيحِ رِيحٍ رَيِّحٌ وَالرِّيحُ رِيحٌ رِيحٌ وَرِيحَةٌ وَرَاحَ الرِّيحَ يَرَاحُهَا رَوْحًا وَرَاحَهَا رَيْحًا يَرَحْ وَالرُّوحُ الرُّوحُ الرُّوحَ الرُّوحُ الرُّوحُ الرُّوحُ الرُّوحُ الرُّوحِ الرُّوحَ وَالرَّوَحُ,3,vowel, *روح*	 رَاحَ يَرُوحُ [[رَوَاحًا]] وَتَرَوَّحَ مِثْلُهُ يَكُونُ بِمَعْنَى الْغُدُوِّ وَبِمَعْنَى الرُّجُوعِ وَقَدْ طَابَقَ بَيْنَهُمَا فِي قَوْله تَعَالَى غُدُوُّهَا شَهْرٌ [وَ[رَوَاحُ]هَا] شَهْرٌ أَيْ ذَهَابُهَا وَرُجُوعُهَا وَقَدْ يَتَوَهَّمُ بَعْضُ النَّاسِ أَنَّ الرَّوَاحَ لَا يَكُونُ إلَّا فِي آخِرِ النَّهَارِ وَلَيْسَ كَذَلِكَ بَلْ الرَّوَاحُ وَالْغُدُوُّ عِنْدَ الْعَرَبِ يُسْتَعْمَلَانِ فِي الْمَسِيرِ أَيَّ وَقْتٍ كَانَ مِنْ لَيْلٍ أَوْ نَهَارٍ قَالَهُ الْأَزْهَرِيُّ وَغَيْرُهُ وَعَلَيْهِ قَوْلُهُ عَلَيْهِ الصَّلَاةُ وَالسَّلَامُ مِنْ رَاحَ إلَى الْجُمُعَةِ فِي أَوَّلِ النَّهَارِ فَلَهُ كَذَا أَيْ مِنْ ذَهَبَ ثُمَّ قَالَ الْأَزْهَرِيُّ وَأَمَّا [رَاحَ]تْ الْإِبِلُ فَهِيَ رَائِحَةٌ فَلَا يَكُونُ إلَّا بِالْعَشِيِّ إذَا أَ[رَاحَ]هَا رَاعِيهَا عَلَى أَهْلِهَا يُقَالُ سَرَحَتْ بِالْغَدَاةِ إلَى الرَّعْيِ وَ[رَاحَ]تْ بِالْعَشِيِّ عَلَى أَهْلِهَا أَيْ رَجَعَتْ مِنْ الْمَرْعَى إلَيْهِمْ وَقَالَ ابْنُ فَارِسٍ الرَّوَاحُ رَوَاحُ الْعَشِيِّ وَهُوَ مِنْ الزَّوَالِ إلَى اللَّيْلِ وَالْمُرَاحُ بِضَمِّ الْمِيمِ حَيْثُ تَأْوِي الْمَاشِيَةُ بِاللَّيْلِ وَالْمُنَاخُ وَالْمَأْوَى مِثْلُهُ وَفَتْحُ الْمِيمِ بِهَذَا الْمَعْنَى خَطَأٌ لِأَنَّهُ اسْمُ مَكَان وَاسْمُ الْمَكَانِ وَالزَّمَانِ وَالْمَصْدَرُ مِنْ أَفْعَلَ بِالْأَلِفِ مُفْعَلٌ بِضَمِّ الْمِيمِ عَلَى صِيغَةِ الْمَفْعُولِ وَأَمَّا الْمَرَاحُ بِالْفَتْحِ فَاسْمُ الْمَوْضِعِ مِنْ [رَاحَ]تْ بِغَيْرِ أَلِفٍ وَاسْمُ الْمَكَانِ مِنْ الثُّلَاثِيِّ بِالْفَتْحِ وَالْمَرَاحُ بِالْفَتْحِ أَيْضًا الْمَوْضِعُ الَّذِي يَرُوحُ الْقَوْمُ مِنْهُ أَوْ يَرْجِعُونَ إلَيْهِ وَالرَّيْحَانُ كُلُّ نَبَاتٍ طَيِّبِ الرِّيحِ وَلَكِنْ إذَا أُطْلِقَ عِنْدَ الْعَامَّةِ انْصَرَفَ إلَى نَبَاتٍ مَخْصُوصٍ وَاخْتُلِفَ فِيهِ فَقَالَ كَثِيرُونَ هُوَ مِنْ بَنَاتِ الْوَاوِ وَأَصْلُهُ رَيْوَحَانٍ بِيَاءٍ سَاكِنَةٍ ثُمَّ وَاوٍ مَفْتُوحَةٍ لَكِنَّهُ أُدْغِمَ ثُمَّ خُفِّفَ بِدَلِيلِ تَصْغِيرِهِ عَلَى رُوَيْحِينٍ وَقَالَ جَمَاعَةٌ هُوَ مِنْ بَنَاتِ الْيَاءِ وَهُوَ وِزَانُ شَيْطَانٍ وَلَيْسَ فِيهِ تَغْيِيرٌ بِدَلِيلِ جَمْعِهِ عَلَى رَيَاحِينَ مِثْلُ  شَيْطَانٍ وَشَيَاطِينَ وَرَاحَ الرَّجُلُ [[رَوَاحًا]] مَاتَ وَرَوَّحْتُ الدُّهْنَ [[تَرْوِيحًا]] جَعَلْتُ فِيهِ طِيبًا طَابَتْ بِهِ رِيحُهُ فَتَرَوَّحَ أَيْ فَاحَتْ رَائِحَتُهُ قَالَ الْأَزْهَرِيُّ وَغَيْرُهُ وَرَاحَ الشَّيْءُ وَأَرْوَحَ أَنْتَنَ فَقَوْلُ الْفُقَهَاءِ تَرَوَّحَ الْمَاءُ بِجِيفَةٍ بِقُرْبِهِ مُخَالِفٌ لِهَذَا وَفِي الْمُحْكَمِ أَيْضًا أَرْوَحَ اللَّحْمُ إذَا تَغَيَّرَتْ رَائِحَتُهُ وَكَذَلِكَ الْمَاءُ فَتَفْرُقُ بَيْنَ الْفِعْلَيْنِ بِاخْتِلَافِ الْمَعْنَيَيْنِ وَشَذَّ الْجَوْهَرِيُّ فَقَالَ تَرَوَّحَ الْمَاءُ إذَا أَخَذَ رِيحَ غَيْرِهِ لِقُرْبِهِ مِنْهُ وَهُوَ مَحْمُولٌ عَلَى الرِّيحِ الطَّيِّبَةِ جَمْعًا بَيْنَ كَلَامِهِ وَكَلَامِ غَيْرِهِ وَتَرَوَّحْتُ بِالْمِرْوَحَةِ كَأَنَّهُ مِنْ الطِّيبِ لِأَنَّ الرِّيحَ تَلِينُ بِهِ وَتَطِيبُ بَعْدَ أَنْ لَمْ تَكُنْ كَذَلِكَ وَالرَّاحَةُ بَطْنُ الْكَفِّ وَالْجَمْعُ رَاحٌ وَ[رَاحَ]اتٌ وَالرَّاحَةُ زَوَالُ الْمَشَقَّةِ وَالتَّعَبِ وَأَرَحْتُهُ أَسْقَطْتُ عَنْهُ مَا يَجِدُ مِنْ تَعَبِهِ فَاسْتَرَاحَ وَقَدْ يُقَالُ أَرَاحَ فِي الْمُطَاوَعَةِ وَأَرِحْنَا بِالصَّلَاةِ أَيْ أَقِمْهَا فَيَكُونُ فِعْلُهَا [رَاحَ]ةً لِأَنَّ انْتِظَارَهَا مَشَقَّةٌ عَلَى النَّفْسِ [وَاسْتَرَحْنَا] بِفِعْلِهَا وَصَلَاةُ التَّرَاوِيحِ مُشْتَقَّةٌ مِنْ ذَلِكَ لِأَنَّ التَّرْوِيحَةَ أَرْبَعُ رَكَعَاتٍ فَالْمُصَلِّي يَسْتَرِيحُ بَعْدَهَا وَرَوَّحْتُ بِالْقَوْمِ [[تَرْوِيحًا]] صَلَّيْتُ بِهِمْ التَّرَاوِيحَ وَاسْتَرْوَحَ الْغُصْنُ تَمَايَلَ وَاسْتَرْوَحَ الرَّجُلُ سَمَرَ وَالرِّيحُ الْهَوَاءُ الْمُسَخَّرُ بَيْنَ السَّمَاءِ وَالْأَرْضِ وَأَصْلُهَا الْوَاوُ بِدَلِيلِ تَصْغِيرهَا عَلَى رُوَيْحَةٍ لَكِنْ قُلِبَتْ يَاءً لِانْكِسَارِ مَا قَبْلَهَا وَالْجَمْعُ أَرْوَاحٌ وَرِيَاحٌ وَبَعْضُهُمْ يَقُولُ أَرْيَاحٌ بِالْيَاءِ عَلَى لَفْظِ الْوَاحِدِ وَغَلَّطَهُ أَبُو حَاتِمٍ قَالَ وَسَأَلْتُهُ عَنْ ذَلِكَ فَقَالَ أَلَا تَرَاهُمْ قَالُوا رِيَاحٌ بِالْيَاءِ عَلَى لَفْظِ الْوَاحِدِ قَالَ فَقُلْت لَهُ إنَّمَا قَالُوا رِيَاحٌ بِالْيَاءِ لِلْكَسْرَةِ وَهِيَ غَيْرُ مَوْجُودَةٍ فِي أَرْيَاحٍ فَسَلَّمَ ذَلِكَ وَالرِّيحُ أَرْبَعٌ الشَّمَالُ وَتَأْتِي مِنْ نَاحِيَةِ الشَّامِ وَهِيَ حَارَّةٌ فِي الصَّيْفِ بَارِحٌ وَالْجَنُوبُ تُقَابِلُهَا وَهِيَ الرِّيحُ الْيَمَانِيَةُ وَالثَّالِثَةُ الصَّبَا وَتَأْتِي مِنْ مَطْلَعِ الشَّمْسِ وَهِيَ الْقَبُولُ أَيْضًا وَالرَّابِعَةُ الدَّبُورُ وَتَأْتِي مِنْ نَاحِيَةِ الْمَغْرِبِ وَالرِّيحُ مُؤَنَّثَةٌ عَلَى الْأَكْثَرِ فَيُقَالُ هِيَ الرِّيحُ وَقَدْ تُذَكَّرُ عَلَى مَعْنَى الْهَوَاء فَيُقَالُ هُوَ الرِّيحُ وَهَبَّ الرِّيحُ نَقَلَهُ أَبُو زَيْدٍ وَقَالَ ابْنُ الْأَنْبَارِيِّ الرِّيحُ مُؤَنَّثَةٌ لَا عَلَامَةَ فِيهَا وَكَذَلِكَ سَائِرُ أَسْمَائِهَا إلَّا الْإِعْصَارَ فَإِنَّهُ مُذَكَّرٌ وَرَاحَ الْيَوْمُ يَرُوحُ [[رَوْحًا]] مِنْ بَابِ قَالَ وَفِي لُغَةٍ مِنْ بَابِ خَافَ إذَا اشْتَدَّتْ رِيحُهُ فَهُوَ رَائِحٌ وَيَجُوزُ الْقَلْبُ وَالْإِبْدَالُ فَيُقَالُ رَاحٍ كَمَا قِيلَ هَارٍ فِي هَائِرٍ وَيَوْمٌ رَيِّحٌ بِالتَّشْدِيدِ أَيْ طَيِّبُ الرِّيحِ وَلَيْلَةٌ رَيِّحَةٌ كَذَلِكَ وَقِيلَ شَدِيدُ الرِّيحِ نَقَلَهُ الْمُطَرِّزِيُّ عَنْ الْفَارِسِيِّ وَقَالَ فِي كِفَايَةِ الْمُتَحَفِّظِ أَيْضًا يَوْمٌ رَاحٍ وَرَيِّحٌ إذَا كَانَ شَدِيدَ الرِّيحِ فَقَوْلُ الرَّافِعِيِّ يَجُوزُ يَوْمُ رِيحٍ عَلَى الْإِضَافَةِ أَيْ مَعَ التَّخْفِيفِ وَيَوْمٌ رَيِّحٌ أَيْ بِالتَّثْقِيلِ مَعَ الْوَصْفِ وَهُمَا بِمَعْنًى كَمَا تَقَدَّمَ مُطَابِقٌ لِمَا نُقِلَ عَنْ الْفَارِسِيِّ وَمَا ذَكَرَهُ فِي الْكِفَايَةِ وَالرِّيحُ بِمَعْنَى الرَّائِحَةِ عَرَضٌ يُدْرَكُ بِحَاسَّةِ الشَّمِّ مُؤَنَّثَةٌ يُقَالُ رِيحٌ ذَكِيَّةٌ وَقَالَ الْجَوْهَرِيُّ يُقَالُ رِيحٌ وَ[رِيحَ]ةٌ كَمَا يُقَالُ دَارٌ وَدَارَةٌ وَرَاحَ زَيْدٌ الرِّيحَ [يَرَاحُهَا] [[رَوْحًا]] مِنْ بَابِ خَافَ اشْتَمَّهَا وَ[رَاحَ]هَا [رَيْحًا] مِنْ بَابِ سَارَ وَأَ[رَاحَ]هَا بِالْأَلِفِ كَذَلِكَ وَفِي الْحَدِيث لَمْ يَرَحْ رَائِحَةَ الْجَنَّةِ مَرْوِيٌّ بِاللُّغَاتِ الثَّلَاثِ وَالرُّوحُ لِلْحَيَوَانِ مُذَكَّرٌ وَجَمْعُهُ أَرْوَاحٌ قَالَ ابْنُ الْأَنْبَارِيِّ وَابْنُ الْأَعْرَابِيِّ الرُّوحُ وَالنَّفْسُ وَاحِدٌ غَيْرَ أَنَّ الْعَرَبَ تُذَكِّرُ الرُّوحَ وَتُؤَنِّثُ النَّفْسَ وَقَالَ الْأَزْهَرِيُّ أَيْضًا الرُّوحُ مُذَكَّرٌ وَقَالَ صَاحِبُ الْمُحْكَمِ وَالْجَوْهَرِيُّ الرُّوحُ يُذَكَّرُ وَيُؤَنَّثُ وَكَأَنَّ التَّأْنِيثَ عَلَى مَعْنَى النَّفْسِ قَالَ بَعْضُهُمْ الرُّوحُ النَّفْسُ فَإِذَا انْقَطَعَ عَنْ الْحَيَوَانِ فَارَقَتْهُ الْحَيَاةُ وَقَالَتْ الْحُكَمَاءُ الرُّوحُ هُوَ الدَّمُ وَلِهَذَا تَنْقَطِعُ الْحَيَاةُ بِنَزْفِهِ وَصَلَاحُ الْبَدَنِ وَفَسَادُهُ بِصَلَاحِ هَذَا الرُّوحِ وَفَسَادِهِ وَمَذْهَبُ أَهْلِ السُّنَّةِ أَنَّ الرُّوحَ هُوَ النَّفْسُ النَّاطِقَةُ الْمُسْتَعِدَّةُ لِلْبَيَانِ وَفَهْمِ الْخِطَابِ وَلَا تَفْنَى بِفَنَاءِ الْجَسَدِ وَأَنَّهُ جَوْهَرٌ لَا عَرَضٌ وَيَشْهَدُ لِهَذَا قَوْله تَعَالَى { بَلْ أَحْيَاءٌ عِنْدَ رَبِّهِمْ يُرْزَقُونَ } وَالْمُرَادُ هَذِهِ الْأَرْوَاحُ وَالرَّوَحُ بِفَتْحَتَيْنِ انْبِسَاطٌ فِي صُدُورِ الْقَدَمَيْنِ وَقِيلَ تَبَاعُدُ صَدْرِ الْقَدَمَيْنِ وَتَقَارُبُ الْعَقِبَيْنِ فَالذَّكَرُ أَرْوَحُ وَالْأُنْثَى رَوْحَاءُ مِثْلُ  أَحْمَرَ وَحَمْرَاءَ وَالرَّوْحَاءُ مَوْضِعٌ بَيْنَ مَكَّةَ وَالْمَدِينَةِ عَلَى لَفْظِ حَمْرَاءَ أَيْضًا
رود,11, مُرَادٌ وَرَاوَدْتُهُ مُرَاوَدَةً وَرِوَادًا الْمُرَاوَدَةِ وَارْتَادَ وَرَادَهُ يَرُودُهُ رِيَادًا وَالْمِرْوَدُ الْمَرَاوِدُ,3,vowel, *رود*	 أَرَادَ الرَّجُلُ كَذَا إرَادَةً وَهُوَ الطَّلَبُ وَالِاخْتِيَارُ وَاسْمُ الْمَفْعُولِ مُرَادٌ وَرَاوَدْتُهُ عَلَى الْأَمْرِ مُرَاوَدَةً [وَرِوَادًا] مِنْ بَابِ قَاتَلَ طَلَبْتُ مِنْهُ فِعْلَهُ وَكَأَنَّ فِي الْمُرَاوَدَةِ مَعْنَى الْمُخَادَعَةِ لِأَنَّ الطَّالِبَ يَتَلَطَّفُ فِي طَلَبِهِ تَلَطَّفَ الْمُخَادِعِ وَيَحْرِصُ حِرْصَهُ وَارْتَادَ الرَّجُلُ الشَّيْءَ طَلَبَهُ وَرَادَهُ يَرُودُهُ [رِيَادًا] مِثْلُهُ وَالْمِرْوَدُ بِكَسْرِ الْمِيمِ آلَةٌ مَعْرُوفَةٌ وَالْجَمْعُ الْمَرَاوِدُ
رءس,11, الرَّأْسُ وَرُءُوسٌ رَآَّسٌ وَالرَّأْسُ وَرَأْسُ وَرَأْسُ وَرَأَسَ يَرْأَسُ رَآسَةً رَئِيسٌ رُؤَسَاءُ,3,vowel, *رءس*	 الرَّأْسُ عُضْوٌ مَعْرُوفٌ وَهُوَ مُذَكَّرٌ وَجَمْعُهُ أَرْؤُسٌ وَرُءُوسٌ وَبَائِعُهَا رَآَّسٌ بِهَمْزَةٍ مُشَدَّدَةٍ مِثْلُ  نَجَّارٍ وَعَطَّارٍ وَأَمَّا رَوَّاسٌ فَمُوَلَّدٌ وَالرَّأْسُ مَهْمُوزٌ فِي أَكْثَرِ لُغَاتِهِمْ إلَّا بَنِي تَمِيمٍ فَإِنَّهُمْ يَتْرُكُونَ الْهَمْزَ لُزُومًا وَرَأْسُ الشَّهْرِ أَوَّلُهُ وَرَأْسُ الْمَالِ أَصْلُهُ وَرَأَسَ الشَّخْصُ يَرْأَسُ مَهْمُوزٌ بِفَتْحَتَيْنِ رَآسَةً شَرُفَ قَدْرُهُ فَهُوَ رَئِيسٌ وَالْجَمْعُ رُؤَسَاءُ مِثْلُ  شَرِيفٍ وَشُرَفَاءَ
روض,13, رُضْتُ رِيَاضًا مُرَوَّضَةٌ وَرَاضَ رَيِّضٌ وَالرَّوْضَةُ لِاسْتِرَاضَةِ وَاسْتَرَاضَ وَاسْتَرَاضَ مُسْتَرِيضَةً الرَّوْضَةِ رِيَاضٌ وَرَوْضَاتٌ,3,vowel, *روض*	 رُضْتُ الدَّابَّةَ [رِيَاضًا] ذَلَّلْتهَا فَالْفَاعِلُ رَائِضٌ وَهِيَ مُرَوَّضَةٌ وَرَاضَ نَفْسَهُ عَلَى مَعْنَى حَلُمَ فَهُوَ رَيِّضٌ وَالرَّوْضَةُ الْمَوْضِعُ الْمُعْجِبُ بِالزُّهُورِ يُقَالُ نَزَلْنَا أَرْضًا أَرِيضَةً قِيلَ سُمِّيَتْ بِذَلِكَ لِاسْتِرَاضَةِ الْمِيَاهِ السَّائِلَةِ إلَيْهَا أَيْ لِسُكُونِهَا بِهَا وَأَرَاضَ الْوَادِي وَاسْتَرَاضَ إذَا اسْتَنْقَعَ فِيهِ الْمَاءُ وَاسْتَرَاضَ اتَّسَعَ وَانْبَسَطَ وَمِنْهُ يُقَالُ افْعَلْ مَا دَامَتْ النَّفْسُ مُسْتَرِيضَةً وَجَمْعُ الرَّوْضَةِ رِيَاضٌ وَرَوْضَاتٌ بِسُكُونِ الْوَاوِ لِلتَّخْفِيفِ وَهُذَيْلٌ تَفْتَحُ عَلَى الْقِيَاس
روع,6, رَاعَنِي رَوْعًا وَرَوَّعَنِي وَرَاعَنِي وَالرُّوعُ رُوعِي,3,vowel, *روع*	 [رَاعَنِي] الشَّيْءُ [رَوْعًا] مِنْ بَابِ قَالَ أَفْزَعَنِي [وَرَوَّعَنِي] مِثْلُهُ وَ[رَاعَنِي] جَمَالُهُ أَعْجَبَنِي وَالرُّوعُ بِالضَّمِّ الْخَاطِرُ وَالْقَلْبُ يُقَالُ وَقَعَ فِي [رُوعِي] كَذَا
