Root,No of derevatives found,derevatives found,Root Length,Has Vowel,Full Text
فتل,10, الفتيلة مفتل والفَتيل يُفْتَلُ وفتلت يَفْتِلُ وفَتَلَهُ والفَتَلُ الفَتَلِ فُتْلُ,3,no vowel," *فتل* [الفتيلة] الذبالة وذبال [مفتل] شدد للكثرة [والفَتيل] ما يكون في شقّ النواة ويقال هو ما يُفْتَلُ بين الإصبعين من الوسخ [وفتلت] الحبل وغيره و "" ما زال فلانٌ يَفْتِلُ من فلانٍ في الذِروة والغارب "" أي يدور من وراء خديعته وفَتَلَهُ عن وجهه فانْفَتَلَ أي صرفه فانصرف وهو قلب لَفَتَ والفَتَلُ بالتحريك تباعد ما بين المرفقين عن جنبي البعير يقال مِرفقٌ أفْتَلُ بيِّن الفَتَلِ وقومٌ فُتْلُ الأيدي قال طرفة لها مرفقان أفتلان كأنما تمر  بسلمى دالج متشدد"
فجل,14," الفجل فجلة 'فجل', الفجل فجلة 'فجل', الفجل فجلة 'فجل', الفجل فجلة 'فجل', الفجل فجلة",3,no vowel," *فجل* [[[[[الفجل]]]]] معروف والواحدة [[[[[فجلة]]]]] والفنجلة مشية فيها استرخاء كمشية الشيخ وقال  _________  قال الخطيب الرواية الجيدة "" كأنما تمر "" بفتح التاء ويروى "" تمر "" بضم التاء وكسر الميم ورواية الاعلم "" كأنما أمرا "" بالتثنية والضمير للمرفقين  الرجز لصخر بن عمير  فصرت أمشى القعولى والفنجله "
فحل,84," الفَحْلُ الفُحولُ والفحال والفحالة 'فحل', الفَحْلُ الفُحولُ والفحال والفحالة 'فحل', الفَحْلُ الفُحولُ والفحال والفحالة 'فحل', الفَحْلُ الفُحولُ والفحال والفحالة 'فحل', الفَحْلُ الفُحولُ والفحال والفحالة 'فحل', الفَحْلُ الفُحولُ والفحال والفحالة 'فحل', الفَحْلُ الفُحولُ والفحال والفحالة 'فحل', الفَحْلُ الفُحولُ والفحال والفحالة 'فحل', الفَحْلُ الفُحولُ والفحال والفحالة 'فحل', الفَحْلُ الفُحولُ والفحال والفحالة 'فحل', الفَحْلُ الفُحولُ والفحال والفحالة 'فحل', الفَحْلُ الفُحولُ والفحال والفحالة 'فحل', الفَحْلُ الفُحولُ والفحال والفحالة 'فحل', الفَحْلُ الفُحولُ والفحال والفحالة 'فحل', الفَحْلُ الفُحولُ والفحال والفحالة 'فحل', الفَحْلُ الفُحولُ والفحال والفحالة 'فحل', الفَحْلُ الفُحولُ والفحال والفحالة",3,no vowel," *فحل* الفَحْلُ معروف والجمع الفُحولُ [[[[[[[[[[[[[[[[[والفحال]]]]]]]]]]]]]]]]] [[[[[[[[[[[[[[[[[والفحالة]]]]]]]]]]]]]]]]] أيضا مثل الجمالة   وقال فحالة تطرد عن أشوالها  والمصدر الفحلة بالكسر والعرب تسمِّي سُهَيْلاً الفَحْلَ تشبيهاً له بفَحْلِ الإبل لاعتزاله النجوم وذلك أنَّ الفَحْلَ إذا قرع الابل اعتزلها ويسمى علقمة الشاعر الفحل لانه تزوج بأم جندب حين طلقها امرؤ القيس لما غلبته عليه في الشعر وأفحلته إذا أعطيتَه فَحْلاً يضرِب في إبله وفَحَلْتُ إبلي إذا أرسلتَ فيها فحلا وقال  _________  قبله فإن ترينى في المشيب والعله  وبعده وتارة أنبث نبثا نقثله  النقثلة مشية الشيخ يثير التراب إذا مشى  في المطبوعة الاولى "" الحمالة "" بالحاء المهملة صوابه في اللسان  أبو محمد الفقعسى نفحلها البيض القليلات الطبع  من كُلِّ عَرَّاصٍ إذا هُزَّ اهتزع  أي نعرقبها بالسيوف وهو مثل والفحيل فحل الابل إذا كان كريماً مُنْجِباً في ضِرابه يقال فحل فحيل قال الراعى كانت نجائب منذر ومحرق أماتهن وطرقهن فحيلا وفحال النخل والجمع الفحاحيلُ وهو ما كان من ذكوره فحلا لاناثه وقال يطفن بفحال كأن بطونه بطون الموالى يومى عيد تغدت وقد يقال فيه فَحْلٌ وفُحولٌ ولا يقال فُحَّالٌ إلا في النخل قال الراجز   تأبري يا خيرة الفسيل  إذ ضن أهل النخل بالفحول والفَحْلُ حصيرٌ يُتّخَذُ من فُحَّال النخل _________  قبله إنا إذا قلت طخارير القزع وصدر الشارب منها عن جرع  في نسخة زيادة شطر ثالث وهو مثل قدامى النسر ما مس بضع  أحيحة بن الجلاح  في نسخة زيادة شطر بين الشطرين تأبري من حنذ فشولى وفى الحديث أنه عليه السلام دخل على رجل من الانصار وفي ناحية البيت فحل من تلك الفحول فأمر بناحية منه فرشت  ثم صلى عليه "" واستفحل الامر أي تفاقم وتَفَحَّلَ أي تشبَّه بالفَحْلِ وامرأةٌ فحلة سليطة"
فرعل,2, الفُرْعُلُ فُرْعُلٍ,4,no vowel," *فرعل* الفُرْعُلُ ولد الضبع وفي المثل "" أغزلُ من فُرْعُلٍ "" وهو من الغزل والمراودة"
فسل,14, الفَسْلُ والمَفْسولُ فَسُلَ فَسالَةً وفُسولَةً فَسْلٌ وفِسالٍ وفُسولٍ فسال وفُسالَةُ والمُفَسِّلَةُ والفَسيلَةُ والفَسيلُ الفُسْلانُ,3,no vowel, *فسل* الفَسْلُ من الرجال الرَذْلُ والمَفْسولُ مثله وقد فَسُلَ بالضم فَسالَةً وفُسولَةً فهو فَسْلٌ من قومٍ فُسَلاءَ وأفْسالٍ وفِسالٍ وفُسولٍ وقال إذ ما عد أربعة [فسال] فزوجك خامس وأبوك سادى وفُسالَةُ الحديد سُحالَتُهُ والمُفَسِّلَةُ المرأة التي إذا نشِط زوجُها لغشيانها اعْتَلَّتْ عليه والفَسيلَةُ والفَسيلُ الوَدُيُّ وهو صغار النخل والجمع الفُسْلانُ
فسكل,7," الفسكل 'فسكل', الفسكل 'فسكل', الفسكل 'فسكل', الفسكل",4,no vowel, *فسكل* [[[[الفسكل]]]] بالكسر الذى يجئ في الحلبة _________  في اللسان فكنس ورش آخر الخيل ومنه قيل رجلٌ فَسْكِلٌ إذا كان رذلا والعامة تقول فسكل بالضم قال أبو الغوث أو لها المجلى وهو السابق ثم المصلى ثم المسلى ثم التالى ثم العاطف ثم المرتاح ثم المؤمل ثم الحظى ثم اللطيم ثم السكيت وهو [الفسكل] والقاشور
فشل,6, الفَشِلُ فشل فشلا والفشل وتفشل والفيشلة,3,no vowel, *[فشل]* الفَشِلُ الرجل الضعيف الجبان والجمع أفشال وقد [فشل] بالكسر [فشلا] إذا جبن [والفشل] شئ من أداة الهودج [وتفشل] الماء أي سال [والفيشلة] رأس الذكر
فصل,87," الفَصْلُ الفُصول وفَصَلْتُ وفَصَلَ وفَصَلْتُ فِصالاً وافْتَصَلْتُهُ وفاصَلتُ والمَفْصِلُ مفاصِلِ 'فصل', الفَصْلُ الفُصول وفَصَلْتُ وفَصَلَ وفَصَلْتُ فِصالاً وافْتَصَلْتُهُ وفاصَلتُ والمَفْصِلُ مفاصِلِ 'فصل', الفَصْلُ الفُصول وفَصَلْتُ وفَصَلَ وفَصَلْتُ فِصالاً وافْتَصَلْتُهُ وفاصَلتُ والمَفْصِلُ مفاصِلِ 'فصل', الفَصْلُ الفُصول وفَصَلْتُ وفَصَلَ وفَصَلْتُ فِصالاً وافْتَصَلْتُهُ وفاصَلتُ والمَفْصِلُ مفاصِلِ 'فصل', الفَصْلُ الفُصول وفَصَلْتُ وفَصَلَ وفَصَلْتُ فِصالاً وافْتَصَلْتُهُ وفاصَلتُ والمَفْصِلُ مفاصِلِ 'فصل', الفَصْلُ الفُصول وفَصَلْتُ وفَصَلَ وفَصَلْتُ فِصالاً وافْتَصَلْتُهُ وفاصَلتُ والمَفْصِلُ مفاصِلِ 'فصل', الفَصْلُ الفُصول وفَصَلْتُ وفَصَلَ وفَصَلْتُ فِصالاً وافْتَصَلْتُهُ وفاصَلتُ والمَفْصِلُ مفاصِلِ 'فصل', الفَصْلُ الفُصول وفَصَلْتُ وفَصَلَ وفَصَلْتُ فِصالاً وافْتَصَلْتُهُ وفاصَلتُ والمَفْصِلُ مفاصِلِ",3,no vowel," *فصل* الفَصْلُ واحد [[[[[[[[الفُصول]]]]]]]] وفَصَلْتُ الشئ فانفصل أي قطعته فانقطع وفَصَلَ من الناحية أي خرجَ وفَصَلْتُ الرضيعَ عن أمّه فِصالاً وافْتَصَلْتُهُ إذا فطمته وفاصَلتُ شريكي والمَفْصِلُ واحد مفاصِلِ الأعضاء وأمَّا الذي في شعر أبي ذؤيب تُشابُ بماءٍ مثل ماء المَفاصِلِ   _________  في نسخة أول البيت مطافيل أبكار حديث نتاجها فهو جمع المَفْصِلِ قال الأصمعيّ هي من فصل الحبل  من الرملة يكون بينهما رَضْراضٌ وحصًى صغارٌ يصفو ماؤه ويبرُقُ والمِفْصَلُ بالكسر اللسانُ والفاصلَةُ في العَروضِ الصغرى والكبرى فالصغرى ثلاث متحرِّكات بعدها ساكنٌ نحو ضَرَبَتْ والكبرى أربع متحرِّكات بعدها ساكنٌ نحو ضَرَبَتَا والفاصِلَةُ التي في الحديث "" مَنْ أنفق نفقة فاصلة فله من الاجر كذا "" فتفسيره في الحديث أنَّها التي فَصَلَتْ بين إيمانه وكفره والفَصيلُ حائطٌ قصير دون سور المدينة والحِصْن والفَصيلُ ولد الناقة إذا فُصِلَ عن أمّه والجمع فُصْلانٌ وفِصالٌ وفَصيلَةُ الرجل رهطُه الادنون يقال جاؤا بفصيلتهم أي بأجمعهم وعِقْدٌ مُفَصَّلٌ أي جُعِلَ بين كلِّ لؤلؤتين خَرَزَةٌ والتَفْصيلُ أيضا التبيين وفصل القصاب الشاة أي عضَّاها والفَيْصَلُ الحاكمُ ويقال القضاء بين الحق والباطل _________  في اللسان "" الجبل """
فضل,51," الفَضْلُ والفَضيلَةُ مِفْضالٌ مِفْضالَةٌ فضْلٍ وتَفَضَّلَ والمُتَفَضِّلُ الفَضْلَ يَتَفَضَّلَ واسْتَفْضَلْتُ وفَضَّلْتُهُ تَفْضيلاً وفاضَلْتُهُ فَفَضَلْتُهُ بالفَضْلِ والفَضْلَةُ والفُضالَةُ فضل وفضل يفضل فَضُلَ يَفْضَلُ فَضِلَ يَفْضُلُ وتفضلت 'فضل', الفَضْلُ والفَضيلَةُ مِفْضالٌ مِفْضالَةٌ فضْلٍ وتَفَضَّلَ والمُتَفَضِّلُ الفَضْلَ يَتَفَضَّلَ واسْتَفْضَلْتُ وفَضَّلْتُهُ تَفْضيلاً وفاضَلْتُهُ فَفَضَلْتُهُ بالفَضْلِ والفَضْلَةُ والفُضالَةُ فضل وفضل يفضل فَضُلَ يَفْضَلُ فَضِلَ يَفْضُلُ وتفضلت",3,no vowel, *[[فضل]]* الفَضْلُ والفَضيلَةُ خلاف النقص والنقيصة والإفْضالُ الإحسان ورجلٌ مِفْضالٌ وامرأةٌ مِفْضالَةٌ على قومها إذا كانت ذات فضْلٍ سمحةً وأفْضَلَ عليه وتَفَضَّلَ بمعنًى والمُتَفَضِّلُ أيضاً الذي يدَّعي الفَضْلَ على أقرانه ومنه قوله تعالى يُريدُ أن يَتَفَضَّلَ عليكم  وأفْضَلْتُ منه شيئاً واسْتَفْضَلْتُ بمعنًى وفَضَّلْتُهُ على غيره تَفْضيلاً إذا حكمت له بذلك أي صيَّرته كذلك وفاضَلْتُهُ فَفَضَلْتُهُ إذا غلبته بالفَضْلِ والفَضْلَةُ والفُضالَةُ ما [[فضل]] من شئ [[وفضل]] منه شئ [[يفضل]] مثل دخل يَدْخُلُ وفيه لغة أخرى فَضُلَ يَفْضَلُ مثل حَذِرَ يَحْذَرُ حكاها ابن السكيت وفيه لغة ثالثة مركبَّة منهما فَضِلَ بالكسر يَفْضُلُ بالضم وهو شاذٌّ لا نظير له قال سيبويه هذا عند أصحابنا إنما يجئ على لغتين قال وكذلك نعم ينعم ومت تموت وكدت تكود [[وتفضلت]] المرأة في بيتها إذا كانت في ثوب واحد كالخيعل ونحوه وذلك الثوب مفضل بكسر الميم والمرأة [فضل] بالضم مثال جنب وكذلك الرجل وإنه لحسن الفضلة عن أبى زيد مثال الجلسة والركبة  
فطحل,24," الفِطْحَلُ الفطحل وفطحل فُطْحُلٌ 'فطحل', الفِطْحَلُ الفطحل وفطحل فُطْحُلٌ 'فطحل', الفِطْحَلُ الفطحل وفطحل فُطْحُلٌ 'فطحل', الفِطْحَلُ الفطحل وفطحل فُطْحُلٌ 'فطحل', الفِطْحَلُ الفطحل وفطحل فُطْحُلٌ",4,no vowel," *فطحل* الفِطْحَلُ على وزن الهِزْبَرُ زمنٌ لم يُخلقِ الناس فيه بعد قال الجرميُّ سألت أبا عبيدة عنه فقال الأعراب تقول إنه زمنٌ كانت الحجارة فيه رطبة وأنشد للعجاج وقد أتانا زمن [[[[[الفطحل]]]]] والصخر مبتل كطين الوحل  [[[[[وفطحل]]]]] بفتح الفاء اسم رجل وقال تَباعَدَ مِنِّي فُطْحُلٌ إذ رَأَيْتُهُ  أَمينَ فزاد اللهُ ما بيننا بعدا _________  زيادة في المخطوطة "" وامرأة متفضلة عليها ثوب فضل وهو أن يخالف بين طرفيه على عاتقها وتتوشح به ""  في نسخة إنك لو عمرت عمر الحسل أو عمر نوح زمن [[الفطحل]] والصخر مبتل كطين الوحل كنت رهين هرم أو قتل  يروى "" إذ سألته أمين "" و "" إذ دعوته """
فعل,11, الفَعْلُ فَعَلَ يَفْعَلُ فَعْلَ والفِعْلُ الفعال والفعال والفعالُ فَعْلَةٌ وافْتَعَلَ وفعلت,3,no vowel, *فعل* الفَعْلُ بالفتح مصدرُ فَعَلَ يَفْعَلُ  وقرأ بعضهم وأوحينا إليهم فَعْلَ الخيراتِ والفِعْلُ بالكسر الاسمُ والجمع [الفعال] مثل قدح وقداح وبئر وبئار [والفعال] بالفتح الكرم وقال هُدْبة ضَروبا بلَحْيَيْهِ على عَظْمِ زَوْرِهِ إذا القومُ هَشُّوا للفَعالِ تَقَنَّعا [والفعال]ُ أيضاً مصدرٌ مثل ذهب ذهابا وكانت منه [فَعْلَ]ةٌ حَسَنَةٌ أو قبيحةٌ وافْتَعَلَ كذباً وزوراً أي اختلق [وفعلت] الشئ فانفعل كقولك كسرته فانكسر
فكل,1, الافكل,3,no vowel, *فكل* [الافكل] على أفعل الرعدة ولا يبنى منه فِعْلٌ يقال أخذَه أفْكَلٌ إذا ارتعد من بردٍ أو خوف وهو ينصرف فإن سميت به رجلا لم تصرفه في المعرفة للتعريف ووزن الفعل وصرفته في النكرة
فلل,47," الفلُّ فُلولِ 'فلل', الفلُّ فُلولِ 'فلل', الفلُّ فُلولِ 'فلل', الفلُّ فُلولِ 'فلل', الفلُّ فُلولِ 'فلل', الفلُّ فُلولِ 'فلل', الفلُّ فُلولِ 'فلل', الفلُّ فُلولِ 'فلل', الفلُّ فُلولِ 'فلل', الفلُّ فُلولِ 'فلل', الفلُّ فُلولِ 'فلل', الفلُّ فُلولِ 'فلل', الفلُّ فُلولِ 'فلل', الفلُّ فُلولِ 'فلل', الفلُّ فُلولِ 'فلل', الفلُّ فُلولِ",3,no vowel," *فلل* الفلُّ بالفتح واحد فُلولِ السيف وهي كسورٌ في حدّه _________  من باب منع وسيفٌ أفَلُّ بيِّن الفَلَلِ ونَضِيٌّ مُفَلَّلٌ إذا أصاب الحجارة فكسرته وتَفَلَّلَتْ مضاربه أي تكسَّرت ويقال أيضاً جاء فَلُّ القوم أي منهزموهم يستوي فيه الواحد والجمع يقال رجلٌ فَلٌّ وقومٌ فَلٌّ وربَّما قالوا فَلولٌ وفِلالٌ وفَللتُ الجيش هزمته وفَلٌّهُ يَفُلُّهُ بالضم يقال فَلَّهُ فانْفَلَّ أي كسره فانسكر يقال من قل ذل ومن أمر  فل والفل بالكسر الارض التى لم تمطر ولا نبات بها وقال  يصف العزى وهى شجرة كانت تعبد وأن التى بالجزع من بطن نخلة ومن دانها فل من الخير معزل  أي خال من الخير ويروى "" ومن دونها "" أي الصنم المنصوب حول العزى وقال الراجز يصف إبلا _________  أمر بكسر الميم أي كثر قومه  عبد الله بن رواحة  قبله شهدت ولم أكذب بأن محمدا رسول الذى فوق السموات من عل حرقها حمض بلاد فل وغتم نجم غير مستقل  يقال أفْلَلْنا أي صِرنا في فِلٍّ من الأرض وأفَلَّ الرجلُ أيضاً أي ذهب ماله والفَليلُ والفَليلَةُ الشعر المجتمع والفَليلُ نابُ البعير إذا انثلم والفلفل بالضم حب معروف وشرابٌ مُفَلْفَلٌ أي يلذع لذعَ الفلفل وتفلفل قادمتا الضرع إذ اسودت حلمتاهما قال ابن مقبل لها توأبانيان لم يتفلفلا   والتوأبانيان قادمتا الضرع وقولهم في النداء يا فل مخففا إنما هو محذوف من يا فلان لا على سبيل الترخيم ولو كان ترخيماً لقالوا يا فُلا وربما قيل ذلك في غير النداء للضرورة قال أبو النجم _________  الغتم بالغين المعجمة والمثناة الفوقية شدة الحر الذى يكاد يأخذ بالنفس وقوله غير مستقل أي غير مرتفع لثبات الحر المنسوب إليه وإنما يشتد الحر عند طلوع الشعرى التى في الجوزاء وفي نسخة زيادة شطر ثالث وهو فما تكاد نيبها تولى  في نسخة أول البيت فمرت على أظراب هرعشية   - صحاح -   في لجة أمسك فلانا عن فل "
فهل,1, فهلل,3,no vowel, *فهل* يقال هو الضلال بن [فهلل] غير مصروف من أسماء الباطل مثل ثهلل
فيل,87," الفيلُ وفيول وفيلة فيال فيل فِيلُ فلا تَفيلوا لفيلِ فالٌ 'فيل', الفيلُ وفيول وفيلة فيال فيل فِيلُ فلا تَفيلوا لفيلِ فالٌ 'فيل', الفيلُ وفيول وفيلة فيال فيل فِيلُ فلا تَفيلوا لفيلِ فالٌ 'فيل', الفيلُ وفيول وفيلة فيال فيل فِيلُ فلا تَفيلوا لفيلِ فالٌ 'فيل', الفيلُ وفيول وفيلة فيال فيل فِيلُ فلا تَفيلوا لفيلِ فالٌ 'فيل', الفيلُ وفيول وفيلة فيال فيل فِيلُ فلا تَفيلوا لفيلِ فالٌ 'فيل', الفيلُ وفيول وفيلة فيال فيل فِيلُ فلا تَفيلوا لفيلِ فالٌ 'فيل', الفيلُ وفيول وفيلة فيال فيل فِيلُ فلا تَفيلوا لفيلِ فالٌ",3,vowel, *[[[[[[[[فيل]]]]]]]]* الفيلُ معروف والجمع أفْيالٌ [[[[[[[[وفيول]]]]]]]] [[[[[[[[وفيلة]]]]]]]] قال ابن السكيت ولا تقل أفيلة وصاحبه [[[[[[[[فيال]]]]]]]] قال سيبويه يجوز أن يكون أصل [[[[[[[[فيل]]]]]]]] فعل فكسر من أجل الياء كما قالوا أبيض وبيض وقال الاخفش هذا لا يكون في الواحد إنما يكون في الجمع ورجل فِيلُ الرأيِ أي ضعيف الرأي وقال   بَني رَبِّ الجوادِ [[[[[[[[فلا]]]]]]]] [[[[[[[[تَفيلوا]]]]]]]] فما أنتم فَنَعْذِرَكُمْ لفيلِ والجمع أفْيالٌ ورجلٌ فالٌ أي ضعيف الرأي مخطئ الفراسة وقال  _________  قبله تدافع الشيب ولما تقتل  الكميت  جرير رأيتك يا أُخَيْطِلُ إذ جَرَيْنا وجُرِّبَتِ الفِراسةُ كنتَ فالا وقد فال الرأي يَ[[فيل]]ُ فُيولَةً وفَيَّلَ رأيه تَفْييلاً أي ضعّفه فهو فَيِّلُ الرأي أبو عبيد الفائِلُ اللحم الذي على خربة الورك قال وكان بعضهم يجعل الفائلَ عرقا في الفخذ قال الراجز كأنما ييجع عرقا أبيضه وملتقى فائله وأبضه وهما عرقان في الفخذ وقال الاصمعي في كتاب الفرس وفي الورك الخربة وهى نقرة فيها لحم لا عظم فيها وفي تلك النقرة الفائل قال وليس بين تلك النقرة وبين الجوف عظم إنما هو جلد ولحم وأنشد للاعشى قد نخضب العير في مكنون فائله وقد يَشيطُ على أَرْماحِنا البَطَلُ قال ومكنون الفائل دمه يقول نحن بصراء بموضع الطعن وقول امرئ القيس سليم الشظى عبل الشوى شنج النسا له حجبات مشرفات على الفال أراد على الفائل فقبله والفول الباقلى فصل القاف
