Root,No of derevatives found,derevatives found,Root Length,Has Vowel,Full Text
 ستر,51," السِتْرُ السُتور والسُتْرة يُسْتَرُ السِتارة الستار الستار والستر سترت فاستتر وتَسَتَّرَ مُسَتَّرَةٌ ستر', السِتْرُ السُتور والسُتْرة يُسْتَرُ السِتارة الستار الستار والستر سترت فاستتر وتَسَتَّرَ مُسَتَّرَةٌ ستر', السِتْرُ السُتور والسُتْرة يُسْتَرُ السِتارة الستار الستار والستر سترت فاستتر وتَسَتَّرَ مُسَتَّرَةٌ ستر', السِتْرُ السُتور والسُتْرة يُسْتَرُ السِتارة الستار الستار والستر سترت فاستتر وتَسَتَّرَ مُسَتَّرَةٌ",4,no vowel, * ستر* السِتْرُ واحد [[[[السُتور]]]] والأستار [[[[والسُتْرة]]]] ما يُسْتَرُ به كائناً ما كان وكذلك [[[[السِتارة]]]] والجمع الستائر وأما [[[[[[[[الستار]]]]]]]] الذى في شعر امرئ القيس علا قطنا بالشيم أيمن صوبه   وأيسره على [[[[[[[[الستار]]]]]]]] فيذبل - فهما جبلان [[[[والستر]]]] بالفتح مصدر [[[[سترت]]]] الشئ أستره إذا غطيته [[[[فاستتر]]]] هو وتَسَتَّرَ أي تَغَطَّى وجارِيَةٌ مُسَتَّرَةٌ أي مُخَدَّرَةٌ وقوله تعالى حِجاباً مَسْتوراً   أي حجاباً على حجاب والاول مستور بالثاني يراد بذلك كثافة الحجاب لأنَّه جَعَل على قلوبهم أكِنَّةً وفي آذانهم وقرا ويقال هو مفعول جاء في لفظ الفاعل كقوله تعالى إنَّه كانَ وَعْدُهُ مأتِيَّا   أي آتياً ورَجُلٌ مَسْتُورٌ وسَتيرٌ أي عفيف والجارية ستيرة قال الكميت ولقد أزور بها الستي‍   رة في المرعثة الستائر - والاستار بكسر الهمرة في العدد أربعة قال جرير قرن الفرزدق والبعيث وأمه   وأبو الفرزدق قبح الاستار  - وقال الاخطل لعمرك إننى وابنى جعيل   وأمهما لاستار لئيم - وقال الكميت أبلغ يزيد وإسماعيل مألكه   ومنذرا وأباه شرا إستار - والاستار أيضاً وزن أربعة مثاقيل ونصف والجمع الاساتير
سجر,59," سَجَرْتُ سَجْراً وسُجِرْتُ وسجرت 'سجر', سَجَرْتُ سَجْراً وسُجِرْتُ وسجرت 'سجر', سَجَرْتُ سَجْراً وسُجِرْتُ وسجرت 'سجر', سَجَرْتُ سَجْراً وسُجِرْتُ وسجرت 'سجر', سَجَرْتُ سَجْراً وسُجِرْتُ وسجرت 'سجر', سَجَرْتُ سَجْراً وسُجِرْتُ وسجرت 'سجر', سَجَرْتُ سَجْراً وسُجِرْتُ وسجرت 'سجر', سَجَرْتُ سَجْراً وسُجِرْتُ وسجرت 'سجر', سَجَرْتُ سَجْراً وسُجِرْتُ وسجرت 'سجر', سَجَرْتُ سَجْراً وسُجِرْتُ وسجرت 'سجر', سَجَرْتُ سَجْراً وسُجِرْتُ وسجرت 'سجر', سَجَرْتُ سَجْراً وسُجِرْتُ وسجرت",3,no vowel,"  *سجر* سَجَرْتُ التَنُّورَ أَسْجُرُهُ سَجْراً إذا أَحْمَيْتَه وسُجِرْتُ النَهْرَ مَلأْتُهُ [[[[[[[[[[[[وسجرت]]]]]]]]]]]] الثماد   _________  في اللسان "" إن الفرزدق "" و "" أبا البعيث لشر ما إستار ""  في المطبوعة الاولى "" الثمار "" تحريف إذا ملئت من المَطَرِ وذلك الماءُ سُجْرَةٌ والجمع سُجَر ومنه البحر المسَجور والسَجورُ ما يُسْجَر به التَنُّورُ وسَجيرُ الرَجُل صَفِيُّهُ وخَليله والجمع السُجَراء والمَسْجور اللبن الذي ماؤه أكثر منه والساجِرُ الموضع الذي يأتي عليه السيل فيملؤه ومنه قول الشماخ وأحمى عليها ابنا يزيد بن مسهر   ببطن المراض كل حسى وساجر - والساجور خشبة تُجْعَلُ في عُنُقِ الكلب يقال كلب مسوجر والساجور أيضا اسم موضع [[[[[[[[وسجرت]]]]]]]] الناقة تسجر سَجْراً وسُجوراً إذا مَدَّت حَنينَها قال الشاعر   حَنَّتْ إلى بَرْقٍ  فقلتُ لها قِرى   بَعْضَ الحَنينِ فإنَّ سَجْرَكِ شائِقي - واللؤلؤ المَسْجورُ المنظومُ المسترسِل وأنشد أبو زيد   _________  أبو زبيد الطائى ويروى للحزين الكنائى  في الاساس "" إلى برك ""  للمخبل السعدى  - صحاح -  كاللُؤْلُؤِ المَسْجورِ أُعْقِلَ  في   سِلْكِ النِظامِ فَخانَهُ النَظْمُ - وعَيْنٌ سَجْرَاءُ بيِّنة السَجَر إذا خالط بَياضَها حُمْرَةٌ والأَسْجَرُ الغَديرُ الحُرُّ الطين قال الشاعر متمم بن نويرة   بغريض ساريةٍ أدَرَّتْهُ الصَبا   من ماءِ أسجر طيب المستنقع - الاصمعي شَعَرٌ مُنْسَجِرٌ وهو المُسْتَرْسِلُ وقال إذا ما انُثَنى شَعْرُها المُنْسَجِرْ    وانسَجَرتِ الإبِلُ في السَيْر تَتَابَعَتْ وسنجار موضع"
سجهر,2, المسجهر اسْجَهَرَّ,4,no vowel,  *سجهر* [المسجهر] الابيض قال لبيد وناحية أعملتها وابتذلتها   إذا ما اسْجَهَرَّ الآلُ في كلِّ سَبْسَبِ -
سحر,25," السُحْرُ 'سحر', السُحْرُ 'سحر', السُحْرُ 'سحر', السُحْرُ 'سحر', السُحْرُ 'سحر', السُحْرُ 'سحر', السُحْرُ 'سحر', السُحْرُ 'سحر', السُحْرُ 'سحر', السُحْرُ 'سحر', السُحْرُ 'سحر', السُحْرُ 'سحر', السُحْرُ",3,no vowel,"  *سحر* السُحْرُ الرِئَةُ والجمع أَسْحَارٌ مثل برد _________  في اللسان "" أغفل "" بالغين المعجمة والفاء وقبله وإذا ألم خيالها طرفت   عينى فماء شؤونها سجم -  ويروى للحادرة الذبيانى  في اللسان "" إذا ثنى فرعها المسجر "" وأبراد وكذلك السَحْرُ والسَحَرُ والجمع سُحور مثل فلس وفلوس وقد يحرك فيقال سحر مثل نهر ونهر لمكان حروف الحلق ويقال للجَبان قد انتفخ سَحْرُهُ ومنه قولهم للأرنب المقطَّعة الأسْحار والمُقَطَّعَةُ السُحور والمُقَطَّعَةُ النِياطِ وهو على التفاؤُل أي سَحْرُهُ يُقَطَّعُ على هذا الاسم وفي المتأخِّرين من يقول "" المُقَطِّعةُ "" بكسر الطاء أي من سرعتها وشدة عدوها كأنَّها تقطِّع سِحْرَها ونياطها والسَحَرُ قبيل الصبح تقول لقيته سحرنا هذا إذا أردت به سحر ليلتك لم تصرفه لانه معدول عن الالف واللام وهو معرفة وقد غلب عليه التعريف بغير إضافة ولا ألف ولام كما غلب ابن الزبير على واحد من بنيه وتقول سر على فرسك سحر يافتى فلا ترفعه لانه ظرف غير متمكن وإن أردت بسحر نكرة صرفته كما قال الله تعالى إلا آل لوط نجيناهم بسحر   فإن سميت به رجلا أو صغرته انصرف لانه ليس على وزن المعدول كأخر تقول سر على فرسك سحيرا وإنما لم ترفعه لان التصغير لم يدخله في الظروف المتمكنة كما أدخله في الاسماء المنصرفة والسحرة بالضم السحر الأعلى يقال أتيتُه بسَحَرٍ وبِسُحْرَةٍ وأَسْحَرْنا أي سرنا في وقت السَحر وأَسْحَرْنا أيضاً صِرْنا في السَحَر واسْتَحَرَ الديك صاح في ذلك الوقت والسَحور ما يُتَسَحَّرُ به والسِحْرُ الأُخْذَةُ وكلُّ ما لَطُفَ مَأْخَذُهُ ودَقَّ فهو سِحْرٌ وقد سحره  يسحره سحرا والساحر العالِمُ وسَحَرَهُ أيضاً بمعنى خَدَعَهُ وكذلك إذا عَلَّلَهُ والتَسْحيرُ مثله قال لبيد فإنْ تسألينا فيمَ نحنُ فإنَّنا   عَصافيرُ من هذا الأنام المُسَحَّرِ - وقوله تعالى إنَّما أنت من المسحرين   _________  في كتاب ليس "" ليس في كلام العرب فعل يفعل فعلا إلا سحر يسحر سحرا والسحر يكون حلالا وحراما يقال فلان ساحر العينين أي فتان وفلان يسحر الناس بطرفه والساحر العالم الفهم كقوله تعالى يا أيها الساحر ادع لنا ربك   يعنى العالم الفهم "" غير أنه ورد غيره وهو فعل يفعل فعلا - نفسه - وخدع يخدع خدعا يقال المسحر الذي خُلق ذا سِحْرٍ ويقال من المُعَلَّلِين ويُنشَد لامرئ القيس أُرانا مُوضِعينَ لأَمْرِ غَيْبٍ   ونُسْحَرُ بالطعام وبالشراب - عصافير وذبان ودود   وأجرا من مجلحة الذئاب -"
سحفر,0,,4,no vowel,  *سحفر* اسحنفر الرجل إذا مضى مُسْرعاً يقال اسْحَنْفَرَ في خُطْبَتِه إذا مضى واتّسع في كلامه وبلد مسحنفر أي واسع
سخر,53," سَخِرْت سَخَراً ومَسْخَراً وسُخْراً سَخَرُ سَخِرْتُ سخرت وسخرت 'سخر', سَخِرْت سَخَراً ومَسْخَراً وسُخْراً سَخَرُ سَخِرْتُ سخرت وسخرت 'سخر', سَخِرْت سَخَراً ومَسْخَراً وسُخْراً سَخَرُ سَخِرْتُ سخرت وسخرت 'سخر', سَخِرْت سَخَراً ومَسْخَراً وسُخْراً سَخَرُ سَخِرْتُ سخرت وسخرت 'سخر', سَخِرْت سَخَراً ومَسْخَراً وسُخْراً سَخَرُ سَخِرْتُ سخرت وسخرت 'سخر', سَخِرْت سَخَراً ومَسْخَراً وسُخْراً سَخَرُ سَخِرْتُ سخرت وسخرت",3,no vowel,"  *سخر* [[[[[[سَخِرْت]]]]]] منه أَسْخَرُ سَخَراً بالتحريك ومَسْخَراً وسُخْراً بالضم   قال أعشى باهِلَةَ إنّي أَتَتْني لِسانٌ لا أُسَرُّ بها   من عَلْوَُِ لا عَجَبٌ مِنْهُ  ولا سَخَرُ - والتأنيث للكلمة وكان قد أتاه خبرُ مقتلِ أخيه المنتشِر وحكى أبو زيد [[[[[[سَخِرْت]]]]]]ُ به وهو أردأ اللغتين وقال الاخفش [[[[[[سخرت]]]]]] منه [[[[[[وسخرت]]]]]] به وضحكت منه وضحكت به وهزئت منه وهزئت به كل ذلك يقال _________  وسخرا وسخرة عن القاموس  الرواية "" منها "" والاسم السخرية والسخرى والسِخْرِيُّ وقرئ بهما قوله تعالى ليتخذ بعضهم بعضا سخريا   و   سخريا   وسَخَّرَهُ تسخيراً كَلَّفَهُ عَمَلاً بلا أُجْرَة وكذلك تَسَخَّرَهُ والتَسْخيرُ التَذْليلُ وسُفُنٌ سَواخِرُ إذا أَطاعَتْ وطابَتْ لها الريح وفلانٌ سُخْرَةٌ يُتَسَخَّرُ في العملِ يقال خادمة سُخْرَةٌ ورجلٌ سُخْرَةٌ أيضاً يُسْخَرُ منه وسُخَرَةٌ بفتح الخاء يَسخَرُ من الناس"
سخبر,3, السَخْبَرُ السَخْبَرَ السخبر,4,no vowel,  *سخبر* السَخْبَرُ ضَرْبٌ من الشَجَر يقال رَكِبَ فُلانٌ السَخْبَرَ إذا غَدَرَ قال الشَّاعر وهو حسّان يهجو الحارثَ بن عوفٍ المُرّيَّ من غطفان إنْ تَغْدِروا فالغَدْرُ منكم شِيمَةٌ   والغَدْرُ يَنْبُتُ في أصول [السخبر] -
سدر,63," السدر سِدْرَةٌ سِدْرَاتٌ وسِدِرَاتٌ وسِدَراتٌ وسدر والسدير 'سدر', السدر سِدْرَةٌ سِدْرَاتٌ وسِدِرَاتٌ وسِدَراتٌ وسدر والسدير 'سدر', السدر سِدْرَةٌ سِدْرَاتٌ وسِدِرَاتٌ وسِدَراتٌ وسدر والسدير 'سدر', السدر سِدْرَةٌ سِدْرَاتٌ وسِدِرَاتٌ وسِدَراتٌ وسدر والسدير 'سدر', السدر سِدْرَةٌ سِدْرَاتٌ وسِدِرَاتٌ وسِدَراتٌ وسدر والسدير 'سدر', السدر سِدْرَةٌ سِدْرَاتٌ وسِدِرَاتٌ وسِدَراتٌ وسدر والسدير 'سدر', السدر سِدْرَةٌ سِدْرَاتٌ وسِدِرَاتٌ وسِدَراتٌ وسدر والسدير 'سدر', السدر سِدْرَةٌ سِدْرَاتٌ وسِدِرَاتٌ وسِدَراتٌ وسدر والسدير",3,no vowel,"  *سدر* [[[[[[[[السدر]]]]]]]] شحر النبق الواحدة سِدْرَةٌ والجمع سِدْرَاتٌ وسِدِرَاتٌ وسِدَراتٌ [[[[[[[[وسدر]]]]]]]]   [[[[[[[[والسدير]]]]]]]] نهر ويقال قصر وهو معرب _________  الاول بسكون الدال والثانى بكسر والثالث والرابع بفتحها ويقال في الجمع أيضا "" سدور "" وهى نادرة وأصله بالفارسية سه دلة أي فيه قِبابٌ مُداخَلَةٌ مثل الحاريّ بكمين وقولهم جاء فُلانٌ يَضْرِبُ أَسْدَرَيْه وأَصْدَرَيْه أي عِطْفَيْهِ ومَنْكِبَيْهِ إذا جاء فارغاً ليس بيده شئ ولم يقض طلبته وربما قالوا "" أزدريه "" بالزاى والسادر المتحير والسادر الذى لا يهتمّ ولا يُبالي ما صَنَع والسَدَر تَحيُّر البَصَر يقال سَدِر البَعيرُ بالكسر يَسْدَرُ سَدَراً وسَدارَةً تحيَّر من شدَّة الحر فهو سَدِرٌ وسَدِرٌ أيضاً اسمٌ من أسماء البَحْر قال أمية بن أبي الصلت فكأنّ بِرْقِعَ والمَلائِكَ حوله   سدر تواكله القوائم أجرب  - وقول على رضى الله عنه أَكِيلُكُمْ بالسَيفِ كَيْلَ السَنْدَرَه   يقال هو مكيالٌ ضَخْم كالقَنْقَلِ والجراف والسندرى ضرب من السهام مَنْسُوبٌ إلى السَنْدَرة وهي شجرة _________  قال ابن برى صوابه "" أجرد "" بالدال "" وحولها "" أي السماء وهو من قصيدة دالية وقبله فأتم ستا فاستوف أطباقها   وأتى بسابعة فأتى تورد - والسندرى شاعر كان مع علقمة بن علاثة وكان لبيد مع عامر بن الطفيل فدعى لبيد إلى مهاجاته فأبى وقال لكيلا يكونَ السَنْدَرِيُّ نَديدَتي   وأجْعَلَ أقواما عموما عماعما - وسَدَرَتِ المرأةُ شَعَرَها فانْسَدَرَ لُغَةٌ في سَدَلَتْه فانْسَدَل وانْسَدَرَ فلانٌ يَعْدُو أي أَسْرَعَ بعض الإسراع"
سمدر,4, السَماديرُ بالسمادير اسمدر اسمدرارا,4,no vowel,  *سمدر* السَماديرُ ضَعْفُ البَصَرِ عند السُكْر وغَشْيِ النعاس والدُوار قال الكميت ولَمَّا رأيتُ المُقرَباتِ مُذالَةً   وأنكرت إلا [بالسمادير] آلها والميم زائدة وقد [اسمدر] [اسمدرارا]
سرر,111," السِرُّ والسَريرة بسر 'سرر', السِرُّ والسَريرة بسر 'سرر', السِرُّ والسَريرة بسر 'سرر', السِرُّ والسَريرة بسر 'سرر', السِرُّ والسَريرة بسر 'سرر', السِرُّ والسَريرة بسر 'سرر', السِرُّ والسَريرة بسر 'سرر', السِرُّ والسَريرة بسر 'سرر', السِرُّ والسَريرة بسر 'سرر', السِرُّ والسَريرة بسر 'سرر', السِرُّ والسَريرة بسر 'سرر', السِرُّ والسَريرة بسر 'سرر', السِرُّ والسَريرة بسر 'سرر', السِرُّ والسَريرة بسر 'سرر', السِرُّ والسَريرة بسر 'سرر', السِرُّ والسَريرة بسر 'سرر', السِرُّ والسَريرة بسر 'سرر', السِرُّ والسَريرة بسر 'سرر', السِرُّ والسَريرة بسر 'سرر', السِرُّ والسَريرة بسر 'سرر', السِرُّ والسَريرة بسر 'سرر', السِرُّ والسَريرة بسر 'سرر', السِرُّ والسَريرة بسر 'سرر', السِرُّ والسَريرة بسر 'سرر', السِرُّ والسَريرة بسر 'سرر', السِرُّ والسَريرة بسر 'سرر', السِرُّ والسَريرة بسر 'سرر', السِرُّ والسَريرة بسر",3,no vowel,"  *سرر* السِرُّ الذي يُكْتَمُ والجمع الأسرار [[[[[[[[[[[[[[[[[[[[[[[[[[[[والسَريرة]]]]]]]]]]]]]]]]]]]]]]]]]]]] مثله والجمع السَرائر وفى المثل "" ما يوم حليمة [[[[[[[[[[[[[[[[[[[[[[[[[[[[بسر]]]]]]]]]]]]]]]]]]]]]]]]]]]] "" يضرب لكل أمر متعالم مشهور وهى حليمة بنت الحارث ابن أبي شَمِر الغَسَّانيِّ لان أباها لما وجه جيشا إلى المنذر بن ماء السماء أخرجت لهم طيبا في مركن فطيبتهم به فنسب اليوم إليها والسر الجماع قال رؤبة فعف عن أسرارها بعد الغسق    والسر الذكر قال الافوة الاودى لما رأت سرى تغير وأنثنى   من دون نهمة بشرها  حين انثنى - وسر النسب مَحْضُهُ وأَفْضَلُهُ ومَصْدَرُهُ السَرارَةُ بالفتح يقال هو في سِرِّ قومه أي في أَوْسَطِهِمْ وسِرُّ الوادي أفضلُ مَوْضِعٍ فيه والجمع أسرة مثل قن وأقنة قال طرفة تربعت القفين  في الشوال ترتعي   حدائق مولى الاسرة أغيد - وكذلك سرارة الوادي والجمع سَرارٌ قال الشاعر فإنْ أَفْخَرْ بمجد بنى سليم   وأكن منها تَخومَةَ  والسَرارا - والسُرُّ بالضم ما تَقْطَعُهُ القابلة من سُرَّةِ الصَبيِّ يقال عَرَفْتُ ذاك قبل أن يقطع سرك _________  بعده ولم يضعها بين فرك وعشق  ويروى "" شجرها "" كما في اللسان وديوانه  القفين تثنية قف وهو ما ارتفع من مَتْن الأرض وكذلك القفة والجمع قفاف يقول قد رعت هذه الناقة أيام الربيع كلا القفين وأراد بهما قفين معينين معروفين  التخومة بالتعريف بالمخطوطة واللسان ولا تقل سرتك لأنَّ السُرَّة لا تُقْطَعُ وإنما هي المَوْضِعُ الذي قُطِعَ منه السُرُّ والسَرَرُ والسِرَرُ بفتح السين وكسرها لُغَةٌ في السُرِّ يقال قُطِعَ سَرَرُ الصَبيِّ وسِرَرُهُ وجمعه أسرة عن يعقوب وجمع السرة سرر وسرات لا يحركون العين لانها كانت مدغمة وسَرَرْتُ الصَبِيَّ أَسُرُّهُ سَرَّاً إذا قطعت سره وأما قول أبى ذؤيب بآية ما وقفت والركا   ب بين الحجون وبين السرر - فإنما يعنى به الموضع الذى سر فيه الانبياء وهو على أربعة أميال من مكة وفى بعض الحديث أنها بالمأزمين من منى كانت فيه دوحة قال ابن عمر رضى الله عنه "" سر تحتها سبعون نبيا "" أي قطعت سررهم والسرة وسط الوادي والسُرِّيَّةُ الأَمَةُ التي بَوَّأتَها بَيْتاً وهو فعلية منسوبة إلى السر وهو الجماع أو الاخفاء لان الانسان كثيرا ما يسرها ويسترها عن حرته وإنما ضمت سينه لان الابنية قد تغير في النسبة خاصة كما قالوا في النسبة إلى الدهر دهري وإلى الارض السهلة سهلى والجمع السرارى وكان الاخفش يقول إنها مشتقة من السرور لانه يسر بها يقال تسررت جارية وتسريت أيضا كما قالوا تظننت وتظنيت والسرور خلاف الحزن تقول سرَّني فُلاَنٌ مَسَرَّةً وسُرَّ هو على ما لم يُسَمَّ فاعله والسَريرُ جمعه أَسِرَّةٌ وسُرُرٌ قال الله تعالى على سرر متقابلين   إلا أن بعضهم يستثقل اجتماع الضمتين مع التضعيف فيرد الاولى منهما إلى الفتح لخفته فيقول سرر وكذلك ما أشبهه من الجمع مثل ذليل وذلل ونحوه والسَريرُ أيضاً مستقَرّ الرأسِ في العُنُقِ وقد يعبَّر بالسرير عن الملك والنعمة قال الشاعر وفارق منها عيشة دغفلية    ولم يخش يوما أن يزول سريرها - وسرر الشهر بالتحريك آخر ليلة منه وكذلك سَرارُهُ وسِرارُه وهو مُشْتَقٌّ من قولهم اسْتَسَرَّ القَمَرَ أي خَفيَ ليلةَ السَرارِ فرُبَّما كان ليلةً وربما كان ليلتين والسِرَرُ بالكسر ما على الكمأة _________  في اللسان "" غيدقية "" من القشور والطين والجمع أسرار مثل عنب وأعناب والسرر  أيضا واحد أسرار الكف والجبهة وهى خطوطها قال الأعشى فانْظُرْ إلى كَفٍّ وأسرارها   هل أنت إن أو عدتني ضائِري - وجمع الجمع أساريرُ وفي الحديث "" تبرق أسارير وَجْهِهِ "" وكذلك السِرارُ لغة في السِرَرِ وجمعه أسرة مثل خمار وأخمرة قال عنترة بزجاجة صفراء ذاتِ أَسِرَّةٍ   قُرِنَتْ بِأَزْهَرَ في الشَمالِ مُفَدَّمِ - وسَرَّه طَعَنَهُ في سُرَّتِهِ قال الشاعر نَسُرُّهُمْ إن هُمُ أَقْبَلوا   وإنْ أَدْبَروا فَهُمُ مَنْ نَسُبّْ - أي نَطْعُن في سُبَّتِهم وسَرَرْتُ الزَنْدَ أَسُرُّهُ سَرَّاً إذا جعلت في طرفه عويد تُدْخِلُهُ في قلبه لِتَقْدَحَ به يقال سُرَّ زَندك فإنَّه أسرُّ أي أجوف ومنه قيل قناةٌ سَرَّاءُ أي جَوْفاءُ بَيِّنَةُ السَرَرِ _________  والسر والسر والسرر والسرار كله بطن الكف والوجه والجبهة والجمع أسرة وأسرار وأسارير جمع الجمع وكذلك الخطوط في كل شئ والاسر الدخيل قال لبيد وجَدِّي فارِسُ الرَعْشاءِ منهم   رَئيسٌ لا أسر ولا سنيد - ويروى "" ألف "" وبعير أَسَرُّ إذا كانت بِكْر كِرته دبرة بين السرر قال الشاعر وهو معدى كرب يرثى أخاه شرحبيل إن جنبى عن الفراش لناب   كتجافي الاسر فوق الظراب - والسراء الرخاء وهو نَقيضُ الضَرَّاءِ ورجل بَرٌّ سَرٌّ أي يَبَرُ ويَسُرُّ وقوم برون سرون وأسررت الشئ كتمته وأَعْلَنْتُهُ أيضاً فهو من الأضداد والوَجْهانِ جميعاً يُفَسَّرانِ في قوله تعالى وأَسَرَّوا النَدامةَ لَمَّا رَأَوْا العَذابَ   وكذلك في قول امرئ القيس تجاوزت أحراسا إليها ومعشرا   على حراسا  لو يسرون مقتلي - وكان الاصمعي يرويه "" لو يشرون "" بالشين المجعمة أي يظهرون وأَسَرَّ إليه حَدِيثاً أي أَفْضَى وأسررت إليه المودة وبالمودة _________  صوابه "" حراصا "" بالصاد من الحرص وهو جمع حريص وساره في أُذُنِهِ مُسارَّةً وسِراراً وتَسارُّوا أي تناجَوْا والمِسَرَّةُ الآلة التي يسار فيها كالطومار والسرسور العالم الفطن الدخال في الأُمورِ قال الشاعر   فأَنْتَ راع بهاما عشت سرسور  سطر السطر الصف من الشئ يقال بَنى سَطْراً وغَرَسَ سَطْراً والسَطْرُ الخَطُّ والكتابة وهو في الأصل مصدرٌ   والسَطَرُ بالتحريك مثله قال جرير مَنْ شاَء بايَعْتُهُ مالي وخُِلْعَتَهُ   ما تُكْمِلُ  التَيمُ في ديوانهم سَطَرا - والجمع أَسْطارٌ مثل سبب وأسباب قال رؤبة إنى وأسْطارٍ سُطِرْنَ سَطرا   لَقائلٌ يا نصر نصرا نَصْراً - ثم يجمع على أساطيرَ وجمع السطر أسطر وسطور مثل أفلس وفلوس والاساطير الأباطيل الواحد أُسْطورَةٌ بالضم وإسْطارَةٌ بالكسر _________  وبابه نصر  "" ما تكمل الخلج "" في ديوانه وسطر يسطر سطرا كتب واسْتَطَرَ مثلُه والمُسَيْطِرُ والمُصَيْطِرُ المسلَّط على الشئ ليشرف عليه ويتعهد أحواله ويكتب عمله وأصله من السطر لان الكتاب مسطر والذى يفعله مُسَطِّرٌ ومُسَيْطِرٌ يقال سَيْطَرْتَ علينا وقال الله تعالى لَسْتَ عليهم بمُسَيْطِرٍ   وسَطَرَهُ أي صَرَعَهُ والمِسْطارُ بكسر الميم ضربٌ من الشَراب فيه حموضة وبالصاد أيضاً"
سعر,23," سَعَرْتُ 'سعر', 'سَعَرْتُ 'سعر', 'سَعَرْتُ 'سعر', 'سَعَرْتُ 'سعر', 'سَعَرْتُ 'سعر', 'سَعَرْتُ 'سعر', 'سَعَرْتُ 'سعر', 'سَعَرْتُ 'سعر', 'سَعَرْتُ 'سعر', 'سَعَرْتُ 'سعر', 'سَعَرْتُ 'سعر', 'سَعَرْتُ",3,no vowel,"  *سعر*سَعَرْتُ النارَ والحربَ هيَّجْتهما وألهبْتهما وقرئ وإذا الجَحيمُ سُعِرَتْ   و   وسُعِّرَتْ   أيضاً بالتشديد للمبالغة وسَعَرْناهُمْ بالنَبْلِ أي أحرقناهم وأَمضَضْناهم ويقال ضَرْبٌ هَبْرٌ وطعنٌ نَتْرٌ   ورَمْيٌ سَعْرٌ والمِسْعَرُ والمِسْعارُ الخشب الذي تُسْعَرُ به النار ومنه قيل للرجل إنَّه لمِسْعَرُ حربٍ أي تُحْمَى به الحربُ والمِسْعرُ أيضاً الطويل ومسعر بن كدام المحدث جعله أصحاب الحديث "" مسعرا "" بالفتح للتفاؤل _________  نتر بالتاء المثناة من فوق وفى المطبوعة الاولى واللسان "" نثر "" تحريف ومساعر الابل آباطها وأرفاغها واسْتَعَرَ الجَرَبُ في البعير إذا ابتدأ بمساعره قال الشاعر ذو الرمة قريع هجان دس منه المساعر    واستعرت النار وتسعرت أي توقَّدت واسْتَعَرَ اللصوصُ كأنَّهم اشتعلوا والسعير النار والسعير في قول الشاعر   حلفت بمائرات حول عوض   وأنصاب تركن لدى السعير - قال ابن الكلبى هو اسم صنم كان لعنزة والسعار بالضم حَرُّ النار وشدّة الجوع أيضاً وقوله تعالى إن المجرمين في ضَلالٍ وسُعُرٍ   قال الفراء العناءُ والعذابُ خاصّةً والسُعُرُ أيضاً الجنون يقال ناقةٌ مَسْعُورَةٌ أي مجنونة وقوله تعالى وكَفى بجَهَنَّمَ سَعيراً   قال الإخفش هو مثل دَهينٍ وصَريعٍ لأنَّك تقول سُعِرَتْ فهي مَسْعورَةٌ وسَعَرْتُ اليوم في حاجتي أي طُفْتُ ابن السكيت يقال سَعَرَهُمْ شرَّاً أي أَوْسَعَهُمْ قال ولا يقال أسعرهم _________  في ديوانه وقد لاح للساري سهيل كأنَّه   قريعُ هِجانٍ عارضَ الشَوْلَ جافر -  رشيد بن رميض العنزي وسمى الاسعر الجعفي بقوله فلا تدعني الاقوام من آل مالك   إذا أنا لم أسعر عليهم وأثقب  - والسعرارة الهباء في الشمس والسِعْرُ واحد أَسعارِ الطعام والتسعير تقدير السعر واليستعور الذى في شعر عروة   موضع ويقال شجر وسعر الرجل فهو مَسْعورٌ إذا ضربته السَمومُ والسُعْرَةُ لونٌ إلى السواد"
 سعتر,1, السَعْتَرُ,5,no vowel, * سعتر* السَعْتَرُ نبتٌ وبعضهم يكتبه بالصاد في كتب الطب لئلا يلتبس بالشعير
