Root,No of derevatives found,derevatives found,Root Length,Has Vowel,Full Text
لتأ,5, لَتَأْتُ ولَتَأْته ولَتَأْتُها ولَتَأَتْ لَتَأَتْ,3,vowel, *لتأ* لَتَأْتُ الرجلَ بحجرٍ إذا رميته به [ولَتَأْته] بعيني إذا أحددتَ إليه النظر [ولَتَأْتُها] إذا جامعتها ولَتَأَتْ به أمُّه ولدَته ويقال لعنَ الله أمًّا لَتَأَتْ به
لجأ,8, لَجَأْتُ لَجَأً وملجأً والْتَجَأْتُ لَجَأٌ ومَلْجَأٌ والتَلْجِئَةُ لجأ,3,vowel, *[لجأ]* لَجَأْتُ إليه لَجَأً بالتحريك وملجأً والْتَجَأْتُ إليه بمعنًى والموضع أيضاً لَجَأٌ ومَلْجَأٌ والتَلْجِئَةُ الإكراه وألجأته إلى الشئ اضطررته إليه وألْجَأْتُ أمري إلى الله أسْنَدْتُ وعمر بن [لجأ] التميمي الشاعر
لزأ,3, لزأت تلزئة لزأت,3,vowel, *لزأ* الاصمعي [[لزأت]] الابل [تلزئة] أذا أحسنتَ رعيَها   وقبَّح الله أُمًّا [[لزأت]] به أي ولدته
لطأ,4, لطأ لطأ ولطئ لطوءا,3,vowel, *[[لطأ]]* الاحمر [[لطأ]] بالارض [[لطأ]] [ولطئ] أيضا [لطوءا] لصق بها
لفأ,19," لَفَأتُ لَفَأَتِ لفأت 'لفأ', لَفَأتُ لَفَأَتِ لفأت 'لفأ', لَفَأتُ لَفَأَتِ لفأت 'لفأ', لَفَأتُ لَفَأَتِ لفأت 'لفأ', لَفَأتُ لَفَأَتِ لفأت",3,vowel, *لفأ* لَفَأتُ العودَ قَشَرْتُهُ ويقال لَفَأَتِ الريحُ السَحابَ عن وجه السماء أبو زيد [[[[[لفأت]]]]] اللحم عن العظم جلفته عنه وقشرته _________  في اللسان رعيتها بكسر الراء / واللفئة   البضعة التي لا عَظمَ فيها نحو النحضة والهبرة والوذرة أبو عمرو لفأه بالعصا ضربه بها
لكأ,4, لكأت وتلكأ تلكؤا لكأته,3,vowel, *لكأ* أبو زيد [لكأت] به الارض ضربت به الارض [وتلكأ] عن الامر [تلكؤا] تباطأ عنه وتوقف أبو زيد [لكأته] بالسوط ضربته به
لمأ,55," ألمَأَ ألمأ ألمَأَتْهُ أَلْمَأَ وألمَأَ وتَلَمَّأَتِ والتُمِئُ 'لمأ', ألمَأَ ألمأ ألمَأَتْهُ أَلْمَأَ وألمَأَ وتَلَمَّأَتِ والتُمِئُ 'لمأ', ألمَأَ ألمأ ألمَأَتْهُ أَلْمَأَ وألمَأَ وتَلَمَّأَتِ والتُمِئُ 'لمأ', ألمَأَ ألمأ ألمَأَتْهُ أَلْمَأَ وألمَأَ وتَلَمَّأَتِ والتُمِئُ 'لمأ', ألمَأَ ألمأ ألمَأَتْهُ أَلْمَأَ وألمَأَ وتَلَمَّأَتِ والتُمِئُ 'لمأ', ألمَأَ ألمأ ألمَأَتْهُ أَلْمَأَ وألمَأَ وتَلَمَّأَتِ والتُمِئُ 'لمأ', ألمَأَ ألمأ ألمَأَتْهُ أَلْمَأَ وألمَأَ وتَلَمَّأَتِ والتُمِئُ",3,vowel, *لمأ* ألمَأَ به اشتمل عليه يقال ذهب ثوبي فما أدري مَنْ [[[[[[[ألمأ]]]]]]] به ابن السكيت هذا يُتَكَلَّمُ به بغير جَحْدٍ سَمِعْتُ الطَّائي يقول كان بالأرض مَرْعًى فهاجت به دَوابٌّ [ألمَأَ]تْهُ أي تَرَكتْه صَعيداً ليس به شئ ويقال ما أدى أين أَلْمَأَ  من بلاد الله وألمَأَ اللص على الشئ فذهب به وتَلَمَّأَتِ الأرض عليه اسْتَوَت عليه ووارَتْهُ والتُمِئُ لونُ الرجلِ تغَيَّر بوزن التمع   _________  واللفيئة كما في اللسان والجمع لفئ وجمع اللفيئة من اللحم لفايا مثل خطيئة وخطايا  أي أين ذهب  وحكى بعضهم التمأ بالبناء للفاعل كما في اللسان / فصل الميم
متأ,2, مَتَأتُهُ ومَتَأتُ,3,vowel, *متأ* مَتَأتُهُ بالعصا ضربته بها ومَتَأتُ الحَبْلَ لغةٌ في مَتَوْتُهُ إذا مددته
مرأ,86," مَرُؤَ يَمْرُؤُ مَراءةً مَريئاً مَرِئَ ومَرَأَني يَمْرَأُ مَرَاءةً ومَرَأَني مُمْرِئٌ ومَرِئْتُ اسْتَمْرَأتُهُ والمُروءَةُ مَرُؤَ مُروءةٍ مرئ وتمرأ المروءةَ يَتَمَرَّأُ المروءةٍ مرئ مرؤ والمرء مَرْءٌ بمرءٍ مَرْءًا مَرْآنِ مرأةٌ 'مرأ', مَرُؤَ يَمْرُؤُ مَراءةً مَريئاً مَرِئَ ومَرَأَني يَمْرَأُ مَرَاءةً ومَرَأَني مُمْرِئٌ ومَرِئْتُ اسْتَمْرَأتُهُ والمُروءَةُ مَرُؤَ مُروءةٍ مرئ وتمرأ المروءةَ يَتَمَرَّأُ المروءةٍ مرئ مرؤ والمرء مَرْءٌ بمرءٍ مَرْءًا مَرْآنِ مرأةٌ 'مرأ', مَرُؤَ يَمْرُؤُ مَراءةً مَريئاً مَرِئَ ومَرَأَني يَمْرَأُ مَرَاءةً ومَرَأَني مُمْرِئٌ ومَرِئْتُ اسْتَمْرَأتُهُ والمُروءَةُ مَرُؤَ مُروءةٍ مرئ وتمرأ المروءةَ يَتَمَرَّأُ المروءةٍ مرئ مرؤ والمرء مَرْءٌ بمرءٍ مَرْءًا مَرْآنِ مرأةٌ",3,vowel, *مرأ* مَرُؤَ الطَعامُ يَمْرُؤُ مَراءةً صار مَريئاً وكذلك مَرِئَ الطعامُ قال الأخفش هو كما تقول فَقُهَ وفَقِهَ يَكسِرون القاف ويضمونها قال [[[[[[ومَرَأَني]]]]]] الطَعامُ يَمْرَأُ مَرَاءةً قال وقال بعضهم أمْرَأَني الطعام وقال الفراء يقال هَنَأَني الطَعامُ [[[[[[ومَرَأَني]]]]]] إذا أتْبَعوها هَنَأني قالوها بغير ألفٍ وإذا أفْرَدوها قالوا أمْرَأَني وهو طعامٌ مُمْرِئٌ ومَرِئْتُ الطَعامَ اسْتَمْرَأتُهُ والمُروءَةُ الإنسانية ولك أن تشدِّدَ قال أبو زيد مَرُؤَ الرجلُ صار ذا مُروءةٍ فهو [[[[[[مرئ]]]]]] على فعيل [[[وتمرأ]]] تَكَلَّفَ المروءةَ ابن السكيت فلان يَتَمَرَّأُ بنا أي يطلب المروءةٍ بِنَقْصِنا وعَيْبنا قال وتقول هو [[[[[[مرئ]]]]]] الجزور والشاة للمتصل بالحلقوم الذي يجري فيه الطعامُ والشرابُ والجمع [[[مرؤ]]] مثل سرير وسرر [[[والمرء]]] الرجل يقال هذا مَرْءٌ صالحٌ ومررت بمرءٍ صالحٍ ورأيت [[[مَرْءًا]]] صالحاً وضم الميم لغة وهما مَرْآنِ صالحان ولا يُجْمَعُ على لفظه وبعضهم يقول هذه مرأةٌ صالحةٌ ومَرَةٌ أيضاً بترك الهمزة وبتحريك الراء بحركتها فإن جئت / بألف الوصل كان فيه ثلاث لغاتٍ فَتْحُ الراء على كل حال حكاها الفرَّاء وضمُّها على كل حال تقول هذا امْرَأٌ ورأيت امْرَأً ومررت بامْرَإٍ وتقول هذا امْرُؤٌ ورأيت امرؤا ولا جمعَ له من لفظه وهذه امْرَأةٌ مفتوحة الراء على كل حال فإن صَغَّرْتَ أسْقَطتَ ألف الوصل فقلت [[مرئ]] ومريئة وربما سمُّوا الذئبَ امْرَأً وذكر يونس أن قول الشاعر وأنت امْرُؤٌ تَعْدو على كُلِّ غِرَّةٍ    فَتُخْطِئُ فيها مَرَّةً وتُصيبُ يعني به الذئب وقالت امرأةٌ من العرب أنا امْرُؤٌ لا أخْبرُ السِرَّ والنسبةُ إلى امرِئٍ مَرَئيٌّ بفتح الراء ومنه المرئى الشاعر وكذلك النسبة إلى امرئ القيس إن شئت امرئى
مسأ,3, مَسَأَ مسأ والماسئ,3,vowel, *[مسأ]* أبو زيد مَسَأَ الرجلُ [مسأ] مجن [والماسئ] الماجن  
ملأ,39," المَلءُ مَلأتُ مملوء 'ملأ', المَلءُ مَلأتُ مملوء 'ملأ', المَلءُ مَلأتُ مملوء 'ملأ', المَلءُ مَلأتُ مملوء 'ملأ', المَلءُ مَلأتُ مملوء 'ملأ', المَلءُ مَلأتُ مملوء 'ملأ', المَلءُ مَلأتُ مملوء 'ملأ', المَلءُ مَلأتُ مملوء 'ملأ', المَلءُ مَلأتُ مملوء 'ملأ', المَلءُ مَلأتُ مملوء",3,vowel," *ملأ* المَلءُ بالفتح مصدر مَلأتُ الاناء فهو [[[[[[[[[[مملوء]]]]]]]]]] ودلو _________  في بعض النسخ زيادة "" ومسئ الطريق أيضا نفسها يقال ركب مسء الطريق إذا مشى في وسطها "" / ملآى على فعلى وكوز ملآن والعامة تقول ملا ماء والملء بالكسر اسم ما يأخذه الإناءُ إذا امْتَلأَ ويقال مِلأهُ ومِلأَيْهِ وثلاثة أملائه وامتلا الشئ وتملا بمعنى يقال تَمَلأتُ من الطعام والشراب وتَمَلأَ فلانٌ غيظاً وأمْلأتُ النزْعَ في القَوسِ إذا شَدَدْتَ النزع فيها والملاة بالضم مثال المتعة الزكام ومُلِئَ الرجل وأمْلأهُ الله أي أزْكَمَهُ فهو [[[[[[مملوء]]]]]] على غير قياس يحمل على ملئ وملا الرجلُ صار مَليئاً أي ثِقَةً فهو غنى ملئ بين الملاءة ممدودان والمُلاءةُ بالضم ممدودٌ الرَيطة   والجمع مُلاء أبو زيد مالأتُهُ على الأمر مُمالأَةً ساعدته عليه وشايعته ابن السكيت تمالؤوا على الامر اجتمعوا عليه والمَلأَ الجماعةُ وقول الشاعر   وتَحَدَّثوا مَلأً لتُصْبِحَ أُمَّنا    عَذْراَء لا كَهْلٌ ولا مَوْلودُ أي تَشاوَروا مُتمالئينَ على ذلك ليقتلونا أجمعين فتصبح أمنا كأنها لم تلد _________  وهى الملحفة  هو أبى بن هرثم / وفى الحديث "" والله ما قتلت عثمان ولا مالات على قتله "" والملا أيضا الخلق يقال ما أحسنَ مَلأَ بني فلانٍ أي عِشْرَتَهُم وأخلاقَهُم قال الشاعر   تَنادَوا يالَ بُهْثَةَ إذ رَأوْنا    فقلنا أحْسِني مَلأَ جُهَيْنا والجمع أملاء وفى الحديث أنه قال لاصحابه حين ضربوا الاعرابي "" أحسنوا أملاءكم """
منأ,29," المَنيئَةُ مَنَأْتُ مَنْأً المَنيئَةَ 'منأ', المَنيئَةُ مَنَأْتُ مَنْأً المَنيئَةَ 'منأ', المَنيئَةُ مَنَأْتُ مَنْأً المَنيئَةَ 'منأ', المَنيئَةُ مَنَأْتُ مَنْأً المَنيئَةَ 'منأ', المَنيئَةُ مَنَأْتُ مَنْأً المَنيئَةَ 'منأ', المَنيئَةُ مَنَأْتُ مَنْأً المَنيئَةَ",3,vowel, *منأ* أبو زيد المَنيئَةُ الجلدُ أوَّل ما يُدْبَغُ ثم هو أفيقٌ ثم أديمٌ تقول منه مَنَأْتُ الإهابَ مَنْأً إذا أنْقَعْتَهُ في الدِباغِ قال حميد بن ثورٍ إذا أنتَ باكَرْتَ المَنيئَةَ باكَرَتْ مَداكاً لها من زَعْفَران وإِثْمِدا  وقال الأصمعيّ هي المَدْبَغَةُ والكسائي مثله وأمَّا المَنِيَّةُ من الموت فمن باب المعتل _________  الجهنى  وقبله فأقسم لولا أن حدبا تتابعت    على ولم أبرح بدين مطردا لزاحمت مكسالا كأن ثيابها    تجن غزالا بالخميلة أغيدا الحدب السنون المجدبة جمع حدباء تتابعت توالت عليه واستدان وطالبه الغرماء وطردوه لزاحمت مكسالا وهى المرأة الثقيلة الارداف الناعمة الجسم / فصل النون
نأنأ,9, نَأْنَأْتُ مُنَأْنَأٍ النَأْنَأَةُ النَأْنَأةِ نَأْنَأَ نَأْنَأٌ نَأْنَأٍ ونَأْنَأتُهُ وتنأنأ,4,vowel," *نأنأ* نَأْنَأْتُ في الرأي إذا خلَّطْتَ فيه تخليطاً ولم تُبرمه قال الشاعر   فلا أسْمَعَنَّ فيكم  بأمرٍ مُنَأْنَأٍ    ضعيفٍ ولا تسمَعْ به هامَتي بَعْدي  أبو عمرو النَأْنَأَةُ الضعفُ وفي الحديث "" طوبى لمن ماتَ في النَأْنَأةِ "" يعني أوَّل الإسلام قبل أن يقْوى وقد نَأْنَأَ في الأمر فهو رجلٌ نَأْنَأٌ أي ضعيفٌ قال امرؤ القيس يمدح رجلاً لَعَمْرُكَ ما سعْدٌ بخُلَّةِ آثِمٍ    ولا نَأْنَأٍ عندَ الحِفاظِ ولا حَصِرْ ونَأْنَأتُهُ نَهْنَهْتُهُ عما يريد وكَفَفْتُهُ عنه [وتنأنأ] ضعف واسترخى"
نبأ,31," النبأة 'نبأ', النبأة 'نبأ', النبأة 'نبأ', النبأة 'نبأ', النبأة 'نبأ', النبأة 'نبأ', النبأة 'نبأ', النبأة 'نبأ', النبأة 'نبأ', النبأة 'نبأ', النبأة 'نبأ', النبأة 'نبأ', النبأة 'نبأ', النبأة 'نبأ', النبأة 'نبأ', النبأة",3,vowel," *نبأ* [[[[[[[[[[[[[[[[النبأة]]]]]]]]]]]]]]]] الصوت الخفى قال ذو الرمة بنبأة الصوت ما في سمعه كذب     ورمى فأنبأ إذا لم يشرم ولم يخدش _________  هو عبد هند بن زيد التغلبي جاهلي  في اللسان "" منكم ""  بعده كما في اللسان فإن السنان يركب المرء حده    من الخزى أو يعدو على الاسد الورد  وصدره وقد توجس ركزا مقفر ندس    الندس بكسر الدال وضمها وتسكن السريع الاستماع للصوت الخفى والفهم يريد بذلك الصائد / وسيل نابئ جاء من بلد آخر وكذلك رجل نابئ قال الشاعر   ولكنْ قَذاها كلُّ أشْعَثَ نابِئٍ أتَتْنا به الأقدارُ من حيث لا ندري أبو زيد نَبَأْتُ على القوم أنْبَأُ نَبْأ ونُبوءًا إذا طلعت عليهم قال ونَبَأتُ من أرضٍ إلى أرض إذا خرجتَ منها إلى أخرى وهذا المعنى أراده الاعرابي بقوله "" يا نبئ الله "" أي يا من خرج من مكة إلى المدينة فأنكر عليه الهمز   ونَبَأتُ به الأرض جاءت به قال الشاعر   فنفسَكَ أحرِزْ فإنَّ الحتو    فَ يَنْبَأْنَ بالمرء في كلِّ وادِ والنَّبَأُ الخبر تقول نَبَأ ونَبَّأ أي أخبر ومنه أخذ النبئ لانه أنبأ عن الله تعالى وهو فَعيلٌ بمعنى فاعل قال سيبويه ليس أحد من العرب إلا ويقول تنبأ مسيلمة بالهمز غير أنهم تركوا الهمز في النبي كما تركوه في الذرية والبرية والخابية إلا أهل _________  هو الاخطل وقبله ألا فاسقيانى وانفيا عنى القذى    فليس القذى بالعود يسقط في الخمر وليس قذاها بالذى قد يريبها ولا بذباب نزعه أيسر الامر  في اللسان "" فقال له لا تنبر باسمى فإنما أنا نبى الله ""  هو حنش بن مالك / مكة فإنهم يهمزون هذه الاحرف ولا يهمزون في غيرها ويخالفون العرب في ذلك وتصغير النبئ نبيئ مثل نُبَيِّعٍ وتصغير النُبُوءَةِ نُبَيِّئَةٌ مثال نبيعة تقول العرب كانت نبيئة مسيلمة نبيئة سوء وجمع النبيِّ نُبَآءُ قال الشاعر   يا خاتمَ النُبَآءِ إنَّكَ مُرْسَلٌ    بالخير كلُّ هُدى السَّبيلِ هُداكا ويجمع أيضا على أنبياء لان الهمز لما أبدل وألزم الابدال جمع جمع ما أصل لامه حرف العلة كعيد وأعياد على ما نذكره في باب المعتل إن شاء الله"
نتأ,9, نتأ نتأ ونتوءا ويَنْتَأُ ناتئٌ ونَتَأَ ونتأت ونَتَأتْ ونَتَأتِ,3,vowel," *[[نتأ]]* [[نتأ]] [[نتأ]] [ونتوءا] ونتوا وفي المثل "" تَحْقِرُهُ ويَنْتَأُ "" أي يرتفع وكل شئ ارتفع من بيتٍ وغيره فهو ناتئٌ ونَتَأَ الشئ خرج من موضعه من غير أن يبين [ونتأت] القرحة وَرِمَتْ ونَتَأتْ على القوم طَلَعَتْ عليهم مثل نَبَأْتُ ونَتَأتِ الجاريةُ بلغت وارتفعت"
نجأ,19," نَجَأتُهُ نَجْأ تَنَجَّأتُهُ 'نجأ', نَجَأتُهُ نَجْأ تَنَجَّأتُهُ 'نجأ', نَجَأتُهُ نَجْأ تَنَجَّأتُهُ 'نجأ', نَجَأتُهُ نَجْأ تَنَجَّأتُهُ 'نجأ', نَجَأتُهُ نَجْأ تَنَجَّأتُهُ",3,vowel," *نجأ* أبو عبيد نَجَأتُهُ [[[[[نَجْأ]]]]] إذا أصَبْتَهُ بعين وكذلك تَنَجَّأتُهُ أي تعينته _________  هو العباس بن مرداس السلمى وبعده إن الاله ثنى عليك محبة    في خلقه ومحمدا سماكا / الفراء رجل نجوء العين ونجئ العين على فعول وفعيل أي خبيث العين وكذلك نجؤ العين وتجئ العين على فعل وفعل وفى الحديث "" ردوا نجأة السائِلِ باللُقْمَةِ "" أي رُدُّوا شدَّةَ نَظَرِهِ إلى طعامكم بلُقمة تدفعونها إليه"
ندأ,7, نَدَأتُ نَدْءًا الندئ ندأت والنُدْأَةُ والنَدْأَةُ والنُدْأَةُ,3,vowel, *ندأ* نَدَأتُ القُرْصَ في النار [نَدْءًا] إذا دَفنته في المَلَّةِ ليَنْضُجَ وكذلك اللَّحْمَ إذا أمْلَلْتَهُ في الجمر والاسم [الندئ] مثل الطبيخ الاصمعي [ندأت] الشئ كرهته والنَدْاَةُ والنُدْأَةُ الكَثْرَةُ من المال مثل الندهة والندهة   والنَدْأَةُ والنُدْأَةُ أيضاً قوس قزح
نزأ,49," نَزَأْتُ نزءا ونزوءا ونَزَأَ نَزَأْتُ نَزْءًا نَزَأَكَ مَنْزوءٌ يَنْزَأُ 'نزأ', نَزَأْتُ نزءا ونزوءا ونَزَأَ نَزَأْتُ نَزْءًا نَزَأَكَ مَنْزوءٌ يَنْزَأُ 'نزأ', نَزَأْتُ نزءا ونزوءا ونَزَأَ نَزَأْتُ نَزْءًا نَزَأَكَ مَنْزوءٌ يَنْزَأُ 'نزأ', نَزَأْتُ نزءا ونزوءا ونَزَأَ نَزَأْتُ نَزْءًا نَزَأَكَ مَنْزوءٌ يَنْزَأُ 'نزأ', نَزَأْتُ نزءا ونزوءا ونَزَأَ نَزَأْتُ نَزْءًا نَزَأَكَ مَنْزوءٌ يَنْزَأُ",3,vowel, *نزأ* أبو زيد نَزَأْتُ بين القوم [[[[[نزءا]]]]] [[[[[ونزوءا]]]]] إذا حرشت وأفسدتَ ونَزَأَ الشيطانُ بينهم ألقى الشرَّ والإغراءَ الكسائي نَزَأْتُ عليه [[[[[نَزْءًا]]]]] حَمَلْتُ يقال ما نَزَأَكَ على هذا أي ما حَمَلَكَ عليه ورجلٌ مَنْزوءٌ بكذا أي مولَعٌ ويقال إنَّك لا تدري علامَ يَنْزَأُ هَرِمُكَ ولا تدري بمَ يولَعُ هَرِمُكَ أي نفسُكَ وعقلك عن ابن السكيت   _________  الاولى بالفتح والثانية بالضم  على هذا التفسير يقرأ هرمك بكسر الراء وعلى تفسيره بمعنى الكبر الذى اختاره المجد يقرأ بفتحها وعلى كل فالياء من ينزأ مضمومة لانه مبنى للمجهول هذا ملخص ما في الحاشية والشرح /
نسأ,207," نَسَأْتُ نَسْأً نَسَّأْتُهُ تَنْسِئَةً تنسئ والمِنْسَأَةُ بمِنْسَأَةٍ ونسأت نسأ أَنْسَأّتُهُ استنسأته فأنسأنى 'نسأ', نَسَأْتُ نَسْأً نَسَّأْتُهُ تَنْسِئَةً تنسئ والمِنْسَأَةُ بمِنْسَأَةٍ ونسأت نسأ أَنْسَأّتُهُ استنسأته فأنسأنى'] 'نسأ', نَسَأْتُ نَسْأً نَسَّأْتُهُ تَنْسِئَةً تنسئ والمِنْسَأَةُ بمِنْسَأَةٍ ونسأت نسأ أَنْسَأّتُهُ استنسأته فأنسأنى'] 'نسأ', نَسَأْتُ نَسْأً نَسَّأْتُهُ تَنْسِئَةً تنسئ والمِنْسَأَةُ بمِنْسَأَةٍ ونسأت نسأ أَنْسَأّتُهُ استنسأته فأنسأنى'] 'نسأ', نَسَأْتُ نَسْأً نَسَّأْتُهُ تَنْسِئَةً تنسئ والمِنْسَأَةُ بمِنْسَأَةٍ ونسأت نسأ أَنْسَأّتُهُ استنسأته فأنسأنى'] 'نسأ', نَسَأْتُ نَسْأً نَسَّأْتُهُ تَنْسِئَةً تنسئ والمِنْسَأَةُ بمِنْسَأَةٍ ونسأت نسأ أَنْسَأّتُهُ استنسأته فأنسأنى'] 'نسأ', نَسَأْتُ نَسْأً نَسَّأْتُهُ تَنْسِئَةً تنسئ والمِنْسَأَةُ بمِنْسَأَةٍ ونسأت نسأ أَنْسَأّتُهُ استنسأته فأنسأنى'] 'نسأ', نَسَأْتُ نَسْأً نَسَّأْتُهُ تَنْسِئَةً تنسئ والمِنْسَأَةُ بمِنْسَأَةٍ ونسأت نسأ أَنْسَأّتُهُ استنسأته فأنسأنى'] 'نسأ', نَسَأْتُ نَسْأً نَسَّأْتُهُ تَنْسِئَةً تنسئ والمِنْسَأَةُ بمِنْسَأَةٍ ونسأت نسأ أَنْسَأّتُهُ استنسأته فأنسأنى'] 'نسأ', نَسَأْتُ نَسْأً نَسَّأْتُهُ تَنْسِئَةً تنسئ والمِنْسَأَةُ بمِنْسَأَةٍ ونسأت نسأ أَنْسَأّتُهُ استنسأته فأنسأنى'] 'نسأ', نَسَأْتُ نَسْأً نَسَّأْتُهُ تَنْسِئَةً تنسئ والمِنْسَأَةُ بمِنْسَأَةٍ ونسأت نسأ أَنْسَأّتُهُ استنسأته فأنسأنى'] 'نسأ', نَسَأْتُ نَسْأً نَسَّأْتُهُ تَنْسِئَةً تنسئ والمِنْسَأَةُ بمِنْسَأَةٍ ونسأت نسأ أَنْسَأّتُهُ استنسأته فأنسأنى'] 'نسأ', نَسَأْتُ نَسْأً نَسَّأْتُهُ تَنْسِئَةً تنسئ والمِنْسَأَةُ بمِنْسَأَةٍ ونسأت نسأ أَنْسَأّتُهُ استنسأته فأنسأنى'] 'نسأ', نَسَأْتُ نَسْأً نَسَّأْتُهُ تَنْسِئَةً تنسئ والمِنْسَأَةُ بمِنْسَأَةٍ ونسأت نسأ أَنْسَأّتُهُ استنسأته فأنسأنى'] 'نسأ', نَسَأْتُ نَسْأً نَسَّأْتُهُ تَنْسِئَةً تنسئ والمِنْسَأَةُ بمِنْسَأَةٍ ونسأت نسأ أَنْسَأّتُهُ استنسأته فأنسأنى'] 'نسأ', نَسَأْتُ نَسْأً نَسَّأْتُهُ تَنْسِئَةً تنسئ والمِنْسَأَةُ بمِنْسَأَةٍ ونسأت نسأ أَنْسَأّتُهُ استنسأته فأنسأنى']",3,vowel," *[[[[[[[[[[[[[[[[نسأ]]]]]]]]]]]]]]]]* نَسَأْتُ البعيرَ نَسْأً إذا زجرته وسُقْته وكذلك نَسَّأْتُهُ تَنْسِئَةً وأنشد أبو عمرو بن العلاء وما أم خشف بالعلاية شادن    [[[[[[[[[[[[[[[[تنسئ]]]]]]]]]]]]]]]] في برد الظلال غزالها  والمِنْسَأَةُ العَصا يهمز ولا يهمز وقال في الهمز أَمِنْ أجل حَبْلٍ لا أَباكَ ضربته    بمِنْسَأَةٍ قد جر حبلك أحبلا  وقال آخر في ترك الهمز إذا دَبَبْتَ على المِنْساةِ من هَرَمٍ    فقد تباعَدَ عنك اللَهْوُ والغَزَلُ [[[[[[[[[[[[[[[[ونسأت]]]]]]]]]]]]]]]] الشئ [[[[[[[[[[[[[[[[نسأ]]]]]]]]]]]]]]]] أخرته وكذلك أَنْسَأّتُهُ فَعَلْتُ وأَفْعَلْتُ بمعنًى تقول [[[[[[[[[[[[[[[[استنسأته]]]]]]]]]]]]]]]] الدين [فأنسأنى] _________  الشعر للاعشى وخبر ما في قوله وما أم الخ في البيت الذى بعده بأحسن منها يوم قام نواعم    فأنكرن لما واجهتهن حالها  الصواب قد جر حبلك أحبل    والشعر لابي طالب وبعده هلم إلى حكم ابن صخرة إنه    سيحكم فيما بيننا ثم يعدل كما كان يقضى في أمور تنوبنا    فيعمد للامر الجميل ويفصل / الاصمعي أنسأه الله أجَلَهُ ونَسَأَهُ في أجله بمعنًى والنُسْأَةُ بالضم التأخير مثل الكُلأَةِ وكذلك النَسيئَةُ على فَعيلَةٍ تقول [نَسَأْتُ]هُ البيعَ وأَنْسَأْتُهُ وبِعْتُهُ بِنُسْأَةٍ وبِعْتُهُ بكُلأَةٍ أي بأَخِرَةٍ وبِعْتُهُ بنَسيئَةٍ أي بأَخِرَةٍ وقال الأخفش أَنْسَأْتُهُ الدَيْنَ إذا جعلته له مؤخَّراً كأنَّك جعلته له يؤخِّره ونَسَأْتُ عنه دَيْنَهُ إذا أخَّرتَهُ نَساءً قال وكذلك النَساءُ في العمر ممدود ومنه قولهم "" من سره النساء ولا نساء فليخفف الرداء - بالمد  - واليباكر الغداء وليقل غشيان النساء "" [[[[[[[[[[ونسأت]]]]]]]]]] في ظِمْءِ الإبل نَسْأً إذا زدت في ظمئها يوماً أو يومين أو أكثر من ذلك ونَسَأْتُها أيضاً عن الحوض إذا أخَّرتها عنه ونسئت المرأة تنسأ [[[[[[[[[[نسأ]]]]]]]]]] على ما لم يسمَّ فاعلُه إذا كان عند أوَّل حَبَلها وذلك حين يتأخًّرُ حيضُها عن وقته فَرُجِيَ أنَّها حُبْلى وهي امرأةٌ نسئ وقال الاصمعي يقال للمرأة أوَّل ما تَحْمِلُ قد نَسِئَتْ وتقول نَسَأَتِ الماشيةُ نَسْأً وهو بدء سِمنها حين يَنبتُ وبرَها بعد تساقطه يقال جرى النَّسءُ في الدواب قال أبو ذؤيب يصف ظبية _________  المراد به الدين كما في المناوى ومحشى القاموس وقال المجد يقال فلان خفيف الرداء قليل العيال والدين ومترجم الصحاح جعل المراد به الكسوة / به أبلت شهرى ربيع كليهما    فقد مار فيها نسؤها واقترارها  فالنسء بدء السمن والاقترار نهايته [[[[[[ونسأت]]]]]] اللبن خلطنه بماءٍ واسمه النَسْءُ قال عروة بن الورد العبسى سقوني النسء  ثم تَكَنَّفوني    عُداةُ الله من كَذِبٍ وزورِ وقوله تعالى إنَّما النسئ زيادة فى الكفر هو فعيلٌ بمعنى مفعول من قولك نسأت الشئ فهو منسوء إذا أخَّرته ثم يُحوَّلُ مَنْسوءٌ إلى نسئ كما يحول مقتول إلى قَتيلٍ ورجلٌ ناسِئٌ وقومٌ نَسَأَةٌ مثل فاسِقٍ وفَسَقَةٍ وذلك أنَّهم كانوا إذا صدروا عن مِنًى يقوم رجلٌ من كِنانَةَ فيقول أنا الذي لا يُرَدُّ لي قضاءٌ فيقولون أَنْسِئنا شهراً أي أخِّر عنَّا حُرُمَةَ المُحَرَّمِ واجعلها في صَفَرٍ لأنَّهم كانوا يكرهون أن تتوالى عليهم ثلاثة أشهرٍ لا يُغيرون فيها لأنَّ معاشَهم كان من الغارةِ فَيُحِلُّ لهم المُحَرَّمَ وقولهم أَنْسَأْتُ سُرْبَتي أي أبعدت مذهبي قال الشنفرى _________  أبلت جزأت بالرطب عن الماء ومار جرى  وقبل النسء الشراب الذى يزيل العقل وبه فسر ابن الاعرابي النسء ههنا قال إنما سقوه الخمر ويقوى ذلك رواية سيبويه "" سقوني الخمر "" / عدون من الوادي الذي بين مِشْعَلٍ    وبين الحَشا هيهات أَنْسَأْتُ سُرْبَتي  وانْتَسَأْتُ عنه تأخَّرتُ وتباعدتُ وكذلك الإبل إذا تباعدتْ في المرعى قال الشاعر   إذا انْتَسَئوا فوْتَ الرِّماحِ أتتْهُمُ    عَوائِرُ نَبْلٍ كالجَرادِ نُطيرُها  ويقال إنَّ لي عنك لمنتسأ أي منتأى وسعة"
