Root,No of derevatives found,derevatives found,Root Length,Has Vowel,Full Text
مخج,3, مخَجْتُ مخج مخجها,3,no vowel, *[مخج]* أبو الحسن اللِحياني مخَجْتُ الدَلْو إذا جَذَبت بها ونَهَزْتَها حتى تمتلئ وأنشد فصبحت قليذما  هموما يزيدها [مخج] الدلا  جموما قال الاصمعي يقال [مخجها] أي جامعها
مذحج,2, مذحج مذحج,4,no vowel, *[[مذحج]]* [[مذحج]] مثال مسجد أبو قبيلة من اليمن وهو [[مذحج]] بن يحابر بن مالك بن زيد بن كهلان ابن سبأ قال سيبويه الميم من نفس الكلمة
مرج,23," المَرْجُ ومرج ومرج 'مرج', المَرْجُ ومرج ومرج 'مرج', المَرْجُ ومرج ومرج 'مرج', المَرْجُ ومرج ومرج 'مرج', المَرْجُ ومرج ومرج 'مرج', المَرْجُ ومرج ومرج",3,no vowel, *مرج* المَرْجُ الموضع الذي ترعى فيه الدواب [[[[[[[[[[[[ومرج]]]]]]]]]]]] الخطباء موضع بخراسان [[[[[[[[[[[[ومرج]]]]]]]]]]]] راهط _________  القليذم البئر الغزيرة  الدلا بفتح الدال جمع دلاة وهى كالدلو وبكسرها جمع دلو وأصله دلاء موضع بالشام ومنه يوم المرج لمروان بن الحكم على الضحاك بن قيس الفهرى [[[[ومرج]]]] القلعة بفتح اللام منزل بالبادية ومرجت الدابة أمرجها بالضم مَرْجاً إذا أرسلتها ترعى وقوله تعالى مَرَجَ البَحْرَينِ يَلتَقِيانِ  أي خَلاّهما لا يلتبس أحدهما بالآخر قال الأخفش ويقول قوم أمْرَج البَحْرين مثل مَرَجَ فَعَلَ وأفْعَلَ بمعنًى والمَرَجُ بالتحريك مصدر قولك مَرِجَ الخاتَمُ في إصبعي بالكسر أي قَلِقَ مثل جرِج ومَرْجَتْ أماناتُ الناس أيضاً فَسَدَتْ ومَرِجَ الدين والأمرُ اختلط واضطرب قال أبو دُؤاد مَرِجَ الدينُ فَأعْدَدْتُ له مُشْرِفَ الحارِكِ مَحْبوكَ الكَتَدْ ومنه الهَرْجُ والمَرْجُ يقال إنما يُسَكَّنُ المَرْجُ لأجل الهَرْج ازدواجاً للكلام وأمر مَريجٌ أي مختلط وأمْرَجَتِ الناقةُ ألقَتْ وَلَدَها بعد ما يصير غِرْساً ودَماً ومارِجٌ من نار نارٌ لا دُخان لها خُلِقَ منها الجانُّ والمرجان صغار اللؤلؤ
مزج,8, مَزَجَ ومِزاجُ يُمْزَجُ ومِزاجُ والمَزْجُ بمَزْجٍ والموزج الموازجة,3,no vowel, *مزج* مَزَجَ الشرابَ خلطه بغيره ومِزاجُ الشرابَ ما يُمْزَجُ به ومِزاجُ البَدَن ما رُكب عليه من الطبائع والمَزْجُ العسل قال أبو ذؤيب فجاَء بمَزْجٍ لم يَرَ الناسُ مثلَهُ هو الضَحْكُ إلا أنه عمل النحل [والموزج] معرب وأصله بالفارسية موزه والجمع [الموازجة] مثال الجورب والجواربة الهاء للعجمة وإن شئت حذفتها
مشج,14," مَشَجْتُ مَشْجاً مشيج المشيج 'مشج', مَشَجْتُ مَشْجاً مشيج المشيج 'مشج', مَشَجْتُ مَشْجاً مشيج المشيج",3,no vowel, *مشج* مَشَجْتُ بينهما مَشْجاً خَلَطْتُ والشئ [[[مشيج]]] والجمع أمشاج مثل يتيم وأيتام ويقال نُطْفَةٌ أمْشاجٌ لماء الرجل يختلط بماء المرأة ودمها قال زهير بن خرام الهذلى كأن النصل والفوقين منها خلال الريش سيط به [[[المشيج]]]  _________  ورواه المبرد كأن المتن والشرجين منه ـ خلاف النصل سيط به [المشيج] ورواه أبو عبيد كأن الريش والفوقين منها ـ خلال النصل سيط به [المشيج]
معج,5, المَعْجُ مَعَجَ مَعوج يَمْعَجُ ومَعَجَ,3,no vowel, *معج* المَعْجُ سُرعة السير يقال مَعَجَ الحِمار والريحُ وفرس [مَعوج] على فَعولٍ وقد مَرَّ يَمْعَجُ أي يَمُرُّ مَرًّا سَهلاً ومَعَجَ الفَصيلُ ضَرْعَ أمِّه إذا لَهَزَهُ وقَلَّبَ فاه في نواحيه ليستمكن منه
ملج,5, المَلْجُ مَلَجَ وامْتَلَجَ ملجان والمالَجُ,3,no vowel," *ملج* المَلْجُ تَناوُلُ الثَدي بأدنى الفَمِ يقال مَلَجَ الصبيُّ أمَّهُ أي رَضِعَها وامْتَلَجَ الفصيلُ ما في الضَرْع امتصَّه والإمْلاجُ الإرْضاعُ وفي الحديث "" لا تُحَرِّم الإمْلاجَة ولا الإمْلاجَتانِ "" ومنه قيل للرجل [ملجان] ومصان أي إنه من لُؤمِهِ يَرْضَعُ الإبلَ والمالَجُ الذي يطين به فارسي معرب"
موج,4, ماجَ يَموجُ مَوْجاً يَموجون,3,vowel, *موج* ماجَ البحرُ يَموجُ مَوْجاً اضطربت أمواجه وكذلك الناس [يَموجون]
مهج,14," المُهْجَةُ مُهْجَتَهُ المُهْجَةُ مُهْجتُه 'مهج', المُهْجَةُ مُهْجَتَهُ المُهْجَةُ مُهْجتُه 'مهج', المُهْجَةُ مُهْجَتَهُ المُهْجَةُ مُهْجتُه",3,no vowel, *مهج* المُهْجَةُ الدَمُ وحكي عن أعرابيٍّ أنَّه قال دفنتُ مُهْجَتَهُ أي دَمَهُ ويقال المُهْجَةُ دَمُ القَلْبِ خاصَّةً ويقال خَرَجَتْ [[[مُهْجتُه]]] إذا خرجت روحُه وشَحْمٌ أُمْهُجٌ بالضم أي رقيق والامهجان بالضم اللبنُ الرقيق ولبن ماهِجٌ إذا رق فصل النون
نأج,17," نَأَجَ يَنْأَجُ نؤوجا ونأجت تنأج نَئيجاً نَؤوجٌ نَئيجٌ 'نأج', نَأَجَ يَنْأَجُ نؤوجا ونأجت تنأج نَئيجاً نَؤوجٌ نَئيجٌ",3,vowel, *نأج* نَأَجَ في الأرض يَنْأَجُ [[نؤوجا]] ذهب [[ونأجت]] الريج [[تنأج]] نَئيجاً تَحرّكت فهي نَؤوجٌ ولها نَئيجٌ أي مَرٌّ سريعٌ مع صوت قال العجاج واتخذته النائجات منأجا ـ تقول منه نئج القوم قال الراجز وتُنْأجُ الرُكْبانُ كلَّ مَنْأَجِ ـ به نَئيجُ كلِّ ريحٍ سيهج ونأج إلى الله تعالى في الدعاء أي تضرع ونائِجاتُ الهام صوائحها
نبج,5," النباج 'نبج', النباج 'نبج', النباج",3,no vowel, *نبج* [[[النباج]]] الشديد الصوت وقال بأستاه نباجين شنج السواعد ـ ويقال أيضاً للضخم الصَوت من الكلاب إنَّه لَنَبَّاجٌ والنَبَّاجَةُ الاسْتُ يقال كَذَبَتْ نَبَّاجَتُك إذا حَبَقَ والنُباجُ بالضم الرُدامُ ونُباجُ الكَلْبِ ونَبيجُه لغة في النُباحِ والنَبيحِ وكَلْبٌ نباجى بالضم ضخم الصوت عن اللحيانى والنباج بالكسر قرية بالبادية أحياها عبد الله بن عامر والانبجات بكسر الباء المرببات من الادوية وأظنه معربا ومنبج اسم موضع فإذا نسبت إليه فتحت الباء قلت كساء منبجانى أخرجوه مخرج مخبراني ومنظرانى وعجين أنبجان أي مدرك منتفخ ولم يأت على هذا البناء إلا حرفان يوم أرونان وعجين أنبجان وهذا الحرف في بعض الكتب بالخاء معجمة وسماعى بالجيم عن أبى سعيد وأبى الغوث وغيرهما
نتج,21," نُتِجَت تُنْتِج نَتاجاً نتجها نتجا للناتجين نَتاجُها مُنْتِجٌ مَنْتِجِها تُنْتَجُ 'نتج', نُتِجَت تُنْتِج نَتاجاً نتجها نتجا للناتجين نَتاجُها مُنْتِجٌ مَنْتِجِها تُنْتَجُ",3,no vowel, *نتج* [[نُتِجَت]] الناقةُ على ما لم يُسَمَّ فاعِلُهُ [[تُنْتِج]] نَتاجاً وقد [[نتجها]] أهلها [[نتجا]] قال الكميت وقال المذمر [[للناتجين]] متى ذمرت قبلى الارجل وأنتجت الفرسُ إذا حانَ [[نَتاجُها]] وقال يعقوب إذا اسْتَبان حَمْلُها وكذلك الناقة فهى تنوج ولا يقال مُنْتِجٌ وأتَت الناقة على [[مَنْتِجِها]] أي للوقت الذي تُنْتَجُ فيه وهو مفعل بكسر العين ويقال للشاتيْن إذا كانتا سِنًّا واحدة هما نتيجة وغنم فلان نَتائِجُ أي في سنّ واحدة
نجج,4, نَجَّتِ تَنِجُّ نَجيجاً ونَجَّتْ,3,no vowel, *نجج* نَجَّتِ القَرْحَة تَنِجُّ بالكسر نَجيجاً سالَتْ بما فيها قال جرير فإنْ تَكُ قَرْحَةٌ خَبُثَتْ ونَجَّتْ ـ فإن الله يَشفي من يشاء 
نجنج,7, نَجْنَجْتُ وتَنَجْنَجَ ونَجْنَجَ ونَجْنَجَها والنَجْنَجَةُ نَجْنَجَ والنَجْنَجَةُ,4,no vowel, *نجنج* أبو عبيد نَجْنَجْتُ الرَجُل حرَّكته وتَنَجْنَجَ لحمه أي كثُر واسترخى ونَجْنَجَ إبلهُ إذا ردَّدها على الحوض قال ذو الرمّة حتَّى إذا لم يجد وَغْلاً [ونَجْنَجَ]ها مَخافَةَ الرَمْي حتَّى كلُّها هيمُ والنَجْنَجَةُ ترديد الرأي يقال نَجْنَجَ أمرَهُ إذا همَّ به ولم يَعْزِمْ عليه والنَجْنَجَةُ الجَوْلَةُ عند الفزع
نخج,15," نَخَجْتُ ونَخَجَ والنَخيجَةُ 'نخج', نَخَجْتُ ونَخَجَ والنَخيجَةُ 'نخج', نَخَجْتُ ونَخَجَ والنَخيجَةُ 'نخج', نَخَجْتُ ونَخَجَ والنَخيجَةُ",3,no vowel," *نخج* نَخَجْتُ الدَلْوَ لغةٌ في مَخَجْتُها إذا خَضْخَضتها ونَخَجَ الرجلُ المرأةَ باضَعَها والنَخيجَةُ زُبْدٌ رقيقٌ يخرجُ من السِقاء إذا حُملَ على بعيرٍ بعد ما يَخرُجُ منه زبده الاول _________  في اللسان "" يفعل ما يشاء "" فيتمخض فيخرج منه زبد ويقال "" النجيخة "" بتقديم الجيم ولا أدرى ما صحته"
نسج,16, نَسَجَ يَنْسِجُهُ ويَنْسُجُهُ نَسْجاً نِساجةٌ مَنْسَجٌ ومَنْسِجٌ والمِنْسَجُ ليُنسج ومِنْسَج ونَسَجَتِ الناسِجَ النَسيجةَ فانْتَسَجَتْ نسيجُ يُنْسَج,3,no vowel, *نسج* نَسَجَ الثوبَ يَنْسِجُهُ ويَنْسُجُهُ نَسْجاً والصنعةُ نِساجةٌ والموضع مَنْسَجٌ ومَنْسِجٌ والمِنْسَجُ بكسر الميم الأداة التي يُمَدُّ عليها الثوبُ [ليُنسج] [ومِنْسَج]  الفرس أيضاً أسفَلَ من حارِكِه ونَسَجَتِ الريحُ الرَبْعَ إذا تَعاوَرَته ريحانِ طولاً وعرضاً لأنَّ الناسِجَ يَعترض النَسيجةَ فيُلْحِم ما أطال من السَدى وضَرَبَتِ الريحُ الماءَ فانْتَسَجَتْ له تلك الطرائقُ وفلانٌ نسيجُ وحدِهِ أي لا نظيرَ له في عِلْمٍ أو غيره وأصله في الثوب لأنَّ الثوب إذا كان رفيعاً لم [يُنْسَج] على منوالِه غيرُه وإذا لم يكن رفيعاً عُمِلَ على منواله سدى لعدة أثواب
نشج,31," النَشَجُ ونَشَجَ يَنْشِج نَشْجاً ونَشيجاً ونشج نشيجا 'نشج', النَشَجُ ونَشَجَ يَنْشِج نَشْجاً ونَشيجاً ونشج نشيجا 'نشج', النَشَجُ ونَشَجَ يَنْشِج نَشْجاً ونَشيجاً ونشج نشيجا 'نشج', النَشَجُ ونَشَجَ يَنْشِج نَشْجاً ونَشيجاً ونشج نشيجا",3,no vowel, *نشج* النَشَجُ بالتحريك واحد الأنْشاج وهي مجاري الماء ونَشَجَ الباكي [[[[يَنْشِج]]]] نَشْجاً ونَشيجاً إذا غَصَّ بالبكاء في حلقه من غير انتخاب [[[[ونشج]]]] الحمار بصوته [[[[نشيجا]]]] ردده في صدره _________  يقال كمنبر وكمسجد أيضا وكذلك نشج الزِقُّ والحُبُّ  والقِدرُ إذا غلى ما فيه حتَّى يُسمع له صوت
نضج,11, نَضِجَ نُضْجاً ونَضْجاً نَضيج وناضِج نَضيجُ ونَضَّجَتِ نَضَّجَتْ منضج منضجات منضجات,3,no vowel, *نضج* نَضِجَ الثَمَرُ واللحمُ نُضْجاً ونَضْجاً أي أدركَ فهو [نَضيج] [وناضِج] وأنْضَجْتُهُ أنا ورجلٌ [نَضيج]ُ الرأي مُحْكَمُهُ ونَضَّجَتِ الناقةُ بولَدِها إذا جازت السنةَ ولم تُنْتَجْ قال حميد بن ثَوْرٍ وصَهْباَء منها كالسَفينة نَضَّجَتْ به الحَمْلَ حتَّى زادَ شهراً عَديدُها فهي [منضج] ونوق [[منضجات]] وقال   هو ابن [[منضجات]] كن قدما يزدن على العديد قراب شهر 
نعج,44," النَعَجُ نعج ينعج نعجا 'نعج', النَعَجُ نعج ينعج نعجا 'نعج', النَعَجُ نعج ينعج نعجا 'نعج', النَعَجُ نعج ينعج نعجا 'نعج', النَعَجُ نعج ينعج نعجا 'نعج', النَعَجُ نعج ينعج نعجا 'نعج', النَعَجُ نعج ينعج نعجا 'نعج', النَعَجُ نعج ينعج نعجا 'نعج', النَعَجُ نعج ينعج نعجا",3,no vowel," *[[[[[[[[[نعج]]]]]]]]]* النَعَجُ الابيِضاضُ الخالِص وقد [[[[[[[[[نعج]]]]]]]]] [[[[[[[[[ينعج]]]]]]]]] [[[[[[[[[نعجا]]]]]]]]] مثل طلب يطلب طلبا قال العجاج في ناعجات من بياض [[[[[[[[نعجا]]]]]]]]  ـ والناعجة البيضاء من النوق ويقال هي التي يصاد عليها نعاج الوحش _________  الحب بالضم الخابية والجرة الضخمة  عويف القوافى  وبعده ولم يك بابن كاشفة الضواحى ـ كأن غرورها أعشار قدر  في اللسان "" في نعجات "" وبعده كما رأيت في الملاء البردجا والناعجة من الأرض السهلة والنَواعِجُ من الإبل السِراع وقد نَعَجَت الناقةُ في سيرِها بالفتح أسرعتْ لغة في مَعَجَتْ والنَعْجَةُ من الضأنِ والجمع نِعاجٌ ونَعَجاتٌ ونِعاجُ الرملِ هي البَقَرُ واحدتها نَعْجَةٌ قال أبو عبيد ولا يقال لغير البَقَرِ من الوحش نِعاجٌ أبو عمرو نَعِجَتِ الإبل بالكسر تَنْعَجُ نَعَجاً سَمِنَت ونَعِجَ الرجلُ أيضاً إذا أكل الضأنِ فثقُل على قلبه قال الشاعر   كأنَّ القومَ عُشُّوا لَحْمَ ضَأْنٍ فهمْ نَعِجونَ قد مالتْ كُلاهُم وأَنْعَجَ القومُ سمنت إبلهم ومنعج بالفتح موضع"
نفج,63," نَفَجَتِ ونَفَجَتِ ونَفَجَ يَنْفُجُهُ نَفْجاً نَفَّاجٌ والنافجة 'نفج', نَفَجَتِ ونَفَجَتِ ونَفَجَ يَنْفُجُهُ نَفْجاً نَفَّاجٌ والنافجة 'نفج', نَفَجَتِ ونَفَجَتِ ونَفَجَ يَنْفُجُهُ نَفْجاً نَفَّاجٌ والنافجة 'نفج', نَفَجَتِ ونَفَجَتِ ونَفَجَ يَنْفُجُهُ نَفْجاً نَفَّاجٌ والنافجة 'نفج', نَفَجَتِ ونَفَجَتِ ونَفَجَ يَنْفُجُهُ نَفْجاً نَفَّاجٌ والنافجة 'نفج', نَفَجَتِ ونَفَجَتِ ونَفَجَ يَنْفُجُهُ نَفْجاً نَفَّاجٌ والنافجة 'نفج', نَفَجَتِ ونَفَجَتِ ونَفَجَ يَنْفُجُهُ نَفْجاً نَفَّاجٌ والنافجة 'نفج', نَفَجَتِ ونَفَجَتِ ونَفَجَ يَنْفُجُهُ نَفْجاً نَفَّاجٌ والنافجة",3,no vowel," *نفج* نَفَجَتِ الأرنبُ إذا ثارتْ وأنْفَجْتُها أنا [ونَفَجَ]تِ الفَرُّوجَةُ من بَيْضَتِها أي خرجت ونَفَجَ ثَدْيُ المرأة قميصَها يَنْفُجُهُ نَفْجاً أي رفعه ورجلٌ نَفَّاجٌ إذا كان صاحب فخر وكبر عن ابن السكيت [[[[[[[[والنافجة]]]]]]]] أول كل شئ يبدأ بشدة تقول _________  ذو الرمة نَفَجَتِ الريحُ إذا جاءت بقوَّة قال ذو الرمّة يصف ظليماً يَرْقَدُّ في ظِلِّ عَرَّاصٍ ويَطْرُدُهُ ـ حَفيفُ نافِجَةٍ عُثْنونُها حَصِبُ  وقد تسمَّى السحابة الكثيرةُ المطَر بذلك كما يسمى الشئ باسم غيره لكونه منه بسبب قال الكميت راحَتْ له في جُنوحِ الليلِ نافجةٌ لا الضَبُّ مُمْتَنِعٌ منها ولا الوَرَلُ ثمَّ قال يستخرجُ الحشراتِ الخُشْنَ رَيِّقُها كأنَّ أرؤُسَها في مَوْجِهِ الخَشَلُ والنَوافِجُ مؤخَّراتُ الضلوع الواحدة نافِجَةٌ   وكانت العرب تقول في الجاهلية إذا وُلِدَ لأحدهم بنتٌ "" هنيئاً لك النافجة "" أي المُعَظِّمَةُ لمالِكَ لأنَّك تأخذ مهرها فتضمه إلى مالك فينتفج وأمَّا نوافِجُ المِسْك فمعرَّبة والنَفيجةُ القوس وهي شَطيبَةٌ من نَبْعٍ ولم يعرفه أبو سعيد بالحاء قال مليح _________  يروى ويلقحه "" ويتبعه "" ونافحه "" بالحاء المهملة  ونافج أيضا أناخوا معيدات الوجيف كأنها ـ نفائج نبع لم تريع ذوابل وانتفج جنبا البعير ارتفعا"
نهج,69," النَهْجُ المَنْهَجُ والمِنْهاجُ نَهْجاً ونَهَجْتُ نَهَجْتُهُ ونَهَجْتُ يَسْتَنْهِجُ والنَهَجُ نَهِجَ يَنْهَجُ يَنْهَجُ يَنْهَجُ 'نهج', النَهْجُ المَنْهَجُ والمِنْهاجُ نَهْجاً ونَهَجْتُ نَهَجْتُهُ ونَهَجْتُ يَسْتَنْهِجُ والنَهَجُ نَهِجَ يَنْهَجُ يَنْهَجُ يَنْهَجُ 'نهج', النَهْجُ المَنْهَجُ والمِنْهاجُ نَهْجاً ونَهَجْتُ نَهَجْتُهُ ونَهَجْتُ يَسْتَنْهِجُ والنَهَجُ نَهِجَ يَنْهَجُ يَنْهَجُ يَنْهَجُ 'نهج', النَهْجُ المَنْهَجُ والمِنْهاجُ نَهْجاً ونَهَجْتُ نَهَجْتُهُ ونَهَجْتُ يَسْتَنْهِجُ والنَهَجُ نَهِجَ يَنْهَجُ يَنْهَجُ يَنْهَجُ 'نهج', النَهْجُ المَنْهَجُ والمِنْهاجُ نَهْجاً ونَهَجْتُ نَهَجْتُهُ ونَهَجْتُ يَسْتَنْهِجُ والنَهَجُ نَهِجَ يَنْهَجُ يَنْهَجُ يَنْهَجُ",3,no vowel," *نهج* النَهْجُ الطريق الواضح وكذلك المَنْهَجُ والمِنْهاجُ وأَنْهَجَ الطريقُ أي استبانَ وصار نَهْجاً واضحاً بَيِّناً قال يزيد بن الخذاق العبدى ولقد أضاَء لك الطريقُ وأَنْهَجَتْ سُبُلُ المَسالِكِ  والهُدى تُعْدي أي تُعين وتقوِّي ونَهَجْتُ الطريق إذا أبنته وأو ضحته يقال اعمل على ما نَهَجْتُهُ لك ونَهَجْتُ الطريق أيضاً إذا سلكته وفلان يَسْتَنْهِجُ سَبيلَ فلان أي يسلك مسلكَهُ والنَهَجُ بالتحريك البهْر وتتابعُ النَفَس وقد نَهِجَ بالكسر يَنْهَجُ يقال فلان يَنْهَجُ في النَفَس فما أدري ما أَنْهَجَهُ وفي الحديث أنَّه رأى رجلاً يَنْهَجُ أي يربو من السمن ويلهث وأنهجت الدابَّة سِرْتُ عليها حتَّى انْبَهَرَتْ _________  في اللسان "" سبل المكارم "" وأَنْهَجَ الثوبُ إذا أخذ في البِلى قال عبدُ بني الحَسْحاسِ فما زالَ بُرْدي طَيِّباً من ثِيابِها ـ إلى الحَوْلِ حتَّى أَنْهَجَ الثوب باليا  قال أبو عبيد ولا يقال نهج ولكن أنهج فصل الواو"
وثج,7, الوَثيجُ وثج وَثاجَةً وثيجٌ الوَثاجَةُ اسْتَوْثَجَ اسْتَوْثَجَ,3,vowel, *[وثج]* الوَثيجُ الكَثيفُ من كلِّ شئ وقد [وثج] الشئ بالضم وَثاجَةً وفرسٌ وثيجٌ أي مُكْتَنِزٌ قال أبو زيد الوَثاجَةُ كَثرة اللحم والوثارة كثرة الشحم قال وهو الضخم في الحرفين جميعا واستوثج الشئ وهو نحو من التمام يقال اسْتَوْثَجَ نبتُ الأرض إذا عَلِقَ بعضه ببعضٍ وتمَّ والمُؤْتَثِجَةُ الأرض الكثيرة الكلإِ واسْتَوْثَجَ المال كَثُر وقال الأصمعي اسْتَوْثَجَ الرجل من المال إذا استكثر منه
وجج,7," وج 'وجج', وج 'وجج', وج 'وجج', وج",3,vowel," *وجج* [[[[وج]]]] بلد الطائف وفى الحديث "" آخر _________  في اللسان "" البرد باليا "" وطأة وطئها الله بوج "" يريد غزاة الطائف قال الشاعر   فإن تسق من أعناب [وج] فإننا لنا العين تجرى من كسيس ومن خمر  والوج ضرب من الادوية   فارسي معرب"
ودج,7, الوَدَج وَدَجانِ دِج وَدَجَها وَدَجا ووَدَجْتُ ودْجاً,3,vowel, *ودج* [الوَدَج] والوِداج عِرقٌ في العُنُق وهما وَدَجانِ يقال [دِج] دابَّتكَ أي اقْطَعْ [وَدَجَها] وهو لها كالفَصْدِ للإنسان والوَدَجان الأَخَوانِ ويقال بِئْسَ [وَدَجا] حَربٍ هما ووَدَجْتُ بين القوم ودْجاً أي أصلحت
وسج,9," الوَسيجُ وَسَجَ وسيجاً الوَسيج 'وسج', الوَسيجُ وَسَجَ وسيجاً الوَسيج",3,vowel, *وسج* [[الوَسيج]]ُ ضربٌ من سَير الإبل يقال وَسَجَ البعيرُ وسيجاً وأوْسَجْتُهُ أنا حَملْتُهُ على [[الوَسيج]] وقال ذو الرمة والعيسُ من عاسج أو واسج خببا 
وشج,15," الوشيجة 'وشج', الوشيجة 'وشج', الوشيجة 'وشج', الوشيجة 'وشج', الوشيجة 'وشج', الوشيجة 'وشج', الوشيجة 'وشج', الوشيجة",3,vowel, *وشج* [[[[[[[[الوشيجة]]]]]]]] عرق الشجرة وأنشد أبو عبيد _________  أبو الهندي واسمه عبد المؤمن بن عبد القدوس  الكسيس نبيذ التمر  وعيدان يتبخر بها  وعجزه ينحزن من جانبيها وهى تنسلب ولقد جرى لهم فلم يتعيفوا تيس قعيد كالوشيجة أعضب  شبهه من ضمره بها ووشجت العُروقُ والأغصان اشتبكتْ والواشِجَةُ الرَحِمُ المُشْتَبِكَةُ وقد وشَجَت بكَ قَرابةَ فلان والاسم الوشيج ووشجها الله توشيجاً والوَشيجُ شجرُ الرِماح والوَشيجَةُ ليفٌ يُفتل ثمَّ يُشَدُّ بين خشبتين ينقل بها البرد المحصود وغيره
ولج,64," وَلَجَ يَلِجُ وُلوجاً ولِجَةً ولوجا ولجت يولِجُ ويولِجُ واتَّلَجَ موالج والولجة ولج 'ولج', وَلَجَ يَلِجُ وُلوجاً ولِجَةً ولوجا ولجت يولِجُ ويولِجُ واتَّلَجَ موالج والولجة ولج 'ولج', وَلَجَ يَلِجُ وُلوجاً ولِجَةً ولوجا ولجت يولِجُ ويولِجُ واتَّلَجَ موالج والولجة ولج 'ولج', وَلَجَ يَلِجُ وُلوجاً ولِجَةً ولوجا ولجت يولِجُ ويولِجُ واتَّلَجَ موالج والولجة ولج 'ولج', وَلَجَ يَلِجُ وُلوجاً ولِجَةً ولوجا ولجت يولِجُ ويولِجُ واتَّلَجَ موالج والولجة ولج",3,vowel, *[[[[[ولج]]]]]* وَلَجَ يَلِجُ وُلوجاً ولِجَةً أي دخل قال سيبويه إنما جاء مصدره [[[[[ولوجا]]]]] وهو من مصادر غير المتعدى على معنى [[[[[ولجت]]]]] فيه وأولجه أدخله وقوله تعالى يولِجُ الليلَ في النهار ويولِجُ النهارَ في الليْل  أي يزيد من هذا في ذاك ومن ذا في هذا واتَّلَجَ [[[[[موالج]]]]] على افتعل أي دخل مداخل [[[[[والولجة]]]]] بالتحريك موضعٌ أو كهفٌ تستَتِرُ فيه المارَّةُ من مطر وغيره والجمع [[[[[ولج]]]]] وأولاج _________  لعبيد بن الابرص وقولهم رجل خرجة ولجة مثل همزة أي كثير الخروج والدخول ووَليجَةُ الرجل خاصَّته وبِطانته والوالِجة وجعٌ يأخذ الإنسان والتَوْلَجُ كِناسُ الوحِش الذي يَلِجُ فيه مثل الدولج قال سيبويه التاء مبدلة من الواو وهو فوعل لانك لا تكاد تجد في الكلام تفعل اسما وفوعل كثير وقال يصف ثورا تكنس في عضاه متخذا في ضعوات تولجا 
وهج,39," الوَهَجُ وَهَجَتِ تَهِجُ وَهْجاً ووَهَجاناً وتَوَهَّجَت وَهيجٌ وتوهَّجَتْ وتَوَهَّجَ 'وهج', الوَهَجُ وَهَجَتِ تَهِجُ وَهْجاً ووَهَجاناً وتَوَهَّجَت وَهيجٌ وتوهَّجَتْ وتَوَهَّجَ 'وهج', الوَهَجُ وَهَجَتِ تَهِجُ وَهْجاً ووَهَجاناً وتَوَهَّجَت وَهيجٌ وتوهَّجَتْ وتَوَهَّجَ 'وهج', الوَهَجُ وَهَجَتِ تَهِجُ وَهْجاً ووَهَجاناً وتَوَهَّجَت وَهيجٌ وتوهَّجَتْ وتَوَهَّجَ",3,vowel," *وهج* الوَهَجُ بالتحريك حَرُّ النار والوَهْجُ بالتسكين مصدر وَهَجَتِ النار تَهِجُ وَهْجاً ووَهَجاناً إذا اتَّقدت [[وتَوَهَّجَ]ت] النارُ تَوَقَّدَتْ وأَوهجتُها أنا ولها وَهيجٌ أي تَوَقُّدٌ وتوهَّجَتْ رائحةُ الطيب أي توقَّدت وتَوَهَّجَ الجوهر تلالا _________  هذا الرجز لجرير يهجو البعيث وفى المخطوطة "" عضوات "" مكتوبة بدل "" ضعوات "" بعد وضع علامة عليها وقبله قد غبرت أم البعيث حججا ـ على السوايا ما تحف الهودجا فولدت أعثى ضروطا عنبجا ـ كأنه ذيخ إذا ما معجا فصل الهاء"
هبج,7, الهَبَجُ هَبَّجَهُ تَهْبيجاً فَتَهَبَّجَ مهبج هبجه هبجا,3,no vowel, *هبج* الهَبَجُ كالوَرَمِ يكون في ضَرعِ الناقة تقول هَبَّجَهُ تَهْبيجاً فَتَهَبَّجَ أي وَرَّمَهُ فتورَّمَ ورجلٌ [مهبج] ثقيل النفس [هبجه] بالعصا [هبجا] مثل حبجه أي ضربه
